Tarih,TP_KM_E095
2000-01-01,116186.0
2000-02-01,127934.0
2000-03-01,202057.0
2000-04-01,167310.0
2000-05-01,317120.0
2000-06-01,508389.0
2000-07-01,143229.0
2000-08-01,333940.0
2000-09-01,574186.0
2000-10-01,534363.0
2000-11-01,453587.0
2000-12-01,230530.0
2001-01-01,231266.0
2001-02-01,436418.0
2001-03-01,235336.0
2001-04-01,316709.0
2001-05-01,143202.0
2001-06-01,161701.0
2001-07-01,46295.0
2001-08-01,17191.0
2001-09-01,47449.0
2001-10-01,120758.0
2001-11-01,108390.0
2001-12-01,15677.0
2002-01-01,40643.0
2002-02-01,69488.0
2002-03-01,20971.0
2002-04-01,6393.0
2002-05-01,4113.0
2002-06-01,17056.0
2002-07-01,36420.0
2002-08-01,71895.0
2002-09-01,191117.0
2002-10-01,45087.0
2002-11-01,48113.0
2002-12-01,34309.0
2003-01-01,193549.0
2003-02-01,65033.0
2003-03-01,85177.0
2003-04-01,142452.0
2003-05-01,28247.0
2003-06-01,233558.0
2003-07-01,22819.0
2003-08-01,80814.0
2003-09-01,143495.0
2003-10-01,38085.0
2003-11-01,40698.0
2003-12-01,249295.0
2004-01-01,188211.0
2004-02-01,160942.0
2004-03-01,151074.0
2004-04-01,234294.0
2004-05-01,259635.0
2004-06-01,187374.0
2004-07-01,222369.0
2004-08-01,1139.0
2004-09-01,2221.0
2004-10-01,78023.0
2004-11-01,214513.0
2004-12-01,173784.0
2005-01-01,1160.0
2005-02-01,1318.0
2005-03-01,70882.0
2005-04-01,1384.0
2005-05-01,11204.0
2005-06-01,598430.0
2005-07-01,143611.0
2005-08-01,4382.0
2005-09-01,462174.0
2005-10-01,115370.0
2005-11-01,4.0
2005-12-01,254513.0
2006-01-01,56851.0
2006-02-01,534877.0
2006-03-01,1094332.0
2006-04-01,269243.0
2006-05-01,189966.0
2006-06-01,507418.0
2006-07-01,103022.0
2006-08-01,44633.0
2006-09-01,59388.0
2006-10-01,67869.0
2006-11-01,78816.0
2006-12-01,137183.0
2007-01-01,63826.0
2007-02-01,64161.0
2007-03-01,528401.0
2007-04-01,65251.0
2007-05-01,63127.0
2007-06-01,86709.0
2007-07-01,58941.0
2007-08-01,116538.0
2007-09-01,119961.0
2007-10-01,210795.0
2007-11-01,440843.0
2007-12-01,509148.0
2008-01-01,203086.0
2008-02-01,84975.0
2008-03-01,372345.0
2008-04-01,353221.0
2008-05-01,298914.0
2008-06-01,835232.0
2008-07-01,173871.0
2008-08-01,513079.0
2008-09-01,447767.0
2008-10-01,31031.0
2008-11-01,525044.0
2008-12-01,98592.0
2009-01-01,106307.0
2009-02-01,126402.0
2009-03-01,147469.0
2009-04-01,205207.0
2009-05-01,128153.0
2009-06-01,918921.0
2009-07-01,170110.0
2009-08-01,98608.0
2009-09-01,580066.0
2009-10-01,123731.0
2009-11-01,488636.0
2009-12-01,213612.0
2010-01-01,172329.0
2010-02-01,458877.0
2010-03-01,921399.0
2010-04-01,930215.0
2010-05-01,829450.0
2010-06-01,606650.0
2010-07-01,260123.0
2010-08-01,75702.0
2010-09-01,744816.0
2010-10-01,711892.0
2010-11-01,1219739.0
2010-12-01,2196582.0
2011-01-01,805014.0
2011-02-01,639820.0
2011-03-01,471498.0
2011-04-01,801651.0
2011-05-01,479330.0
2011-06-01,563062.0
2011-07-01,96469.0
2011-08-01,147384.0
2011-09-01,518460.0
2011-10-01,570033.0
2011-11-01,127197.0
2011-12-01,685770.0
2012-01-01,303628.0
2012-02-01,526188.0
2012-03-01,197722.0
2012-04-01,1134247.0
2012-05-01,921623.0
2012-06-01,1262083.0
2012-07-01,1041826.0
2012-08-01,1486029.0
2012-09-01,1530929.0
2012-10-01,683206.0
2012-11-01,725870.0
2012-12-01,518402.0
2013-01-01,1122745.0
2013-02-01,745283.0
2013-03-01,1256315.0
2013-04-01,660357.0
2013-05-01,1062751.0
2013-06-01,1491150.0
2013-07-01,1397462.0
2013-08-01,1789113.0
2013-09-01,1340317.0
2013-10-01,1994652.0
2013-11-01,1515009.0
2013-12-01,322624.0
2014-01-01,1517629.0
2014-02-01,1950739.0
2014-03-01,1509449.0
2014-04-01,799213.0
2014-05-01,741137.0
2014-06-01,532537.0
2014-07-01,579182.0
2014-08-01,376454.0
2014-09-01,1700088.0
2014-10-01,1217996.0
2014-11-01,903312.0
2014-12-01,1119825.0
2015-01-01,700314.0
2015-02-01,507028.0
2015-03-01,143004.0
2015-04-01,446370.0
2015-05-01,120254.0
2015-06-01,700301.0
2015-07-01,1419688.0
2015-08-01,400957.0
2015-09-01,896702.0
2015-10-01,880307.0
2015-11-01,500440.0
2015-12-01,1020198.0
2016-01-01,1927413.0
2016-02-01,1246084.0
2016-03-01,811217.0
2016-04-01,1012920.0
2016-05-01,455669.0
2016-06-01,247790.0
2016-07-01,319855.0
2016-08-01,155993.0
2016-09-01,1254672.0
2016-10-01,576869.0
2016-11-01,1255306.0
2016-12-01,356525.0
2017-01-01,883458.0
2017-02-01,732991.0
2017-03-01,263018.0
2017-04-01,1876288.0
2017-05-01,302241.0
2017-06-01,470777.0
2017-07-01,1617799.0
2017-08-01,203933.0
2017-09-01,2858700.0
2017-10-01,1645310.0
2017-11-01,894975.0
2017-12-01,6776566.0
2018-01-01,5562372.0
2018-02-01,4225197.0
2018-03-01,4669567.0
2018-04-01,2740328.0
2018-05-01,1482286.0
2018-06-01,3993011.0
2018-07-01,2030111.0
2018-08-01,2304477.0
2018-09-01,3422268.0
2018-10-01,1880226.0
2018-11-01,716992.0
2018-12-01,3013623.0
2019-01-01,1891699.0
2019-02-01,2354925.0
2019-03-01,112510.0
2019-04-01,138692.0
2019-05-01,193452.0
2019-06-01,335029.0
2019-07-01,167147.0
2019-08-01,151697.0
2019-09-01,174974.0
2019-10-01,174420.0
2019-11-01,340289.0
2019-12-01,1191382.0
2020-01-01,137603.0
2020-02-01,1539694.0
2020-03-01,771482.0
2020-04-01,181308.0
2020-05-01,601.0
2020-06-01,102893.0
2020-07-01,362839.0
2020-08-01,150752.0
2020-09-01,1179863.0
2020-10-01,2171940.0
2020-11-01,157150.0
2020-12-01,68483.0
2021-01-01,120379.0
2021-02-01,202797.0
2021-03-01,324143.0
2021-04-01,53633.0
