Tarih,TP_KM_E029
2000-01-01,380795.0
2000-02-01,375015.0
2000-03-01,334932.0
2000-04-01,335877.0
2000-05-01,398951.0
2000-06-01,460456.0
2000-07-01,491387.0
2000-08-01,442856.0
2000-09-01,400295.0
2000-10-01,496287.0
2000-11-01,710120.0
2000-12-01,832170.0
2001-01-01,695314.0
2001-02-01,848634.0
2001-03-01,1141974.0
2001-04-01,1094063.0
2001-05-01,933088.0
2001-06-01,990255.0
2001-07-01,1090126.0
2001-08-01,1195102.0
2001-09-01,1290915.0
2001-10-01,1430041.0
2001-11-01,1212015.0
2001-12-01,1501357.0
2002-01-01,1621301.0
2002-02-01,1675883.0
2002-03-01,1501171.0
2002-04-01,1688531.0
2002-05-01,1644876.0
2002-06-01,2014794.0
2002-07-01,1930731.0
2002-08-01,1763530.0
2002-09-01,2267521.0
2002-10-01,2527545.0
2002-11-01,2323105.0
2002-12-01,2774963.0
2003-01-01,2468865.0
2003-02-01,2331999.0
2003-03-01,2836964.0
2003-04-01,1873824.0
2003-05-01,2153646.0
2003-06-01,2654805.0
2003-07-01,3213245.0
2003-08-01,2774632.0
2003-09-01,3570563.0
2003-10-01,3367601.0
2003-11-01,3350384.0
2003-12-01,3400819.0
2004-01-01,3315528.0
2004-02-01,3263963.0
2004-03-01,3788472.0
2004-04-01,3564693.0
2004-05-01,3348045.0
2004-06-01,3862251.0
2004-07-01,3979559.0
2004-08-01,4299098.0
2004-09-01,4739048.0
2004-10-01,4170135.0
2004-11-01,4213875.0
2004-12-01,4509576.0
2005-01-01,3811493.0
2005-02-01,3526531.0
2005-03-01,4107143.0
2005-04-01,4365913.0
2005-05-01,3914562.0
2005-06-01,4126895.0
2005-07-01,4124549.0
2005-08-01,3981146.0
2005-09-01,4003586.0
2005-10-01,4203716.0
2005-11-01,4609614.0
2005-12-01,5069537.0
2006-01-01,3670855.0
2006-02-01,3620692.0
2006-03-01,3431234.0
2006-04-01,3160654.0
2006-05-01,2944867.0
2006-06-01,2937849.0
2006-07-01,2922166.0
2006-08-01,3038609.0
2006-09-01,2988451.0
2006-10-01,2440662.0
2006-11-01,2816489.0
2006-12-01,2860966.0
2007-01-01,3163329.0
2007-02-01,3155083.0
2007-03-01,3013834.0
2007-04-01,3030260.0
2007-05-01,2574733.0
2007-06-01,2376455.0
2007-07-01,2548713.0
2007-08-01,2564039.0
2007-09-01,2978427.0
2007-10-01,2510854.0
2007-11-01,2179971.0
2007-12-01,3299103.0
2008-01-01,2506298.0
2008-02-01,2354277.0
2008-03-01,3354410.0
2008-04-01,3033484.0
2008-05-01,2483144.0
2008-06-01,2778811.0
2008-07-01,2308781.0
2008-08-01,2142895.0
2008-09-01,2908757.0
2008-10-01,2391784.0
2008-11-01,2926754.0
2008-12-01,3613985.0
2009-01-01,3145164.0
2009-02-01,3761860.0
2009-03-01,4374076.0
2009-04-01,2932760.0
2009-05-01,3497949.0
2009-06-01,3490028.0
2009-07-01,3489504.0
2009-08-01,4096502.0
2009-09-01,4431682.0
2009-10-01,4715844.0
2009-11-01,4957169.0
2009-12-01,4940371.0
2010-01-01,3969931.0
2010-02-01,4675918.0
2010-03-01,4486452.0
2010-04-01,4309988.0
2010-05-01,4776184.0
2010-06-01,5657170.0
2010-07-01,5446540.0
2010-08-01,6227184.0
2010-09-01,5979351.0
2010-10-01,6067246.0
2010-11-01,6095883.0
2010-12-01,6087920.0
2011-01-01,6122449.0
2011-02-01,6266133.0
2011-03-01,6352489.0
2011-04-01,6115707.0
2011-05-01,6891161.0
2011-06-01,7412205.0
2011-07-01,7218506.0
2011-08-01,7617838.0
2011-09-01,6847320.0
2011-10-01,6992609.0
2011-11-01,6493763.0
2011-12-01,6801809.0
2012-01-01,6709748.0
2012-02-01,7613920.0
2012-03-01,6915777.0
2012-04-01,7900514.0
2012-05-01,7853697.0
2012-06-01,6923617.0
2012-07-01,6490046.0
2012-08-01,5874640.0
2012-09-01,5979967.0
2012-10-01,6682554.0
2012-11-01,6857941.0
2012-12-01,7552933.0
2013-01-01,7951928.0
2013-02-01,8546320.0
2013-03-01,8331095.0
2013-04-01,9271186.0
2013-05-01,10198740.0
2013-06-01,9742899.0
2013-07-01,9242296.0
2013-08-01,8437066.0
2013-09-01,9297609.0
2013-10-01,9722792.0
2013-11-01,10993534.0
2013-12-01,9853816.0
2014-01-01,7773599.0
2014-02-01,8139343.0
2014-03-01,8108238.0
2014-04-01,8174027.0
2014-05-01,9544298.0
2014-06-01,9306639.0
2014-07-01,9640996.0
2014-08-01,6943639.0
2014-09-01,7951520.0
2014-10-01,7653049.0
2014-11-01,7758127.0
2014-12-01,8285313.0
2015-01-01,8111716.0
2015-02-01,8389203.0
2015-03-01,9699111.0
2015-04-01,8268450.0
2015-05-01,9065214.0
2015-06-01,8705536.0
2015-07-01,7253473.0
2015-08-01,8357465.0
2015-09-01,8718435.0
2015-10-01,8117879.0
2015-11-01,9434866.0
2015-12-01,8216623.0
2016-01-01,7557529.0
2016-02-01,9121769.0
2016-03-01,8316839.0
2016-04-01,9650615.0
2016-05-01,9834126.0
2016-06-01,9975604.0
2016-07-01,10964462.0
2016-08-01,11877051.0
2016-09-01,12816485.0
2016-10-01,13638315.0
2016-11-01,12741470.0
2016-12-01,15187130.0
2017-01-01,15399835.0
2017-02-01,15574766.0
2017-03-01,14992789.0
2017-04-01,16363018.0
2017-05-01,15719406.0
2017-06-01,13924150.0
2017-07-01,13622523.0
2017-08-01,12440155.0
2017-09-01,13128070.0
2017-10-01,13490433.0
2017-11-01,10643279.0
2017-12-01,11170316.0
2018-01-01,10015409.0
2018-02-01,10055994.0
2018-03-01,8739931.0
2018-04-01,10773624.0
2018-05-01,8842260.0
2018-06-01,7508934.0
2018-07-01,8273574.0
2018-08-01,5839913.0
2018-09-01,6106536.0
2018-10-01,7572072.0
2018-11-01,6150011.0
2018-12-01,6280428.0
2019-01-01,6456170.0
2019-02-01,7599039.0
2019-03-01,8553624.0
2019-04-01,9666063.0
2019-05-01,7380733.0
2019-06-01,6933132.0
2019-07-01,6757168.0
2019-08-01,5929002.0
2019-09-01,6736590.0
2019-10-01,6201069.0
2019-11-01,7390270.0
2019-12-01,8311412.0
2020-01-01,11027225.0
2020-02-01,13044725.0
2020-03-01,16432536.0
2020-04-01,17632419.0
2020-05-01,18480540.0
2020-06-01,20736248.0
2020-07-01,25302518.0
2020-08-01,24990264.0
2020-09-01,22888445.0
2020-10-01,20294910.0
2020-11-01,18434772.0
2020-12-01,16735858.0
2021-01-01,16464077.0
2021-02-01,18195938.0
2021-03-01,15789988.0
2021-04-01,20008648.0
2021-05-01,15112722.0
2021-06-01,14571896.0
2021-07-01,14417414.0
2021-08-01,14486501.0
2021-09-01,14512898.0
2021-10-01,19243517.0
2021-11-01,18143904.0
2021-12-01,25320055.0
2022-01-01,21063280.0
2022-02-01,14865626.0
2022-03-01,55099519.0
2022-04-01,57397104.0
2022-05-01,54662563.0
2022-06-01,56041650.0
2022-07-01,57248809.0
2022-08-01,69347207.0
2022-09-01,66997485.0
2022-10-01,57473971.0
2022-11-01,73060087.0
2022-12-01,63267153.0
2023-01-01,69802604.0
2023-02-01,79607938.0
2023-03-01,69156029.0
2023-04-01,75327554.0
2023-05-01,88788256.0
2023-06-01,78660170.0
2023-07-01,83990000.0
2023-08-01,65527238.0
2023-09-01,68952144.0
2023-10-01,81882084.0
2023-11-01,70603936.0
2023-12-01,89606875.0
2024-01-01,82685797.0
2024-02-01,62350639.0
2024-03-01,61197309.0
2024-04-01,77082865.0
2024-05-01,73177366.0
2024-06-01,96877139.0
2024-07-01,86219805.0
2024-08-01,108852518.0
2024-09-01,92666076.0
2024-10-01,96618699.0
2024-11-01,98976641.0
2024-12-01,116258101.0
2025-01-01,136007858.0
2025-02-01,150696612.0
2025-03-01,171632073.0
