Tarih,TP_KM_E031
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,439170.0
2006-01-01,396443.0
2006-02-01,488063.0
2006-03-01,575379.0
2006-04-01,720292.0
2006-05-01,882353.0
2006-06-01,848025.0
2006-07-01,840112.0
2006-08-01,821520.0
2006-09-01,789055.0
2006-10-01,758457.0
2006-11-01,648188.0
2006-12-01,670566.0
2007-01-01,774895.0
2007-02-01,637861.0
2007-03-01,606289.0
2007-04-01,606617.0
2007-05-01,638809.0
2007-06-01,710078.0
2007-07-01,649715.0
2007-08-01,613782.0
2007-09-01,485792.0
2007-10-01,455418.0
2007-11-01,417074.0
2007-12-01,444478.0
2008-01-01,497409.0
2008-02-01,481638.0
2008-03-01,494797.0
2008-04-01,489126.0
2008-05-01,489036.0
2008-06-01,447682.0
2008-07-01,452570.0
2008-08-01,393859.0
2008-09-01,366247.0
2008-10-01,343626.0
2008-11-01,330040.0
2008-12-01,288137.0
2009-01-01,287504.0
2009-02-01,356896.0
2009-03-01,253036.0
2009-04-01,278096.0
2009-05-01,236436.0
2009-06-01,212287.0
2009-07-01,220231.0
2009-08-01,354663.0
2009-09-01,428763.0
2009-10-01,448881.0
2009-11-01,403470.0
2009-12-01,463899.0
2010-01-01,393507.0
2010-02-01,400280.0
2010-03-01,492711.0
2010-04-01,489053.0
2010-05-01,451194.0
2010-06-01,412545.0
2010-07-01,454592.0
2010-08-01,413072.0
2010-09-01,363900.0
2010-10-01,344838.0
2010-11-01,389024.0
2010-12-01,433250.0
2011-01-01,382587.0
2011-02-01,438332.0
2011-03-01,501391.0
2011-04-01,494562.0
2011-05-01,543454.0
2011-06-01,709750.0
2011-07-01,856369.0
2011-08-01,722081.0
2011-09-01,715276.0
2011-10-01,841464.0
2011-11-01,931084.0
2011-12-01,892703.0
2012-01-01,1119309.0
2012-02-01,1109611.0
2012-03-01,1228464.0
2012-04-01,1302135.0
2012-05-01,1082594.0
2012-06-01,1044165.0
2012-07-01,1029424.0
2012-08-01,1001980.0
2012-09-01,944785.0
2012-10-01,966521.0
2012-11-01,1029189.0
2012-12-01,1078096.0
2013-01-01,1116535.0
2013-02-01,950263.0
2013-03-01,1009218.0
2013-04-01,916936.0
2013-05-01,962281.0
2013-06-01,966389.0
2013-07-01,1230631.0
2013-08-01,1171131.0
2013-09-01,1207794.0
2013-10-01,1355011.0
2013-11-01,1399394.0
2013-12-01,1474892.0
2014-01-01,1495924.0
2014-02-01,1358676.0
2014-03-01,1310789.0
