Tarih,TP_KM_E006
2000-01-01,137694.0
2000-02-01,190986.0
2000-03-01,227688.0
2000-04-01,218715.0
2000-05-01,231861.0
2000-06-01,247236.0
2000-07-01,254119.0
2000-08-01,260588.0
2000-09-01,305939.0
2000-10-01,293345.0
2000-11-01,300735.0
2000-12-01,280817.0
2001-01-01,295236.0
2001-02-01,333849.0
2001-03-01,430894.0
2001-04-01,399186.0
2001-05-01,428251.0
2001-06-01,473360.0
2001-07-01,465113.0
2001-08-01,511006.0
2001-09-01,562713.0
2001-10-01,568574.0
2001-11-01,619188.0
2001-12-01,501718.0
2002-01-01,532596.0
2002-02-01,624973.0
2002-03-01,693695.0
2002-04-01,775136.0
2002-05-01,820348.0
2002-06-01,837364.0
2002-07-01,797729.0
2002-08-01,858307.0
2002-09-01,1024377.0
2002-10-01,997352.0
2002-11-01,849265.0
2002-12-01,754310.0
2003-01-01,749648.0
2003-02-01,862487.0
2003-03-01,885154.0
2003-04-01,1009362.0
2003-05-01,932489.0
2003-06-01,996742.0
2003-07-01,1038349.0
2003-08-01,1113223.0
2003-09-01,1329960.0
2003-10-01,1335611.0
2003-11-01,1274618.0
2003-12-01,1090502.0
2004-01-01,1060604.0
2004-02-01,1280853.0
2004-03-01,1302743.0
2004-04-01,1333396.0
2004-05-01,1343948.0
2004-06-01,1390827.0
2004-07-01,1301530.0
2004-08-01,1294668.0
2004-09-01,1485719.0
2004-10-01,1460277.0
2004-11-01,1612266.0
2004-12-01,1719797.0
2005-01-01,1702201.0
2005-02-01,1953086.0
2005-03-01,2067873.0
2005-04-01,2071877.0
2005-05-01,2163172.0
2005-06-01,1988257.0
2005-07-01,1990883.0
2005-08-01,1971910.0
2005-09-01,2145333.0
2005-10-01,2030981.0
2005-11-01,2336226.0
2005-12-01,2209959.0
2006-01-01,2081053.0
2006-02-01,2249750.0
2006-03-01,2602467.0
2006-04-01,2410266.0
2006-05-01,2780646.0
2006-06-01,2567315.0
2006-07-01,2341642.0
2006-08-01,2467061.0
2006-09-01,2727724.0
2006-10-01,2466301.0
2006-11-01,2424263.0
2006-12-01,2528643.0
2007-01-01,2360048.0
2007-02-01,2825818.0
2007-03-01,2645653.0
2007-04-01,2635030.0
2007-05-01,2636267.0
2007-06-01,2667301.0
2007-07-01,2694472.0
2007-08-01,2920903.0
2007-09-01,3091363.0
2007-10-01,3516673.0
2007-11-01,3175661.0
2007-12-01,2985524.0
2008-01-01,3017115.0
2008-02-01,3195973.0
2008-03-01,3387395.0
2008-04-01,3254135.0
2008-05-01,3283996.0
2008-06-01,3701480.0
2008-07-01,3322861.0
2008-08-01,3585975.0
2008-09-01,3689589.0
2008-10-01,3735892.0
2008-11-01,3757463.0
2008-12-01,3541097.0
2009-01-01,3453814.0
2009-02-01,4235257.0
2009-03-01,4421181.0
2009-04-01,4258715.0
2009-05-01,4634305.0
2009-06-01,4867431.0
2009-07-01,4886013.0
2009-08-01,4723752.0
2009-09-01,4794092.0
2009-10-01,5072086.0
2009-11-01,5387926.0
2009-12-01,5366048.0
2010-01-01,5052282.0
2010-02-01,5412066.0
2010-03-01,5692929.0
2010-04-01,5538625.0
2010-05-01,5758380.0
2010-06-01,5741247.0
2010-07-01,5625103.0
2010-08-01,5318201.0
2010-09-01,5805665.0
2010-10-01,6213256.0
2010-11-01,5861377.0
2010-12-01,6668124.0
2011-01-01,6420448.0
2011-02-01,7175938.0
2011-03-01,7547976.0
2011-04-01,8187765.0
2011-05-01,7368617.0
2011-06-01,7164080.0
2011-07-01,7131561.0
2011-08-01,7097946.0
2011-09-01,7431776.0
2011-10-01,8411630.0
2011-11-01,8296230.0
2011-12-01,8709681.0
2012-01-01,8406292.0
2012-02-01,8491220.0
2012-03-01,8423439.0
2012-04-01,7819638.0
2012-05-01,8869232.0
2012-06-01,8512578.0
2012-07-01,8617860.0
2012-08-01,8376990.0
2012-09-01,8769767.0
2012-10-01,8360489.0
2012-11-01,7390043.0
2012-12-01,7819172.0
2013-01-01,7821415.0
2013-02-01,9049950.0
2013-03-01,9094331.0
2013-04-01,8515329.0
2013-05-01,9848380.0
2013-06-01,9123452.0
2013-07-01,8111909.0
2013-08-01,8494843.0
2013-09-01,8024297.0
2013-10-01,8080432.0
2013-11-01,8393396.0
2013-12-01,9013768.0
2014-01-01,9333909.0
2014-02-01,9176899.0
2014-03-01,8989194.0
2014-04-01,8872995.0
2014-05-01,8659423.0
2014-06-01,8368783.0
2014-07-01,7765562.0
2014-08-01,8419371.0
2014-09-01,8231159.0
2014-10-01,9133606.0
2014-11-01,8873748.0
2014-12-01,9637947.0
2015-01-01,10860362.0
2015-02-01,11571546.0
2015-03-01,10996622.0
2015-04-01,11325636.0
2015-05-01,11333566.0
2015-06-01,10602806.0
2015-07-01,10657465.0
2015-08-01,11094172.0
2015-09-01,11275444.0
2015-10-01,11710525.0
2015-11-01,11332238.0
2015-12-01,11240211.0
2016-01-01,11702342.0
2016-02-01,11990157.0
2016-03-01,11885194.0
2016-04-01,11297739.0
2016-05-01,11429866.0
2016-06-01,11788687.0
2016-07-01,11437572.0
2016-08-01,11287385.0
2016-09-01,11462903.0
2016-10-01,12004024.0
2016-11-01,12696810.0
2016-12-01,12378231.0
2017-01-01,12569802.0
2017-02-01,14794683.0
2017-03-01,14347888.0
2017-04-01,12879218.0
2017-05-01,12667807.0
2017-06-01,12630732.0
2017-07-01,13472390.0
2017-08-01,13621342.0
2017-09-01,14470224.0
2017-10-01,15174604.0
2017-11-01,14438981.0
2017-12-01,17313119.0
2018-01-01,17180486.0
2018-02-01,18680038.0
2018-03-01,16046832.0
2018-04-01,15971993.0
2018-05-01,15387130.0
2018-06-01,14480027.0
2018-07-01,13067941.0
2018-08-01,13531281.0
2018-09-01,14131686.0
2018-10-01,13355099.0
2018-11-01,14925330.0
2018-12-01,13003792.0
2019-01-01,17002410.0
2019-02-01,16084689.0
2019-03-01,17129784.0
2019-04-01,16402705.0
2019-05-01,15820128.0
2019-06-01,15855662.0
2019-07-01,16186221.0
2019-08-01,15599641.0
2019-09-01,15751319.0
2019-10-01,15179622.0
2019-11-01,15966705.0
2019-12-01,17391471.0
2020-01-01,17689996.0
2020-02-01,20257557.0
2020-03-01,18753741.0
2020-04-01,13368311.0
2020-05-01,13814087.0
2020-06-01,13996039.0
2020-07-01,13820398.0
