Tarih,TP_KM_E054
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,251079.0
2003-01-01,302956.0
2003-02-01,304657.0
2003-03-01,265120.0
2003-04-01,255648.0
2003-05-01,246689.0
2003-06-01,266841.0
2003-07-01,272614.0
2003-08-01,264984.0
2003-09-01,227066.0
2003-10-01,257483.0
2003-11-01,289364.0
2003-12-01,277556.0
2004-01-01,257548.0
2004-02-01,255439.0
2004-03-01,234948.0
2004-04-01,32291.0
2004-05-01,32584.0
2004-06-01,54622.0
2004-07-01,97026.0
2004-08-01,24824.0
2004-09-01,38005.0
2004-10-01,1138.0
2004-11-01,957.0
2004-12-01,1026.0
2005-01-01,753.0
2005-02-01,1870.0
2005-03-01,1810.0
2005-04-01,1180.0
2005-05-01,1245.0
2005-06-01,1496.0
2005-07-01,1983.0
2005-08-01,1633.0
2005-09-01,1479.0
2005-10-01,1473.0
2005-11-01,1388.0
2005-12-01,1374.0
2006-01-01,1305.0
2006-02-01,1259.0
2006-03-01,69846.0
2006-04-01,57508.0
2006-05-01,74879.0
2006-06-01,93475.0
2006-07-01,118996.0
2006-08-01,110999.0
2006-09-01,183632.0
2006-10-01,145124.0
2006-11-01,132194.0
2006-12-01,103445.0
2007-01-01,170549.0
2007-02-01,214927.0
2007-03-01,232936.0
2007-04-01,210681.0
2007-05-01,233704.0
2007-06-01,208976.0
2007-07-01,210927.0
2007-08-01,224198.0
2007-09-01,262425.0
2007-10-01,270425.0
2007-11-01,258553.0
2007-12-01,221283.0
2008-01-01,256932.0
2008-02-01,289208.0
2008-03-01,360844.0
2008-04-01,340978.0
2008-05-01,318956.0
2008-06-01,355154.0
2008-07-01,355506.0
2008-08-01,338181.0
2008-09-01,328158.0
2008-10-01,378505.0
2008-11-01,391631.0
2008-12-01,396837.0
2009-01-01,401676.0
2009-02-01,399781.0
2009-03-01,434438.0
2009-04-01,404910.0
2009-05-01,402398.0
2009-06-01,466669.0
2009-07-01,505650.0
2009-08-01,568810.0
2009-09-01,592442.0
2009-10-01,482164.0
2009-11-01,478141.0
2009-12-01,471932.0
2010-01-01,410558.0
2010-02-01,395541.0
2010-03-01,376291.0
2010-04-01,327227.0
2010-05-01,326228.0
2010-06-01,365515.0
2010-07-01,303906.0
2010-08-01,241237.0
2010-09-01,253947.0
2010-10-01,250829.0
2010-11-01,186030.0
2010-12-01,199569.0
2011-01-01,224561.0
2011-02-01,181767.0
2011-03-01,204736.0
2011-04-01,211111.0
2011-05-01,203580.0
2011-06-01,285528.0
2011-07-01,539285.0
2011-08-01,349310.0
2011-09-01,207773.0
2011-10-01,113984.0
2011-11-01,203483.0
2011-12-01,293231.0
2012-01-01,153419.0
2012-02-01,290886.0
2012-03-01,257345.0
2012-04-01,431048.0
2012-05-01,439349.0
2012-06-01,514945.0
2012-07-01,430321.0
2012-08-01,470040.0
2012-09-01,425553.0
2012-10-01,278512.0
2012-11-01,277738.0
2012-12-01,338157.0
2013-01-01,402935.0
2013-02-01,352503.0
2013-03-01,307406.0
2013-04-01,433199.0
2013-05-01,514866.0
