Tarih,TP_KM_E076
2000-01-01,1094922.0
2000-02-01,1070550.0
2000-03-01,1117133.0
2000-04-01,1013268.0
2000-05-01,976734.0
2000-06-01,962440.0
2000-07-01,1008712.0
2000-08-01,996700.0
2000-09-01,1080623.0
2000-10-01,998398.0
2000-11-01,1102909.0
2000-12-01,1328971.0
2001-01-01,1488587.0
2001-02-01,2056432.0
2001-03-01,2020016.0
2001-04-01,2003488.0
2001-05-01,2013898.0
2001-06-01,2033566.0
2001-07-01,2147397.0
2001-08-01,2267747.0
2001-09-01,2089768.0
2001-10-01,2096681.0
2001-11-01,2006516.0
2001-12-01,2083725.0
2002-01-01,2175445.0
2002-02-01,2184284.0
2002-03-01,2163261.0
2002-04-01,1878840.0
2002-05-01,1555427.0
2002-06-01,1404480.0
2002-07-01,1301722.0
2002-08-01,1377264.0
2002-09-01,1403890.0
2002-10-01,1370824.0
2002-11-01,1485530.0
2002-12-01,2314678.0
2003-01-01,2156815.0
2003-02-01,1859660.0
2003-03-01,1498612.0
2003-04-01,1558104.0
2003-05-01,1550291.0
2003-06-01,1780202.0
2003-07-01,1956974.0
2003-08-01,1841643.0
2003-09-01,2038776.0
2003-10-01,2081128.0
2003-11-01,2213249.0
2003-12-01,2526898.0
2004-01-01,2130512.0
2004-02-01,2142514.0
2004-03-01,2250400.0
2004-04-01,2379290.0
2004-05-01,2335457.0
2004-06-01,2506132.0
2004-07-01,2567304.0
2004-08-01,2578198.0
2004-09-01,2731686.0
2004-10-01,2987808.0
2004-11-01,2798992.0
2004-12-01,3098987.0
2005-01-01,2957386.0
2005-02-01,3221060.0
2005-03-01,2943474.0
2005-04-01,2929137.0
2005-05-01,3015324.0
2005-06-01,3667490.0
2005-07-01,3434791.0
2005-08-01,4029574.0
2005-09-01,4995701.0
2005-10-01,4475635.0
2005-11-01,4309621.0
2005-12-01,3415463.0
2006-01-01,3230743.0
2006-02-01,3630878.0
2006-03-01,3801014.0
2006-04-01,3691063.0
2006-05-01,3768218.0
2006-06-01,5122448.0
2006-07-01,4555675.0
2006-08-01,4736348.0
2006-09-01,3996511.0
2006-10-01,4047021.0
2006-11-01,4623297.0
2006-12-01,4524967.0
2007-01-01,4320111.0
2007-02-01,4090984.0
2007-03-01,4360352.0
2007-04-01,4267737.0
2007-05-01,4197992.0
2007-06-01,4335655.0
2007-07-01,4605285.0
2007-08-01,4289030.0
2007-09-01,4900901.0
2007-10-01,4924839.0
2007-11-01,5101105.0
2007-12-01,5169726.0
2008-01-01,5300565.0
2008-02-01,6127527.0
2008-03-01,6572670.0
2008-04-01,6055875.0
2008-05-01,5403780.0
2008-06-01,6597838.0
2008-07-01,7326307.0
2008-08-01,7044041.0
2008-09-01,7299558.0
2008-10-01,6939364.0
2008-11-01,7760274.0
2008-12-01,8470059.0
2009-01-01,7665698.0
2009-02-01,7602143.0
2009-03-01,7320584.0
2009-04-01,7057952.0
2009-05-01,7545950.0
2009-06-01,8309861.0
2009-07-01,7177581.0
2009-08-01,7872475.0
2009-09-01,8438019.0
2009-10-01,8261121.0
2009-11-01,8153172.0
2009-12-01,9287650.0
2010-01-01,9162280.0
2010-02-01,9681073.0
2010-03-01,9921044.0
2010-04-01,9369194.0
2010-05-01,9735808.0
2010-06-01,12142007.0
2010-07-01,12231214.0
2010-08-01,12556433.0
2010-09-01,12754624.0
2010-10-01,12200245.0
2010-11-01,13237901.0
2010-12-01,14411975.0
2011-01-01,13376913.0
2011-02-01,13670396.0
2011-03-01,14142796.0
2011-04-01,13024802.0
2011-05-01,13354135.0
2011-06-01,12178985.0
2011-07-01,12336850.0
2011-08-01,12679755.0
2011-09-01,12507930.0
2011-10-01,11349545.0
2011-11-01,10942172.0
2011-12-01,11832393.0
2012-01-01,12278346.0
2012-02-01,14037521.0
2012-03-01,14333508.0
2012-04-01,14354858.0
2012-05-01,16362088.0
2012-06-01,16931521.0
2012-07-01,17147034.0
2012-08-01,18028639.0
2012-09-01,18062117.0
2012-10-01,19089921.0
2012-11-01,20341618.0
2012-12-01,19784683.0
2013-01-01,18128626.0
2013-02-01,19204868.0
2013-03-01,18449527.0
2013-04-01,19682468.0
2013-05-01,21502485.0
2013-06-01,21322123.0
2013-07-01,24493418.0
2013-08-01,24357213.0
2013-09-01,24890797.0
2013-10-01,25636121.0
2013-11-01,24322600.0
2013-12-01,24273262.0
2014-01-01,22311274.0
2014-02-01,23100148.0
2014-03-01,23634538.0
2014-04-01,24885670.0
2014-05-01,26135074.0
2014-06-01,28235464.0
2014-07-01,28705443.0
2014-08-01,28251910.0
2014-09-01,28535723.0
2014-10-01,28161953.0
2014-11-01,28065130.0
2014-12-01,30335047.0
2015-01-01,31130195.0
2015-02-01,32845041.0
2015-03-01,36239844.0
2015-04-01,36753444.0
2015-05-01,31749645.0
2015-06-01,32363303.0
2015-07-01,30685169.0
2015-08-01,31443222.0
2015-09-01,35075102.0
2015-10-01,35046899.0
2015-11-01,32229697.0
2015-12-01,35856071.0
2016-01-01,37061353.0
2016-02-01,41561005.0
2016-03-01,44142729.0
2016-04-01,46472006.0
2016-05-01,46772242.0
2016-06-01,48360718.0
2016-07-01,50669850.0
2016-08-01,52897310.0
2016-09-01,56015614.0
2016-10-01,56713811.0
2016-11-01,53353706.0
2016-12-01,51264297.0
2017-01-01,50176833.0
2017-02-01,48028582.0
2017-03-01,47974324.0
2017-04-01,47588866.0
2017-05-01,55937723.0
2017-06-01,62466127.0
2017-07-01,61645958.0
2017-08-01,57774014.0
2017-09-01,58822301.0
2017-10-01,57802820.0
2017-11-01,57894974.0
2017-12-01,60456828.0
2018-01-01,60616915.0
2018-02-01,58813213.0
2018-03-01,58681020.0
2018-04-01,56874881.0
2018-05-01,53648736.0
2018-06-01,56004165.0
2018-07-01,55946786.0
2018-08-01,57349986.0
2018-09-01,66654936.0
2018-10-01,64273691.0
2018-11-01,63533316.0
2018-12-01,62230477.0
2019-01-01,59500229.0
2019-02-01,52790092.0
2019-03-01,56427981.0
2019-04-01,55278782.0
2019-05-01,55573625.0
2019-06-01,57352863.0
2019-07-01,63642025.0
2019-08-01,65461074.0
2019-09-01,63430400.0
2019-10-01,60656918.0
