Tarih,TP_KM_E035
2000-01-01,1834145.0
2000-02-01,1472984.0
2000-03-01,1605397.0
2000-04-01,1733076.0
2000-05-01,1721929.0
2000-06-01,1969672.0
2000-07-01,2624611.0
2000-08-01,2271584.0
2000-09-01,2464796.0
2000-10-01,2486180.0
2000-11-01,2563901.0
2000-12-01,3027161.0
2001-01-01,2776333.0
2001-02-01,3211465.0
2001-03-01,3489544.0
2001-04-01,3121142.0
2001-05-01,2712938.0
2001-06-01,2821793.0
2001-07-01,2164199.0
2001-08-01,2832374.0
2001-09-01,3171084.0
2001-10-01,3394632.0
2001-11-01,3170311.0
2001-12-01,4592469.0
2002-01-01,3277956.0
2002-02-01,3611781.0
2002-03-01,4499172.0
2002-04-01,4599274.0
2002-05-01,5060394.0
2002-06-01,4919369.0
2002-07-01,4941041.0
2002-08-01,4265048.0
2002-09-01,5474644.0
2002-10-01,5738638.0
2002-11-01,5188893.0
2002-12-01,5431772.0
2003-01-01,4353519.0
2003-02-01,4277218.0
2003-03-01,5053025.0
2003-04-01,4419029.0
2003-05-01,4398702.0
2003-06-01,4675250.0
2003-07-01,4716987.0
2003-08-01,4935160.0
2003-09-01,5336682.0
2003-10-01,5519483.0
2003-11-01,5494055.0
2003-12-01,6673115.0
2004-01-01,5968961.0
2004-02-01,6072349.0
2004-03-01,6367028.0
2004-04-01,6867217.0
2004-05-01,6891445.0
2004-06-01,7254776.0
2004-07-01,7418012.0
2004-08-01,7726892.0
2004-09-01,7840574.0
2004-10-01,8101698.0
2004-11-01,7774208.0
2004-12-01,8582945.0
2005-01-01,8188496.0
2005-02-01,8241443.0
2005-03-01,9203691.0
2005-04-01,9709762.0
2005-05-01,9909240.0
2005-06-01,11248873.0
2005-07-01,12313225.0
2005-08-01,12371068.0
2005-09-01,13115108.0
2005-10-01,13711532.0
2005-11-01,13892191.0
2005-12-01,17603500.0
2006-01-01,14126501.0
2006-02-01,14401920.0
2006-03-01,16541007.0
2006-04-01,16467348.0
2006-05-01,17226663.0
2006-06-01,17070204.0
2006-07-01,16485822.0
2006-08-01,16797469.0
2006-09-01,17267761.0
2006-10-01,16749382.0
2006-11-01,16416334.0
2006-12-01,17208830.0
2007-01-01,17049149.0
2007-02-01,17067279.0
2007-03-01,17456494.0
2007-04-01,18143360.0
2007-05-01,17725770.0
2007-06-01,17939752.0
2007-07-01,19449897.0
2007-08-01,19274257.0
2007-09-01,18666386.0
2007-10-01,19229326.0
2007-11-01,19240005.0
2007-12-01,22360319.0
2008-01-01,22227277.0
2008-02-01,21411047.0
2008-03-01,22589224.0
2008-04-01,22522955.0
2008-05-01,21831778.0
2008-06-01,23119682.0
2008-07-01,23765907.0
2008-08-01,24032778.0
2008-09-01,26269278.0
2008-10-01,27151021.0
2008-11-01,27009949.0
2008-12-01,29784275.0
2009-01-01,29666946.0
2009-02-01,29174349.0
2009-03-01,27869729.0
2009-04-01,26182361.0
2009-05-01,27428019.0
2009-06-01,28190522.0
2009-07-01,29943448.0
2009-08-01,29887325.0
2009-09-01,32044015.0
2009-10-01,35090151.0
2009-11-01,38005250.0
2009-12-01,41644971.0
2010-01-01,41024236.0
2010-02-01,42560317.0
2010-03-01,44142176.0
2010-04-01,40852231.0
2010-05-01,45343357.0
2010-06-01,48880806.0
2010-07-01,46924887.0
2010-08-01,44251298.0
2010-09-01,45969729.0
2010-10-01,49236410.0
2010-11-01,49618730.0
2010-12-01,59634201.0
2011-01-01,54112209.0
2011-02-01,56545428.0
2011-03-01,58851352.0
2011-04-01,58529605.0
