Tarih,TP_KM_E001
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,14216809.0
2006-01-01,15225721.0
2006-02-01,19277786.0
2006-03-01,18484535.0
2006-04-01,14633036.0
2006-05-01,18313634.0
2006-06-01,17543692.0
2006-07-01,14713124.0
2006-08-01,13820547.0
2006-09-01,13777381.0
2006-10-01,13832115.0
2006-11-01,13911082.0
2006-12-01,14626745.0
2007-01-01,14607148.0
2007-02-01,16017722.0
2007-03-01,14088270.0
2007-04-01,17247605.0
2007-05-01,17113162.0
2007-06-01,18145117.0
2007-07-01,21541282.0
2007-08-01,18869313.0
2007-09-01,17595783.0
2007-10-01,18629929.0
2007-11-01,19031930.0
2007-12-01,18194272.0
2008-01-01,18524003.0
2008-02-01,18449185.0
2008-03-01,19739868.0
2008-04-01,23221759.0
2008-05-01,21145445.0
2008-06-01,28502010.0
2008-07-01,28985864.0
2008-08-01,18614976.0
2008-09-01,23140708.0
2008-10-01,20317011.0
2008-11-01,17905146.0
2008-12-01,19500375.0
2009-01-01,19358060.0
2009-02-01,23687658.0
2009-03-01,22422832.0
2009-04-01,22050557.0
2009-05-01,20091230.0
2009-06-01,21541956.0
2009-07-01,26615504.0
2009-08-01,21509408.0
2009-09-01,26507171.0
2009-10-01,21057833.0
2009-11-01,22587442.0
2009-12-01,22963756.0
2010-01-01,21306554.0
2010-02-01,26397478.0
2010-03-01,28229987.0
2010-04-01,25418223.0
2010-05-01,25597434.0
2010-06-01,32018274.0
2010-07-01,28073679.0
2010-08-01,25235521.0
2010-09-01,26880870.0
2010-10-01,30643755.0
2010-11-01,28377552.0
2010-12-01,30393584.0
2011-01-01,31919631.0
2011-02-01,37197579.0
2011-03-01,34312956.0
2011-04-01,31311654.0
2011-05-01,34954167.0
2011-06-01,40664910.0
2011-07-01,35939908.0
2011-08-01,37919454.0
2011-09-01,37416369.0
2011-10-01,37011495.0
2011-11-01,43601722.0
2011-12-01,36790043.0
2012-01-01,38857477.0
2012-02-01,44324502.0
2012-03-01,36075631.0
2012-04-01,42300893.0
2012-05-01,39079262.0
2012-06-01,37034314.0
2012-07-01,48984498.0
2012-08-01,38701680.0
2012-09-01,37619646.0
2012-10-01,45828461.0
2012-11-01,42552149.0
2012-12-01,46544153.0
2013-01-01,44253359.0
2013-02-01,50400556.0
2013-03-01,42769559.0
2013-04-01,45743323.0
2013-05-01,52058420.0
2013-06-01,48166008.0
2013-07-01,60653635.0
2013-08-01,47105349.0
2013-09-01,56825208.0
