Tarih,TP_KM_A11
2014-10-01,6019.0
2014-11-01,5704.0
2014-12-01,5511.0
2015-01-01,5390.0
2015-02-01,5256.0
2015-03-01,5081.0
2015-04-01,4780.0
2015-05-01,4596.0
2015-06-01,4322.0
2015-07-01,4203.0
2015-08-01,4064.0
2015-09-01,3960.0
2015-10-01,4000.0
2015-11-01,3793.0
2015-12-01,3561.0
2016-01-01,3445.0
2016-02-01,3236.0
2016-03-01,2987.0
2016-04-01,2781.0
2016-05-01,2640.0
2016-06-01,2551.0
2016-07-01,2389.0
2016-08-01,2273.0
2016-09-01,2173.0
2016-10-01,2074.0
2016-11-01,1962.0
2016-12-01,1890.0
2017-01-01,1218.0
2017-02-01,1140.0
2017-03-01,1069.0
2017-04-01,711.0
2017-05-01,671.0
2017-06-01,615.0
2017-07-01,553.0
2017-08-01,502.0
2017-09-01,456.0
2017-10-01,420.0
2017-11-01,378.0
2017-12-01,349.0
2018-01-01,330.0
2018-02-01,1315.0
2018-03-01,1286.0
2018-04-01,1258.0
2018-05-01,1234.0
2018-06-01,1218.0
2018-07-01,1198.0
2018-08-01,1182.0
2018-09-01,1176.0
2018-10-01,1144.0
2018-11-01,1135.0
2018-12-01,1124.0
2019-01-01,1113.0
2019-02-01,1103.0
2019-03-01,1092.0
2019-04-01,1082.0
2019-05-01,1069.0
2019-06-01,1059.0
2019-07-01,1048.0
2019-08-01,1037.0
2019-09-01,1028.0
2019-10-01,1017.0
2019-11-01,1006.0
2019-12-01,994.0
2020-01-01,983.0
2020-02-01,972.0
2020-03-01,963.0
2020-04-01,949.0
2020-05-01,938.0
2020-06-01,927.0
2020-07-01,918.0
2020-08-01,907.0
2020-09-01,895.0
2020-10-01,885.0
2020-11-01,867.0
2020-12-01,835.0
2021-01-01,831.0
2021-02-01,817.0
2021-03-01,808.0
2021-04-01,790.0
2021-05-01,781.0
2021-06-01,780.0
2021-07-01,772.0
2021-08-01,761.0
2021-09-01,753.0
2021-10-01,744.0
2021-11-01,735.0
2021-12-01,727.0
2022-01-01,715.0
2022-02-01,707.0
2022-03-01,696.0
2022-04-01,684.0
2022-05-01,675.0
2022-06-01,667.0
2022-07-01,657.0
2022-08-01,649.0
2022-09-01,639.0
2022-10-01,66.0
2022-11-01,1238.0
2022-12-01,1507.0
2023-01-01,1479.0
2023-02-01,2048.0
2023-03-01,2015.0
2023-04-01,3978.0
2023-05-01,6430.0
2023-06-01,6388.0
2023-07-01,6290.0
2023-08-01,6219.0
2023-09-01,6144.0
2023-10-01,6070.0
2023-11-01,5992.0
2023-12-01,6515.0
2024-01-01,6435.0
2024-02-01,6357.0
2024-03-01,6272.0
2024-04-01,6189.0
2024-05-01,6109.0
2024-06-01,6015.0
2024-07-01,5926.0
2024-08-01,5836.0
2024-09-01,5746.0
2024-10-01,5650.0
2024-11-01,4958.0
2024-12-01,4861.0
2025-01-01,4763.0
2025-02-01,12965.0
2025-03-01,12731.0
2025-04-01,12490.0
2025-05-01,12244.0
2025-06-01,13988.0
2025-07-01,13707.0
2025-08-01,13418.0
