Tarih,TP_KM_A08
2014-01-01,0.0
2014-02-01,0.0
2014-03-01,0.0
2014-04-01,0.0
2014-05-01,0.0
2014-06-01,0.0
2014-07-01,0.0
2014-08-01,0.0
2014-09-01,0.0
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.0
2015-01-01,0.0
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,0.0
2015-06-01,0.0
2015-07-01,0.0
2015-08-01,0.0
2015-09-01,0.0
2015-10-01,0.0
2015-11-01,0.0
2015-12-01,0.0
2016-01-01,20289.0
2016-02-01,28668.0
2016-03-01,22199.0
2016-04-01,21894.0
2016-05-01,22534.0
2016-06-01,18443.0
2016-07-01,17711.0
2016-08-01,20564.0
2016-09-01,20384.0
2016-10-01,50676.0
2016-11-01,50943.0
2016-12-01,57547.0
2017-01-01,58897.0
2017-02-01,59527.0
2017-03-01,67776.0
2017-04-01,60007.0
2017-05-01,58960.0
2017-06-01,80864.0
2017-07-01,84867.0
2017-08-01,115743.0
2017-09-01,227869.0
2017-10-01,191363.0
2017-11-01,224034.0
2017-12-01,98312.0
2018-01-01,98787.0
2018-02-01,100342.0
2018-03-01,97956.0
2018-04-01,189427.0
2018-05-01,186690.0
2018-06-01,206369.0
2018-07-01,208191.0
2018-08-01,242298.0
2018-09-01,229758.0
2018-10-01,218155.0
2018-11-01,166321.0
2018-12-01,190757.0
2019-01-01,102539.0
2019-02-01,103880.0
2019-03-01,107586.0
2019-04-01,81698.0
2019-05-01,65430.0
2019-06-01,64199.0
2019-07-01,59228.0
2019-08-01,61391.0
2019-09-01,40312.0
2019-10-01,60971.0
2019-11-01,59391.0
2019-12-01,60645.0
2020-01-01,57578.0
2020-02-01,36406.0
2020-03-01,62128.0
2020-04-01,77074.0
2020-05-01,63968.0
2020-06-01,51325.0
2020-07-01,52727.0
2020-08-01,56665.0
2020-09-01,52861.0
2020-10-01,69163.0
2020-11-01,72758.0
2020-12-01,49500.0
2021-01-01,50578.0
2021-02-01,44954.0
2021-03-01,53648.0
2021-04-01,44657.0
2021-05-01,42367.0
2021-06-01,47560.0
2021-07-01,17445.0
2021-08-01,21458.0
2021-09-01,16743.0
2021-10-01,27840.0
2021-11-01,51960.0
2021-12-01,40322.0
2022-01-01,33230.0
2022-02-01,38072.0
2022-03-01,28103.0
2022-04-01,0.0
2022-05-01,0.0
2022-06-01,0.0
2022-07-01,0.0
2022-08-01,0.0
2022-09-01,0.0
2022-10-01,0.0
2022-11-01,0.0
2022-12-01,0.0
2023-01-01,0.0
2023-02-01,0.0
2023-03-01,0.0
2023-04-01,0.0
2023-05-01,0.0
2023-06-01,0.0
2023-07-01,0.0
2023-08-01,0.0
2023-09-01,0.0
2023-10-01,0.0
2023-11-01,0.0
2023-12-01,0.0
2024-01-01,0.0
2024-02-01,21803.0
2024-03-01,0.0
2024-04-01,0.0
2024-05-01,166651.0
2024-06-01,431939.0
2024-07-01,
2024-08-01,
