Tarih,TP_KM_A31
2011-03-01,209815.0
2011-04-01,208218.0
2011-05-01,275298.0
2011-06-01,289549.0
2011-07-01,242077.0
2011-08-01,196670.0
2011-09-01,198156.0
2011-10-01,187078.0
2011-11-01,197775.0
2011-12-01,230334.0
2012-01-01,230031.0
2012-02-01,245743.0
2012-03-01,333522.0
2012-04-01,342626.0
2012-05-01,318462.0
2012-06-01,322223.0
2012-07-01,293291.0
2012-08-01,280635.0
2012-09-01,281294.0
2012-10-01,291920.0
2012-11-01,372146.0
2012-12-01,479430.0
2013-01-01,421903.0
2013-02-01,392510.0
2013-03-01,416065.0
2013-04-01,321097.0
2013-05-01,345620.0
2013-06-01,345647.0
2013-07-01,357881.0
2013-08-01,378713.0
2013-09-01,379787.0
2013-10-01,374562.0
2013-11-01,392684.0
2013-12-01,471871.0
2014-01-01,508002.0
2014-02-01,531445.0
2014-03-01,538475.0
2014-04-01,517068.0
2014-05-01,546454.0
2014-06-01,530803.0
2014-07-01,535913.0
2014-08-01,552793.0
2014-09-01,589212.0
2014-10-01,677744.0
2014-11-01,681244.0
2014-12-01,724844.0
2015-01-01,728018.0
2015-02-01,746965.0
2015-03-01,770365.0
2015-04-01,842927.0
2015-05-01,803385.0
2015-06-01,902933.0
2015-07-01,971800.0
2015-08-01,1020863.0
2015-09-01,1070172.0
2015-10-01,977231.0
2015-11-01,1056067.0
2015-12-01,1184814.0
2016-01-01,1246644.0
2016-02-01,1389095.0
2016-03-01,1448050.0
2016-04-01,1460248.0
2016-05-01,1623417.0
2016-06-01,1641546.0
2016-07-01,1744132.0
2016-08-01,1693540.0
2016-09-01,1813232.0
2016-10-01,1852414.0
2016-11-01,2139334.0
2016-12-01,2315769.0
2017-01-01,2478140.0
2017-02-01,2392875.0
2017-03-01,2451198.0
2017-04-01,2604597.0
2017-05-01,2598166.0
2017-06-01,2636066.0
2017-07-01,2703474.0
2017-08-01,2642056.0
2017-09-01,2750170.0
2017-10-01,2895325.0
2017-11-01,3072898.0
2017-12-01,2983949.0
2018-01-01,2952375.0
2018-02-01,2971662.0
2018-03-01,3079359.0
2018-04-01,3149787.0
2018-05-01,3771711.0
2018-06-01,3933664.0
2018-07-01,4212749.0
2018-08-01,5559464.0
2018-09-01,5325344.0
2018-10-01,4983608.0
2018-11-01,4617900.0
2018-12-01,5263349.0
2019-01-01,5279538.0
2019-02-01,5411697.0
2019-03-01,6025201.0
2019-04-01,5996142.0
2019-05-01,5923648.0
2019-06-01,6169160.0
2019-07-01,5542082.0
2019-08-01,5864688.0
2019-09-01,5885048.0
2019-10-01,5651570.0
2019-11-01,5783265.0
2019-12-01,6228402.0
2020-01-01,6005564.0
2020-02-01,6232315.0
2020-03-01,6541895.0
2020-04-01,6817302.0
2020-05-01,6705602.0
2020-06-01,6748545.0
2020-07-01,6935855.0
2020-08-01,7235175.0
2020-09-01,7566226.0
2020-10-01,7957545.0
2020-11-01,7521778.0
2020-12-01,7494624.0
2021-01-01,7373542.0
2021-02-01,7293455.0
2021-03-01,8142137.0
2021-04-01,7980860.0
2021-05-01,8219088.0
2021-06-01,8171364.0
2021-07-01,7778898.0
2021-08-01,7572422.0
2021-09-01,8033425.0
2021-10-01,8485420.0
2021-11-01,11093800.0
2021-12-01,11433303.0
2022-01-01,11815082.0
2022-02-01,12096808.0
2022-03-01,11825187.0
2022-04-01,11446678.0
2022-05-01,13402237.0
2022-06-01,13467208.0
2022-07-01,14195189.0
2022-08-01,14169675.0
2022-09-01,14439402.0
2022-10-01,14384109.0
2022-11-01,14356896.0
2022-12-01,14525425.0
2023-01-01,14433998.0
2023-02-01,14546197.0
2023-03-01,14583255.0
2023-04-01,15052500.0
2023-05-01,15656681.0
2023-06-01,19503690.0
2023-07-01,19893026.0
2023-08-01,19619648.0
2023-09-01,20210340.0
2023-10-01,20732576.0
2023-11-01,22080393.0
2023-12-01,21502106.0
2024-01-01,21902572.0
2024-02-01,22137381.0
2024-03-01,23331895.0
2024-04-01,23258902.0
2024-05-01,22868476.0
2024-06-01,23103756.0
2024-07-01,23794680.0
2024-08-01,23749172.0
2024-09-01,24190207.0
2024-10-01,24616526.0
2024-11-01,24357605.0
2024-12-01,25565519.0
2025-01-01,26188332.0
2025-02-01,25902214.0
2025-03-01,25924675.0
2025-04-01,27409832.0
2025-05-01,28133887.0
2025-06-01,28756471.0
2025-07-01,28852398.0
2025-08-01,28725721.0
