Tarih,TP_KM_A27
2013-06-01,151268.0
2013-07-01,171913.0
2013-08-01,165489.0
2013-09-01,213359.0
2013-10-01,224676.0
2013-11-01,253323.0
2013-12-01,382586.0
2014-01-01,267341.0
2014-02-01,244575.0
2014-03-01,291109.0
2014-04-01,231312.0
2014-05-01,212198.0
2014-06-01,384821.0
2014-07-01,348239.0
2014-08-01,325949.0
2014-09-01,429746.0
2014-10-01,370731.0
2014-11-01,454271.0
2014-12-01,498813.0
2015-01-01,463539.0
2015-02-01,429276.0
2015-03-01,565920.0
2015-04-01,532074.0
2015-05-01,427588.0
2015-06-01,735970.0
2015-07-01,648808.0
2015-08-01,496771.0
2015-09-01,538128.0
2015-10-01,602906.0
2015-11-01,720469.0
2015-12-01,710923.0
2016-01-01,836582.0
2016-02-01,743973.0
2016-03-01,830149.0
2016-04-01,997632.0
2016-05-01,882529.0
2016-06-01,1115357.0
2016-07-01,1067954.0
2016-08-01,1085329.0
2016-09-01,1118872.0
2016-10-01,1142173.0
2016-11-01,1096618.0
2016-12-01,640717.0
2017-01-01,1294582.0
2017-02-01,1396368.0
2017-03-01,1302018.0
2017-04-01,1604764.0
2017-05-01,1656976.0
2017-06-01,1347822.0
2017-07-01,1659868.0
2017-08-01,1804279.0
2017-09-01,1102391.0
2017-10-01,1501885.0
2017-11-01,1501487.0
2017-12-01,1093659.0
2018-01-01,1971421.0
2018-02-01,1733507.0
2018-03-01,1589563.0
2018-04-01,1676310.0
2018-05-01,1464808.0
2018-06-01,1495056.0
2018-07-01,2039959.0
2018-08-01,1869377.0
2018-09-01,1295543.0
2018-10-01,1007670.0
2018-11-01,1034068.0
2018-12-01,906930.0
2019-01-01,1104483.0
2019-02-01,837270.0
2019-03-01,913058.0
2019-04-01,1180097.0
2019-05-01,979830.0
2019-06-01,1199024.0
2019-07-01,863297.0
2019-08-01,808207.0
2019-09-01,1457683.0
2019-10-01,799687.0
2019-11-01,817558.0
2019-12-01,1750198.0
2020-01-01,1277363.0
2020-02-01,1279418.0
2020-03-01,1436583.0
2020-04-01,1167047.0
2020-05-01,1011978.0
2020-06-01,1596703.0
2020-07-01,935805.0
2020-08-01,1196558.0
2020-09-01,1515048.0
2020-10-01,1482830.0
2020-11-01,1555994.0
2020-12-01,2092887.0
2021-01-01,1638476.0
2021-02-01,1683171.0
2021-03-01,1743110.0
2021-04-01,1866091.0
2021-05-01,1766914.0
2021-06-01,2234528.0
2021-07-01,1872117.0
2021-08-01,2087026.0
2021-09-01,2616774.0
2021-10-01,2980117.0
2021-11-01,3104470.0
2021-12-01,3331906.0
2022-01-01,3156193.0
2022-02-01,3302713.0
2022-03-01,2402427.0
2022-04-01,2849199.0
2022-05-01,2334567.0
2022-06-01,2434628.0
2022-07-01,2313599.0
2022-08-01,2701730.0
2022-09-01,3004601.0
2022-10-01,3313784.0
2022-11-01,3986505.0
2022-12-01,4297765.0
2023-01-01,4258981.0
2023-02-01,3613835.0
2023-03-01,3919856.0
2023-04-01,3796876.0
2023-05-01,3433689.0
2023-06-01,3991906.0
2023-07-01,4347459.0
2023-08-01,5126447.0
2023-09-01,5139884.0
2023-10-01,6219975.0
2023-11-01,7330682.0
2023-12-01,10081331.0
2024-01-01,10861054.0
2024-02-01,11451353.0
2024-03-01,13214877.0
2024-04-01,13566280.0
2024-05-01,14951538.0
2024-06-01,16063297.0
2024-07-01,14976268.0
2024-08-01,15100182.0
2024-09-01,16337859.0
2024-10-01,17061748.0
2024-11-01,17123537.0
2024-12-01,21841302.0
2025-01-01,23651399.0
2025-02-01,23653694.0
2025-03-01,24624457.0
2025-04-01,24860301.0
2025-05-01,26910022.0
2025-06-01,28722992.0
2025-07-01,29015228.0
2025-08-01,29150888.0
