Tarih,TP_KM_A26
2013-09-01,378964.0
2013-10-01,372319.0
2013-11-01,348316.0
2013-12-01,429262.0
2014-01-01,410977.0
2014-02-01,410355.0
2014-03-01,504559.0
2014-04-01,493823.0
2014-05-01,461679.0
2014-06-01,486542.0
2014-07-01,446682.0
2014-08-01,511990.0
2014-09-01,517899.0
2014-10-01,585758.0
2014-11-01,562624.0
2014-12-01,635787.0
2015-01-01,612249.0
2015-02-01,627362.0
2015-03-01,648110.0
2015-04-01,578443.0
2015-05-01,648710.0
2015-06-01,700183.0
2015-07-01,757284.0
2015-08-01,882892.0
2015-09-01,907290.0
2015-10-01,868163.0
2015-11-01,900994.0
2015-12-01,897977.0
2016-01-01,911158.0
2016-02-01,1022369.0
2016-03-01,1084978.0
2016-04-01,1062212.0
2016-05-01,1086872.0
2016-06-01,1042709.0
2016-07-01,1068096.0
2016-08-01,1071039.0
2016-09-01,1109171.0
2016-10-01,1141358.0
2016-11-01,1177984.0
2016-12-01,1252054.0
2017-01-01,1237286.0
2017-02-01,1151943.0
2017-03-01,1027323.0
2017-04-01,1123074.0
2017-05-01,1216168.0
2017-06-01,1252840.0
2017-07-01,1306036.0
2017-08-01,1373066.0
2017-09-01,1458671.0
2017-10-01,1558302.0
2017-11-01,1662064.0
2017-12-01,2136637.0
2018-01-01,2241054.0
2018-02-01,2297139.0
2018-03-01,2411550.0
2018-04-01,2634286.0
2018-05-01,2911090.0
2018-06-01,2986382.0
2018-07-01,3394690.0
2018-08-01,4440700.0
2018-09-01,3990953.0
2018-10-01,3559699.0
2018-11-01,3502010.0
2018-12-01,3547974.0
2019-01-01,3575792.0
2019-02-01,3594039.0
2019-03-01,3737594.0
2019-04-01,3936885.0
2019-05-01,4099549.0
2019-06-01,4090924.0
2019-07-01,3887400.0
2019-08-01,3994816.0
2019-09-01,3996914.0
2019-10-01,4155739.0
2019-11-01,3992824.0
2019-12-01,4326944.0
2020-01-01,4184888.0
2020-02-01,4137278.0
2020-03-01,4208142.0
2020-04-01,4581863.0
2020-05-01,4531248.0
2020-06-01,4773941.0
2020-07-01,5303922.0
2020-08-01,5506348.0
2020-09-01,5459298.0
2020-10-01,5640944.0
2020-11-01,5514131.0
2020-12-01,5251102.0
2021-01-01,6230602.0
2021-02-01,6181893.0
2021-03-01,6527109.0
2021-04-01,6471640.0
2021-05-01,6608361.0
2021-06-01,6978627.0
2021-07-01,6126997.0
2021-08-01,5849571.0
2021-09-01,6052318.0
2021-10-01,6455265.0
2021-11-01,8335076.0
2021-12-01,8658149.0
2022-01-01,7560297.0
2022-02-01,7708087.0
2022-03-01,7429272.0
2022-04-01,7276363.0
2022-05-01,7837785.0
2022-06-01,7523288.0
2022-07-01,7813253.0
2022-08-01,8130751.0
2022-09-01,7902758.0
2022-10-01,8049673.0
2022-11-01,8536593.0
2022-12-01,8979535.0
2023-01-01,9066517.0
2023-02-01,8982653.0
2023-03-01,9137511.0
2023-04-01,9225882.0
2023-05-01,9642557.0
2023-06-01,12247527.0
2023-07-01,13279289.0
2023-08-01,12900103.0
2023-09-01,14048340.0
2023-10-01,14273581.0
2023-11-01,15444286.0
2023-12-01,15588339.0
2024-01-01,17343202.0
2024-02-01,17667626.0
2024-03-01,17800523.0
2024-04-01,16710686.0
2024-05-01,16715443.0
2024-06-01,16830492.0
2024-07-01,17699479.0
2024-08-01,19412967.0
2024-09-01,21499163.0
2024-10-01,20424214.0
2024-11-01,21647826.0
2024-12-01,19894298.0
2025-01-01,22381892.0
2025-02-01,23283962.0
2025-03-01,24517616.0
2025-04-01,26205086.0
2025-05-01,27534000.0
2025-06-01,27908420.0
2025-07-01,26827370.0
2025-08-01,28615944.0
