Tarih,TP_IYAW2_S21_X
2014-10-01,2051.0
2014-11-01,2039.0
2014-12-01,2056.0
2015-01-01,2020.0
2015-02-01,2036.0
2015-03-01,2046.0
2015-04-01,2013.0
2015-05-01,2063.0
2015-06-01,2096.0
2015-07-01,2036.0
2015-08-01,2038.0
2015-09-01,2037.0
2015-10-01,2030.0
2015-11-01,2034.0
2015-12-01,2035.0
2016-01-01,1970.0
2016-02-01,1986.0
2016-03-01,1998.0
2016-04-01,2002.0
2016-05-01,1980.0
2016-06-01,1994.0
2016-07-01,1975.0
2016-08-01,1980.0
2016-09-01,1955.0
2016-10-01,1938.0
2016-11-01,1955.0
2016-12-01,1962.0
2017-01-01,1949.0
2017-02-01,1961.0
2017-03-01,1988.0
2017-04-01,1925.0
2017-05-01,2017.0
2017-06-01,2020.0
2017-07-01,2015.0
2017-08-01,1997.0
2017-09-01,2003.0
2017-10-01,1999.0
2017-11-01,1990.0
2017-12-01,1981.0
2018-01-01,1981.0
2018-02-01,1991.0
2018-03-01,1995.0
2018-04-01,1994.0
2018-05-01,2032.0
2018-06-01,1977.0
2018-07-01,1958.0
2018-08-01,1955.0
2018-09-01,1960.0
2018-10-01,1976.0
2018-11-01,1960.0
2018-12-01,1955.0
2019-01-01,1653.0
2019-02-01,1656.0
2019-03-01,1642.0
2019-04-01,1651.0
2019-05-01,1620.0
2019-06-01,1623.0
2019-07-01,1634.0
2019-08-01,1694.0
2019-09-01,1696.0
2019-10-01,1698.0
2019-11-01,1690.0
2019-12-01,1700.0
2020-01-01,1688.0
2020-02-01,1705.0
2020-03-01,1703.0
2020-04-01,1589.0
2020-05-01,1608.0
2020-06-01,1599.0
2020-07-01,1627.0
2020-08-01,1643.0
2020-09-01,1640.0
2020-10-01,1636.0
2020-11-01,1602.0
2020-12-01,1635.0
2021-01-01,1608.0
2021-02-01,1650.0
2021-03-01,1667.0
2021-04-01,1642.0
2021-05-01,1633.0
2021-06-01,1647.0
2021-07-01,1594.0
2021-08-01,1635.0
2021-09-01,1661.0
2021-10-01,1650.0
2021-11-01,1635.0
2021-12-01,1652.0
2022-01-01,1633.0
2022-02-01,1610.0
2022-03-01,1658.0
2022-04-01,1634.0
2022-05-01,1636.0
2022-06-01,1669.0
2022-07-01,1605.0
2022-08-01,1647.0
2022-09-01,1636.0
2022-10-01,1632.0
2022-11-01,1625.0
2022-12-01,1619.0
2023-01-01,1641.0
2023-02-01,1570.0
2023-03-01,1614.0
2023-04-01,1611.0
2023-05-01,1627.0
2023-06-01,1658.0
2023-07-01,1635.0
2023-08-01,1629.0
2023-09-01,1637.0
2023-10-01,1635.0
2023-11-01,1649.0
2023-12-01,1634.0
2024-01-01,1626.0
2024-02-01,1614.0
2024-03-01,1620.0
2024-04-01,1620.0
2024-05-01,1679.0
2024-06-01,1645.0
2024-07-01,1672.0
2024-08-01,1663.0
2024-09-01,1657.0
2024-10-01,1683.0
2024-11-01,1647.0
2024-12-01,1659.0
2025-01-01,1639.0
2025-02-01,1639.0
2025-03-01,1643.0
2025-04-01,1632.0
2025-05-01,1740.0
2025-06-01,1731.0
2025-07-01,1721.0
2025-08-01,1729.0
2025-09-01,1722.0
