Tarih,TP_IYAW2_S12_X
2014-10-01,1862.0
2014-11-01,1836.0
2014-12-01,1836.0
2015-01-01,1858.0
2015-02-01,1821.0
2015-03-01,1838.0
2015-04-01,1837.0
2015-05-01,1857.0
2015-06-01,1879.0
2015-07-01,1867.0
2015-08-01,1837.0
2015-09-01,1839.0
2015-10-01,1876.0
2015-11-01,1832.0
2015-12-01,1830.0
2016-01-01,1810.0
2016-02-01,1798.0
2016-03-01,1789.0
2016-04-01,1821.0
2016-05-01,1794.0
2016-06-01,1795.0
2016-07-01,1804.0
2016-08-01,1785.0
2016-09-01,1775.0
2016-10-01,1791.0
2016-11-01,1768.0
2016-12-01,1785.0
2017-01-01,1803.0
2017-02-01,1788.0
2017-03-01,1811.0
2017-04-01,1774.0
2017-05-01,1814.0
2017-06-01,1815.0
2017-07-01,1854.0
2017-08-01,1803.0
2017-09-01,1821.0
2017-10-01,1830.0
2017-11-01,1812.0
2017-12-01,1802.0
2018-01-01,1827.0
2018-02-01,1796.0
2018-03-01,1811.0
2018-04-01,1840.0
2018-05-01,1864.0
2018-06-01,1797.0
2018-07-01,1810.0
2018-08-01,1782.0
2018-09-01,1774.0
2018-10-01,1806.0
2018-11-01,1783.0
2018-12-01,1782.0
2019-01-01,1533.0
2019-02-01,1507.0
2019-03-01,1513.0
2019-04-01,1528.0
2019-05-01,1490.0
2019-06-01,1512.0
2019-07-01,1515.0
2019-08-01,1549.0
2019-09-01,1557.0
2019-10-01,1565.0
2019-11-01,1550.0
2019-12-01,1553.0
2020-01-01,1556.0
2020-02-01,1568.0
2020-03-01,1557.0
2020-04-01,1471.0
2020-05-01,1485.0
2020-06-01,1475.0
2020-07-01,1493.0
2020-08-01,1514.0
2020-09-01,1512.0
2020-10-01,1504.0
2020-11-01,1467.0
2020-12-01,1505.0
2021-01-01,1492.0
2021-02-01,1528.0
2021-03-01,1544.0
2021-04-01,1525.0
2021-05-01,1520.0
2021-06-01,1526.0
2021-07-01,1493.0
2021-08-01,1508.0
2021-09-01,1538.0
2021-10-01,1526.0
2021-11-01,1512.0
2021-12-01,1532.0
2022-01-01,1532.0
2022-02-01,1512.0
2022-03-01,1524.0
2022-04-01,1510.0
2022-05-01,1519.0
2022-06-01,1543.0
2022-07-01,1509.0
2022-08-01,1543.0
2022-09-01,1514.0
2022-10-01,1520.0
2022-11-01,1511.0
2022-12-01,1499.0
2023-01-01,1519.0
2023-02-01,1450.0
2023-03-01,1493.0
2023-04-01,1502.0
2023-05-01,1506.0
2023-06-01,1531.0
2023-07-01,1527.0
2023-08-01,1493.0
2023-09-01,1510.0
2023-10-01,1512.0
2023-11-01,1527.0
2023-12-01,1507.0
2024-01-01,1517.0
2024-02-01,1491.0
2024-03-01,1516.0
2024-04-01,1489.0
2024-05-01,1540.0
2024-06-01,1516.0
2024-07-01,1560.0
2024-08-01,1545.0
2024-09-01,1545.0
2024-10-01,1568.0
2024-11-01,1525.0
2024-12-01,1544.0
2025-01-01,1522.0
2025-02-01,1538.0
2025-03-01,1523.0
2025-04-01,1547.0
2025-05-01,1625.0
2025-06-01,1611.0
2025-07-01,1623.0
2025-08-01,1604.0
2025-09-01,1599.0
