Tarih,TP_IYAW2_S01_X
2014-10-01,2152.0
2014-11-01,2135.0
2014-12-01,2162.0
2015-01-01,2140.0
2015-02-01,2126.0
2015-03-01,2160.0
2015-04-01,2130.0
2015-05-01,2184.0
2015-06-01,2221.0
2015-07-01,2164.0
2015-08-01,2148.0
2015-09-01,2163.0
2015-10-01,2157.0
2015-11-01,2145.0
2015-12-01,2161.0
2016-01-01,2092.0
2016-02-01,2103.0
2016-03-01,2100.0
2016-04-01,2104.0
2016-05-01,2089.0
2016-06-01,2104.0
2016-07-01,2098.0
2016-08-01,2093.0
2016-09-01,2068.0
2016-10-01,2069.0
2016-11-01,2085.0
2016-12-01,2084.0
2017-01-01,2084.0
2017-02-01,2082.0
2017-03-01,2095.0
2017-04-01,2033.0
2017-05-01,2126.0
2017-06-01,2128.0
2017-07-01,2118.0
2017-08-01,2102.0
2017-09-01,2102.0
2017-10-01,2109.0
2017-11-01,2085.0
2017-12-01,2088.0
2018-01-01,2086.0
2018-02-01,2092.0
2018-03-01,2097.0
2018-04-01,2108.0
2018-05-01,2130.0
2018-06-01,2081.0
2018-07-01,2071.0
2018-08-01,2061.0
2018-09-01,2075.0
2018-10-01,2093.0
2018-11-01,2083.0
2018-12-01,2068.0
2019-01-01,1745.0
2019-02-01,1743.0
2019-03-01,1724.0
2019-04-01,1733.0
2019-05-01,1701.0
2019-06-01,1702.0
2019-07-01,1717.0
2019-08-01,1777.0
2019-09-01,1775.0
2019-10-01,1781.0
2019-11-01,1770.0
2019-12-01,1775.0
2020-01-01,1770.0
2020-02-01,1787.0
2020-03-01,1785.0
2020-04-01,1709.0
2020-05-01,1707.0
2020-06-01,1721.0
2020-07-01,1735.0
2020-08-01,1747.0
2020-09-01,1726.0
2020-10-01,1719.0
2020-11-01,1699.0
2020-12-01,1724.0
2021-01-01,1706.0
2021-02-01,1743.0
2021-03-01,1766.0
2021-04-01,1735.0
2021-05-01,1729.0
2021-06-01,1733.0
2021-07-01,1679.0
2021-08-01,1728.0
2021-09-01,1753.0
2021-10-01,1732.0
2021-11-01,1724.0
2021-12-01,1749.0
2022-01-01,1724.0
2022-02-01,1707.0
2022-03-01,1749.0
2022-04-01,1714.0
2022-05-01,1730.0
2022-06-01,1755.0
2022-07-01,1716.0
2022-08-01,1740.0
2022-09-01,1725.0
2022-10-01,1721.0
2022-11-01,1718.0
2022-12-01,1719.0
2023-01-01,1732.0
2023-02-01,1664.0
2023-03-01,1714.0
2023-04-01,1706.0
2023-05-01,1730.0
2023-06-01,1738.0
2023-07-01,1738.0
2023-08-01,1720.0
2023-09-01,1719.0
2023-10-01,1708.0
2023-11-01,1746.0
2023-12-01,1719.0
2024-01-01,1725.0
2024-02-01,1713.0
2024-03-01,1720.0
2024-04-01,1710.0
2024-05-01,1763.0
2024-06-01,1723.0
2024-07-01,1756.0
2024-08-01,1747.0
2024-09-01,1738.0
2024-10-01,1769.0
2024-11-01,1739.0
2024-12-01,1737.0
2025-01-01,1733.0
2025-02-01,1733.0
2025-03-01,1724.0
2025-04-01,1725.0
2025-05-01,1833.0
2025-06-01,1829.0
2025-07-01,1831.0
2025-08-01,1817.0
2025-09-01,1808.0
