Tarih,TP_IYAW2_S06_X
2014-10-01,2093.0
2014-11-01,2084.0
2014-12-01,2108.0
2015-01-01,2073.0
2015-02-01,2069.0
2015-03-01,2102.0
2015-04-01,2073.0
2015-05-01,2126.0
2015-06-01,2148.0
2015-07-01,2102.0
2015-08-01,2076.0
2015-09-01,2095.0
2015-10-01,2081.0
2015-11-01,2091.0
2015-12-01,2086.0
2016-01-01,2021.0
2016-02-01,2038.0
2016-03-01,2041.0
2016-04-01,2052.0
2016-05-01,2034.0
2016-06-01,2043.0
2016-07-01,2029.0
2016-08-01,2030.0
2016-09-01,2002.0
2016-10-01,1989.0
2016-11-01,2019.0
2016-12-01,2022.0
2017-01-01,2010.0
2017-02-01,2020.0
2017-03-01,2037.0
2017-04-01,1969.0
2017-05-01,2060.0
2017-06-01,2064.0
2017-07-01,2052.0
2017-08-01,2043.0
2017-09-01,2043.0
2017-10-01,2036.0
2017-11-01,2026.0
2017-12-01,2032.0
2018-01-01,2022.0
2018-02-01,2044.0
2018-03-01,2038.0
2018-04-01,2029.0
2018-05-01,2078.0
2018-06-01,2030.0
2018-07-01,2007.0
2018-08-01,2003.0
2018-09-01,2015.0
2018-10-01,2012.0
2018-11-01,2013.0
2018-12-01,2005.0
2019-01-01,1676.0
2019-02-01,1684.0
2019-03-01,1660.0
2019-04-01,1655.0
2019-05-01,1646.0
2019-06-01,1655.0
2019-07-01,1656.0
2019-08-01,1719.0
2019-09-01,1721.0
2019-10-01,1706.0
2019-11-01,1708.0
2019-12-01,1714.0
2020-01-01,1706.0
2020-02-01,1728.0
2020-03-01,1730.0
2020-04-01,1605.0
2020-05-01,1624.0
2020-06-01,1650.0
2020-07-01,1649.0
2020-08-01,1668.0
2020-09-01,1659.0
2020-10-01,1655.0
2020-11-01,1629.0
2020-12-01,1652.0
2021-01-01,1644.0
2021-02-01,1690.0
2021-03-01,1710.0
2021-04-01,1663.0
2021-05-01,1670.0
2021-06-01,1679.0
2021-07-01,1627.0
2021-08-01,1672.0
2021-09-01,1700.0
2021-10-01,1673.0
2021-11-01,1674.0
2021-12-01,1690.0
2022-01-01,1662.0
2022-02-01,1643.0
2022-03-01,1688.0
2022-04-01,1655.0
2022-05-01,1679.0
2022-06-01,1703.0
2022-07-01,1655.0
2022-08-01,1691.0
2022-09-01,1675.0
2022-10-01,1659.0
2022-11-01,1667.0
2022-12-01,1670.0
2023-01-01,1676.0
2023-02-01,1618.0
2023-03-01,1657.0
2023-04-01,1642.0
2023-05-01,1668.0
2023-06-01,1682.0
2023-07-01,1670.0
2023-08-01,1669.0
2023-09-01,1680.0
2023-10-01,1646.0
2023-11-01,1687.0
2023-12-01,1664.0
2024-01-01,1666.0
2024-02-01,1655.0
2024-03-01,1674.0
2024-04-01,1649.0
2024-05-01,1703.0
2024-06-01,1668.0
2024-07-01,1713.0
2024-08-01,1686.0
2024-09-01,1696.0
2024-10-01,1724.0
2024-11-01,1693.0
2024-12-01,1689.0
2025-01-01,1674.0
2025-02-01,1679.0
2025-03-01,1675.0
2025-04-01,1666.0
2025-05-01,1772.0
2025-06-01,1758.0
2025-07-01,1763.0
2025-08-01,1756.0
2025-09-01,1737.0
