Tarih,TP_IYAW2_S18_X
2014-10-01,1869.0
2014-11-01,1868.0
2014-12-01,1873.0
2015-01-01,1847.0
2015-02-01,1851.0
2015-03-01,1882.0
2015-04-01,1851.0
2015-05-01,1904.0
2015-06-01,1927.0
2015-07-01,1880.0
2015-08-01,1882.0
2015-09-01,1888.0
2015-10-01,1881.0
2015-11-01,1884.0
2015-12-01,1878.0
2016-01-01,1828.0
2016-02-01,1832.0
2016-03-01,1840.0
2016-04-01,1834.0
2016-05-01,1831.0
2016-06-01,1841.0
2016-07-01,1840.0
2016-08-01,1830.0
2016-09-01,1814.0
2016-10-01,1804.0
2016-11-01,1818.0
2016-12-01,1831.0
2017-01-01,1803.0
2017-02-01,1822.0
2017-03-01,1845.0
2017-04-01,1780.0
2017-05-01,1854.0
2017-06-01,1858.0
2017-07-01,1854.0
2017-08-01,1852.0
2017-09-01,1851.0
2017-10-01,1849.0
2017-11-01,1840.0
2017-12-01,1841.0
2018-01-01,1827.0
2018-02-01,1840.0
2018-03-01,1852.0
2018-04-01,1857.0
2018-05-01,1873.0
2018-06-01,1838.0
2018-07-01,1828.0
2018-08-01,1825.0
2018-09-01,1839.0
2018-10-01,1840.0
2018-11-01,1840.0
2018-12-01,1834.0
2019-01-01,1563.0
2019-02-01,1561.0
2019-03-01,1552.0
2019-04-01,1550.0
2019-05-01,1538.0
2019-06-01,1536.0
2019-07-01,1534.0
2019-08-01,1593.0
2019-09-01,1600.0
2019-10-01,1598.0
2019-11-01,1581.0
2019-12-01,1591.0
2020-01-01,1584.0
2020-02-01,1596.0
2020-03-01,1602.0
2020-04-01,1514.0
2020-05-01,1530.0
2020-06-01,1540.0
2020-07-01,1552.0
2020-08-01,1572.0
2020-09-01,1565.0
2020-10-01,1549.0
2020-11-01,1532.0
2020-12-01,1565.0
2021-01-01,1538.0
2021-02-01,1578.0
2021-03-01,1592.0
2021-04-01,1553.0
2021-05-01,1552.0
2021-06-01,1568.0
2021-07-01,1527.0
2021-08-01,1544.0
2021-09-01,1585.0
2021-10-01,1560.0
2021-11-01,1559.0
2021-12-01,1579.0
2022-01-01,1552.0
2022-02-01,1546.0
2022-03-01,1575.0
2022-04-01,1544.0
2022-05-01,1566.0
2022-06-01,1599.0
2022-07-01,1549.0
2022-08-01,1583.0
2022-09-01,1579.0
2022-10-01,1560.0
2022-11-01,1563.0
2022-12-01,1564.0
2023-01-01,1559.0
2023-02-01,1518.0
2023-03-01,1540.0
2023-04-01,1545.0
2023-05-01,1561.0
2023-06-01,1570.0
2023-07-01,1570.0
2023-08-01,1551.0
2023-09-01,1557.0
2023-10-01,1553.0
2023-11-01,1577.0
2023-12-01,1553.0
2024-01-01,1563.0
2024-02-01,1555.0
2024-03-01,1554.0
2024-04-01,1546.0
2024-05-01,1596.0
2024-06-01,1568.0
2024-07-01,1600.0
2024-08-01,1592.0
2024-09-01,1591.0
2024-10-01,1620.0
2024-11-01,1576.0
2024-12-01,1590.0
2025-01-01,1575.0
2025-02-01,1584.0
2025-03-01,1581.0
2025-04-01,1576.0
2025-05-01,1676.0
2025-06-01,1659.0
2025-07-01,1663.0
2025-08-01,1654.0
2025-09-01,1649.0
