Tarih,TP_IYAW2_S26_X
2014-10-01,1879.0
2014-11-01,1874.0
2014-12-01,1890.0
2015-01-01,1869.0
2015-02-01,1860.0
2015-03-01,1878.0
2015-04-01,1864.0
2015-05-01,1908.0
2015-06-01,1942.0
2015-07-01,1879.0
2015-08-01,1877.0
2015-09-01,1889.0
2015-10-01,1878.0
2015-11-01,1876.0
2015-12-01,1892.0
2016-01-01,1827.0
2016-02-01,1838.0
2016-03-01,1836.0
2016-04-01,1838.0
2016-05-01,1831.0
2016-06-01,1835.0
2016-07-01,1823.0
2016-08-01,1833.0
2016-09-01,1806.0
2016-10-01,1815.0
2016-11-01,1825.0
2016-12-01,1825.0
2017-01-01,1818.0
2017-02-01,1819.0
2017-03-01,1830.0
2017-04-01,1792.0
2017-05-01,1864.0
2017-06-01,1865.0
2017-07-01,1861.0
2017-08-01,1847.0
2017-09-01,1852.0
2017-10-01,1852.0
2017-11-01,1847.0
2017-12-01,1844.0
2018-01-01,1851.0
2018-02-01,1849.0
2018-03-01,1857.0
2018-04-01,1865.0
2018-05-01,1881.0
2018-06-01,1837.0
2018-07-01,1830.0
2018-08-01,1825.0
2018-09-01,1840.0
2018-10-01,1851.0
2018-11-01,1842.0
2018-12-01,1825.0
2019-01-01,1542.0
2019-02-01,1559.0
2019-03-01,1550.0
2019-04-01,1547.0
2019-05-01,1530.0
2019-06-01,1524.0
2019-07-01,1526.0
2019-08-01,1571.0
2019-09-01,1576.0
2019-10-01,1566.0
2019-11-01,1563.0
2019-12-01,1584.0
2020-01-01,1570.0
2020-02-01,1569.0
2020-03-01,1569.0
2020-04-01,1488.0
2020-05-01,1471.0
2020-06-01,1479.0
2020-07-01,1489.0
2020-08-01,1502.0
2020-09-01,1472.0
2020-10-01,1473.0
2020-11-01,1480.0
2020-12-01,1504.0
2021-01-01,1503.0
2021-02-01,1539.0
2021-03-01,1561.0
2021-04-01,1549.0
2021-05-01,1537.0
2021-06-01,1545.0
2021-07-01,1501.0
2021-08-01,1536.0
2021-09-01,1561.0
2021-10-01,1549.0
2021-11-01,1534.0
2021-12-01,1556.0
2022-01-01,1530.0
2022-02-01,1515.0
2022-03-01,1555.0
2022-04-01,1516.0
2022-05-01,1546.0
2022-06-01,1551.0
2022-07-01,1523.0
2022-08-01,1538.0
2022-09-01,1537.0
2022-10-01,1526.0
2022-11-01,1527.0
2022-12-01,1537.0
2023-01-01,1540.0
2023-02-01,1475.0
2023-03-01,1519.0
2023-04-01,1501.0
2023-05-01,1531.0
2023-06-01,1544.0
2023-07-01,1534.0
2023-08-01,1522.0
2023-09-01,1526.0
2023-10-01,1513.0
2023-11-01,1546.0
2023-12-01,1534.0
2024-01-01,1512.0
2024-02-01,1499.0
2024-03-01,1503.0
2024-04-01,1509.0
2024-05-01,1559.0
2024-06-01,1532.0
2024-07-01,1551.0
2024-08-01,1544.0
2024-09-01,1569.0
2024-10-01,1581.0
2024-11-01,1552.0
2024-12-01,1561.0
2025-01-01,1547.0
2025-02-01,1551.0
2025-03-01,1542.0
2025-04-01,1544.0
2025-05-01,1640.0
2025-06-01,1628.0
2025-07-01,1634.0
2025-08-01,1627.0
2025-09-01,1617.0
