Tarih,TP_IYAW2_S28_X
2014-10-01,2056.0
2014-11-01,2039.0
2014-12-01,2040.0
2015-01-01,2026.0
2015-02-01,2031.0
2015-03-01,2056.0
2015-04-01,2028.0
2015-05-01,2079.0
2015-06-01,2101.0
2015-07-01,2055.0
2015-08-01,2041.0
2015-09-01,2045.0
2015-10-01,2047.0
2015-11-01,2034.0
2015-12-01,2039.0
2016-01-01,1985.0
2016-02-01,1984.0
2016-03-01,2004.0
2016-04-01,2002.0
2016-05-01,1973.0
2016-06-01,1994.0
2016-07-01,1979.0
2016-08-01,1975.0
2016-09-01,1952.0
2016-10-01,1950.0
2016-11-01,1971.0
2016-12-01,1962.0
2017-01-01,1958.0
2017-02-01,1959.0
2017-03-01,1983.0
2017-04-01,1929.0
2017-05-01,2015.0
2017-06-01,2020.0
2017-07-01,2001.0
2017-08-01,1996.0
2017-09-01,1995.0
2017-10-01,1987.0
2017-11-01,1977.0
2017-12-01,1970.0
2018-01-01,1974.0
2018-02-01,1988.0
2018-03-01,1989.0
2018-04-01,1979.0
2018-05-01,2019.0
2018-06-01,1980.0
2018-07-01,1956.0
2018-08-01,1945.0
2018-09-01,1935.0
2018-10-01,1954.0
2018-11-01,1969.0
2018-12-01,1947.0
2019-01-01,1664.0
2019-02-01,1668.0
2019-03-01,1655.0
2019-04-01,1652.0
2019-05-01,1634.0
2019-06-01,1630.0
2019-07-01,1629.0
2019-08-01,1691.0
2019-09-01,1691.0
2019-10-01,1701.0
2019-11-01,1680.0
2019-12-01,1700.0
2020-01-01,1686.0
2020-02-01,1702.0
2020-03-01,1700.0
2020-04-01,1578.0
2020-05-01,1597.0
2020-06-01,1614.0
2020-07-01,1610.0
2020-08-01,1644.0
2020-09-01,1623.0
2020-10-01,1611.0
2020-11-01,1584.0
2020-12-01,1615.0
2021-01-01,1594.0
2021-02-01,1641.0
2021-03-01,1674.0
2021-04-01,1626.0
2021-05-01,1624.0
2021-06-01,1626.0
2021-07-01,1584.0
2021-08-01,1617.0
2021-09-01,1643.0
2021-10-01,1613.0
2021-11-01,1606.0
2021-12-01,1628.0
2022-01-01,1603.0
2022-02-01,1595.0
2022-03-01,1618.0
2022-04-01,1591.0
2022-05-01,1592.0
2022-06-01,1621.0
2022-07-01,1600.0
2022-08-01,1621.0
2022-09-01,1601.0
2022-10-01,1614.0
2022-11-01,1610.0
2022-12-01,1600.0
2023-01-01,1613.0
2023-02-01,1542.0
2023-03-01,1588.0
2023-04-01,1573.0
2023-05-01,1609.0
2023-06-01,1620.0
2023-07-01,1618.0
2023-08-01,1604.0
2023-09-01,1631.0
2023-10-01,1610.0
2023-11-01,1645.0
2023-12-01,1619.0
2024-01-01,1609.0
2024-02-01,1589.0
2024-03-01,1597.0
2024-04-01,1583.0
2024-05-01,1644.0
2024-06-01,1619.0
2024-07-01,1641.0
2024-08-01,1633.0
2024-09-01,1645.0
2024-10-01,1659.0
2024-11-01,1635.0
2024-12-01,1639.0
2025-01-01,1626.0
2025-02-01,1632.0
2025-03-01,1602.0
2025-04-01,1618.0
2025-05-01,1724.0
2025-06-01,1715.0
2025-07-01,1710.0
2025-08-01,1722.0
2025-09-01,1704.0
