Tarih,TP_IYAW2_S23_X
2014-10-01,1990.0
2014-11-01,1979.0
2014-12-01,1989.0
2015-01-01,1956.0
2015-02-01,1949.0
2015-03-01,1982.0
2015-04-01,1960.0
2015-05-01,1965.0
2015-06-01,2016.0
2015-07-01,1947.0
2015-08-01,1951.0
2015-09-01,1945.0
2015-10-01,1953.0
2015-11-01,1941.0
2015-12-01,1951.0
2016-01-01,1910.0
2016-02-01,1903.0
2016-03-01,1902.0
2016-04-01,1920.0
2016-05-01,1892.0
2016-06-01,1914.0
2016-07-01,1895.0
2016-08-01,1894.0
2016-09-01,1880.0
2016-10-01,1877.0
2016-11-01,1888.0
2016-12-01,1890.0
2017-01-01,1877.0
2017-02-01,1887.0
2017-03-01,1891.0
2017-04-01,1862.0
2017-05-01,1938.0
2017-06-01,1941.0
2017-07-01,1941.0
2017-08-01,1909.0
2017-09-01,1918.0
2017-10-01,1932.0
2017-11-01,1913.0
2017-12-01,1909.0
2018-01-01,1911.0
2018-02-01,1919.0
2018-03-01,1939.0
2018-04-01,1934.0
2018-05-01,1955.0
2018-06-01,1914.0
2018-07-01,1888.0
2018-08-01,1886.0
2018-09-01,1881.0
2018-10-01,1899.0
2018-11-01,1898.0
2018-12-01,1886.0
2019-01-01,1580.0
2019-02-01,1594.0
2019-03-01,1594.0
2019-04-01,1579.0
2019-05-01,1571.0
2019-06-01,1561.0
2019-07-01,1572.0
2019-08-01,1635.0
2019-09-01,1641.0
2019-10-01,1632.0
2019-11-01,1620.0
2019-12-01,1632.0
2020-01-01,1617.0
2020-02-01,1646.0
2020-03-01,1648.0
2020-04-01,1496.0
2020-05-01,1535.0
2020-06-01,1523.0
2020-07-01,1547.0
2020-08-01,1581.0
2020-09-01,1561.0
2020-10-01,1545.0
2020-11-01,1537.0
2020-12-01,1557.0
2021-01-01,1542.0
2021-02-01,1579.0
2021-03-01,1584.0
2021-04-01,1568.0
2021-05-01,1571.0
2021-06-01,1553.0
2021-07-01,1529.0
2021-08-01,1565.0
2021-09-01,1597.0
2021-10-01,1579.0
2021-11-01,1574.0
2021-12-01,1594.0
2022-01-01,1570.0
2022-02-01,1542.0
2022-03-01,1587.0
2022-04-01,1548.0
2022-05-01,1568.0
2022-06-01,1575.0
2022-07-01,1540.0
2022-08-01,1573.0
2022-09-01,1552.0
2022-10-01,1551.0
2022-11-01,1563.0
2022-12-01,1578.0
2023-01-01,1572.0
2023-02-01,1507.0
2023-03-01,1560.0
2023-04-01,1571.0
2023-05-01,1574.0
2023-06-01,1592.0
2023-07-01,1572.0
2023-08-01,1564.0
2023-09-01,1582.0
2023-10-01,1562.0
2023-11-01,1582.0
2023-12-01,1567.0
2024-01-01,1578.0
2024-02-01,1568.0
2024-03-01,1566.0
2024-04-01,1582.0
2024-05-01,1620.0
2024-06-01,1584.0
2024-07-01,1622.0
2024-08-01,1597.0
2024-09-01,1598.0
2024-10-01,1630.0
2024-11-01,1601.0
2024-12-01,1608.0
2025-01-01,1591.0
2025-02-01,1601.0
2025-03-01,1595.0
2025-04-01,1590.0
2025-05-01,1690.0
2025-06-01,1665.0
2025-07-01,1644.0
2025-08-01,1664.0
2025-09-01,1662.0
