Tarih,TP_IYAW2_S05_X
2014-10-01,2122.0
2014-11-01,2115.0
2014-12-01,2130.0
2015-01-01,2096.0
2015-02-01,2100.0
2015-03-01,2130.0
2015-04-01,2090.0
2015-05-01,2137.0
2015-06-01,2177.0
2015-07-01,2123.0
2015-08-01,2111.0
2015-09-01,2124.0
2015-10-01,2110.0
2015-11-01,2116.0
2015-12-01,2118.0
2016-01-01,2051.0
2016-02-01,2062.0
2016-03-01,2064.0
2016-04-01,2072.0
2016-05-01,2053.0
2016-06-01,2063.0
2016-07-01,2055.0
2016-08-01,2049.0
2016-09-01,2031.0
2016-10-01,2021.0
2016-11-01,2045.0
2016-12-01,2046.0
2017-01-01,2033.0
2017-02-01,2043.0
2017-03-01,2061.0
2017-04-01,1990.0
2017-05-01,2095.0
2017-06-01,2088.0
2017-07-01,2081.0
2017-08-01,2072.0
2017-09-01,2077.0
2017-10-01,2072.0
2017-11-01,2059.0
2017-12-01,2060.0
2018-01-01,2056.0
2018-02-01,2071.0
2018-03-01,2072.0
2018-04-01,2064.0
2018-05-01,2106.0
2018-06-01,2058.0
2018-07-01,2030.0
2018-08-01,2018.0
2018-09-01,2032.0
2018-10-01,2047.0
2018-11-01,2042.0
2018-12-01,2034.0
2019-01-01,1707.0
2019-02-01,1713.0
2019-03-01,1693.0
2019-04-01,1687.0
2019-05-01,1676.0
2019-06-01,1676.0
2019-07-01,1683.0
2019-08-01,1749.0
2019-09-01,1747.0
2019-10-01,1738.0
2019-11-01,1739.0
2019-12-01,1741.0
2020-01-01,1731.0
2020-02-01,1753.0
2020-03-01,1751.0
2020-04-01,1639.0
2020-05-01,1651.0
2020-06-01,1653.0
2020-07-01,1667.0
2020-08-01,1679.0
2020-09-01,1679.0
2020-10-01,1679.0
2020-11-01,1652.0
2020-12-01,1681.0
2021-01-01,1658.0
2021-02-01,1698.0
2021-03-01,1722.0
2021-04-01,1682.0
2021-05-01,1685.0
2021-06-01,1682.0
2021-07-01,1631.0
2021-08-01,1680.0
2021-09-01,1708.0
2021-10-01,1678.0
2021-11-01,1681.0
2021-12-01,1700.0
2022-01-01,1674.0
2022-02-01,1661.0
2022-03-01,1693.0
2022-04-01,1667.0
2022-05-01,1687.0
2022-06-01,1710.0
2022-07-01,1662.0
2022-08-01,1693.0
2022-09-01,1683.0
2022-10-01,1674.0
2022-11-01,1668.0
2022-12-01,1664.0
2023-01-01,1683.0
2023-02-01,1620.0
2023-03-01,1656.0
2023-04-01,1654.0
2023-05-01,1673.0
2023-06-01,1698.0
2023-07-01,1673.0
2023-08-01,1666.0
2023-09-01,1677.0
2023-10-01,1664.0
2023-11-01,1691.0
2023-12-01,1677.0
2024-01-01,1664.0
2024-02-01,1656.0
2024-03-01,1662.0
2024-04-01,1656.0
2024-05-01,1709.0
2024-06-01,1670.0
2024-07-01,1712.0
2024-08-01,1700.0
2024-09-01,1703.0
2024-10-01,1720.0
2024-11-01,1688.0
2024-12-01,1694.0
2025-01-01,1685.0
2025-02-01,1683.0
2025-03-01,1677.0
2025-04-01,1670.0
2025-05-01,1776.0
2025-06-01,1776.0
2025-07-01,1768.0
2025-08-01,1770.0
2025-09-01,1755.0
