Tarih,TP_IYAW2_S22_X
2014-10-01,2038.0
2014-11-01,2028.0
2014-12-01,2045.0
2015-01-01,2015.0
2015-02-01,2012.0
2015-03-01,2036.0
2015-04-01,2006.0
2015-05-01,2049.0
2015-06-01,2081.0
2015-07-01,2020.0
2015-08-01,2013.0
2015-09-01,2027.0
2015-10-01,2017.0
2015-11-01,2014.0
2015-12-01,2017.0
2016-01-01,1945.0
2016-02-01,1971.0
2016-03-01,1982.0
2016-04-01,1977.0
2016-05-01,1958.0
2016-06-01,1980.0
2016-07-01,1965.0
2016-08-01,1968.0
2016-09-01,1943.0
2016-10-01,1937.0
2016-11-01,1948.0
2016-12-01,1953.0
2017-01-01,1942.0
2017-02-01,1954.0
2017-03-01,1974.0
2017-04-01,1910.0
2017-05-01,2002.0
2017-06-01,2012.0
2017-07-01,1995.0
2017-08-01,1981.0
2017-09-01,1982.0
2017-10-01,1997.0
2017-11-01,1973.0
2017-12-01,1967.0
2018-01-01,1974.0
2018-02-01,1982.0
2018-03-01,1983.0
2018-04-01,1982.0
2018-05-01,2027.0
2018-06-01,1964.0
2018-07-01,1947.0
2018-08-01,1952.0
2018-09-01,1961.0
2018-10-01,1959.0
2018-11-01,1948.0
2018-12-01,1939.0
2019-01-01,1645.0
2019-02-01,1640.0
2019-03-01,1638.0
2019-04-01,1638.0
2019-05-01,1620.0
2019-06-01,1609.0
2019-07-01,1618.0
2019-08-01,1680.0
2019-09-01,1678.0
2019-10-01,1688.0
2019-11-01,1665.0
2019-12-01,1680.0
2020-01-01,1675.0
2020-02-01,1689.0
2020-03-01,1695.0
2020-04-01,1570.0
2020-05-01,1596.0
2020-06-01,1588.0
2020-07-01,1611.0
2020-08-01,1635.0
2020-09-01,1624.0
2020-10-01,1622.0
2020-11-01,1584.0
2020-12-01,1614.0
2021-01-01,1600.0
2021-02-01,1638.0
2021-03-01,1650.0
2021-04-01,1636.0
2021-05-01,1626.0
2021-06-01,1631.0
2021-07-01,1586.0
2021-08-01,1625.0
2021-09-01,1651.0
2021-10-01,1632.0
2021-11-01,1628.0
2021-12-01,1647.0
2022-01-01,1618.0
2022-02-01,1602.0
2022-03-01,1643.0
2022-04-01,1614.0
2022-05-01,1628.0
2022-06-01,1657.0
2022-07-01,1607.0
2022-08-01,1646.0
2022-09-01,1628.0
2022-10-01,1618.0
2022-11-01,1618.0
2022-12-01,1621.0
2023-01-01,1629.0
2023-02-01,1559.0
2023-03-01,1604.0
2023-04-01,1604.0
2023-05-01,1618.0
2023-06-01,1630.0
2023-07-01,1624.0
2023-08-01,1616.0
2023-09-01,1637.0
2023-10-01,1612.0
2023-11-01,1647.0
2023-12-01,1624.0
2024-01-01,1620.0
2024-02-01,1618.0
2024-03-01,1625.0
2024-04-01,1619.0
2024-05-01,1669.0
2024-06-01,1630.0
2024-07-01,1668.0
2024-08-01,1643.0
2024-09-01,1644.0
2024-10-01,1674.0
2024-11-01,1637.0
2024-12-01,1648.0
2025-01-01,1628.0
2025-02-01,1624.0
2025-03-01,1626.0
2025-04-01,1609.0
2025-05-01,1721.0
2025-06-01,1712.0
2025-07-01,1710.0
2025-08-01,1711.0
2025-09-01,1700.0
