Tarih,TP_IYAW2_S02_X
2014-10-01,2132.0
2014-11-01,2125.0
2014-12-01,2144.0
2015-01-01,2120.0
2015-02-01,2111.0
2015-03-01,2146.0
2015-04-01,2117.0
2015-05-01,2163.0
2015-06-01,2197.0
2015-07-01,2143.0
2015-08-01,2132.0
2015-09-01,2144.0
2015-10-01,2142.0
2015-11-01,2128.0
2015-12-01,2132.0
2016-01-01,2073.0
2016-02-01,2080.0
2016-03-01,2083.0
2016-04-01,2099.0
2016-05-01,2074.0
2016-06-01,2084.0
2016-07-01,2075.0
2016-08-01,2079.0
2016-09-01,2053.0
2016-10-01,2051.0
2016-11-01,2066.0
2016-12-01,2071.0
2017-01-01,2066.0
2017-02-01,2069.0
2017-03-01,2088.0
2017-04-01,2027.0
2017-05-01,2117.0
2017-06-01,2116.0
2017-07-01,2109.0
2017-08-01,2097.0
2017-09-01,2097.0
2017-10-01,2100.0
2017-11-01,2085.0
2017-12-01,2082.0
2018-01-01,2080.0
2018-02-01,2083.0
2018-03-01,2094.0
2018-04-01,2101.0
2018-05-01,2124.0
2018-06-01,2076.0
2018-07-01,2061.0
2018-08-01,2049.0
2018-09-01,2064.0
2018-10-01,2080.0
2018-11-01,2065.0
2018-12-01,2058.0
2019-01-01,1731.0
2019-02-01,1727.0
2019-03-01,1715.0
2019-04-01,1721.0
2019-05-01,1697.0
2019-06-01,1693.0
2019-07-01,1700.0
2019-08-01,1759.0
2019-09-01,1763.0
2019-10-01,1761.0
2019-11-01,1758.0
2019-12-01,1763.0
2020-01-01,1755.0
2020-02-01,1769.0
2020-03-01,1783.0
2020-04-01,1693.0
2020-05-01,1702.0
2020-06-01,1716.0
2020-07-01,1724.0
2020-08-01,1737.0
2020-09-01,1714.0
2020-10-01,1714.0
2020-11-01,1688.0
2020-12-01,1717.0
2021-01-01,1695.0
2021-02-01,1741.0
2021-03-01,1759.0
2021-04-01,1724.0
2021-05-01,1722.0
2021-06-01,1725.0
2021-07-01,1671.0
2021-08-01,1716.0
2021-09-01,1742.0
2021-10-01,1724.0
2021-11-01,1710.0
2021-12-01,1737.0
2022-01-01,1712.0
2022-02-01,1697.0
2022-03-01,1740.0
2022-04-01,1704.0
2022-05-01,1725.0
2022-06-01,1752.0
2022-07-01,1711.0
2022-08-01,1730.0
2022-09-01,1725.0
2022-10-01,1709.0
2022-11-01,1710.0
2022-12-01,1718.0
2023-01-01,1729.0
2023-02-01,1652.0
2023-03-01,1698.0
2023-04-01,1698.0
2023-05-01,1721.0
2023-06-01,1737.0
2023-07-01,1732.0
2023-08-01,1711.0
2023-09-01,1719.0
2023-10-01,1703.0
2023-11-01,1738.0
2023-12-01,1712.0
2024-01-01,1714.0
2024-02-01,1699.0
2024-03-01,1706.0
2024-04-01,1702.0
2024-05-01,1757.0
2024-06-01,1711.0
2024-07-01,1754.0
2024-08-01,1740.0
2024-09-01,1746.0
2024-10-01,1764.0
2024-11-01,1737.0
2024-12-01,1734.0
2025-01-01,1722.0
2025-02-01,1729.0
2025-03-01,1714.0
2025-04-01,1714.0
2025-05-01,1826.0
2025-06-01,1823.0
2025-07-01,1820.0
2025-08-01,1804.0
2025-09-01,1796.0
