Tarih,TP_IYAW2_S03_X
2014-10-01,1889.0
2014-11-01,1890.0
2014-12-01,1895.0
2015-01-01,1870.0
2015-02-01,1865.0
2015-03-01,1892.0
2015-04-01,1875.0
2015-05-01,1929.0
2015-06-01,1944.0
2015-07-01,1908.0
2015-08-01,1897.0
2015-09-01,1905.0
2015-10-01,1910.0
2015-11-01,1899.0
2015-12-01,1895.0
2016-01-01,1844.0
2016-02-01,1850.0
2016-03-01,1849.0
2016-04-01,1866.0
2016-05-01,1842.0
2016-06-01,1854.0
2016-07-01,1858.0
2016-08-01,1840.0
2016-09-01,1824.0
2016-10-01,1834.0
2016-11-01,1844.0
2016-12-01,1856.0
2017-01-01,1846.0
2017-02-01,1847.0
2017-03-01,1864.0
2017-04-01,1815.0
2017-05-01,1871.0
2017-06-01,1876.0
2017-07-01,1890.0
2017-08-01,1867.0
2017-09-01,1870.0
2017-10-01,1879.0
2017-11-01,1859.0
2017-12-01,1853.0
2018-01-01,1855.0
2018-02-01,1860.0
2018-03-01,1867.0
2018-04-01,1877.0
2018-05-01,1903.0
2018-06-01,1858.0
2018-07-01,1846.0
2018-08-01,1843.0
2018-09-01,1854.0
2018-10-01,1867.0
2018-11-01,1859.0
2018-12-01,1843.0
2019-01-01,1581.0
2019-02-01,1575.0
2019-03-01,1559.0
2019-04-01,1563.0
2019-05-01,1547.0
2019-06-01,1547.0
2019-07-01,1557.0
2019-08-01,1612.0
2019-09-01,1618.0
2019-10-01,1605.0
2019-11-01,1609.0
2019-12-01,1614.0
2020-01-01,1604.0
2020-02-01,1622.0
2020-03-01,1624.0
2020-04-01,1551.0
2020-05-01,1555.0
2020-06-01,1577.0
2020-07-01,1582.0
2020-08-01,1605.0
2020-09-01,1578.0
2020-10-01,1577.0
2020-11-01,1558.0
2020-12-01,1576.0
2021-01-01,1558.0
2021-02-01,1603.0
2021-03-01,1622.0
2021-04-01,1585.0
2021-05-01,1588.0
2021-06-01,1591.0
2021-07-01,1544.0
2021-08-01,1585.0
2021-09-01,1604.0
2021-10-01,1587.0
2021-11-01,1563.0
2021-12-01,1606.0
2022-01-01,1577.0
2022-02-01,1564.0
2022-03-01,1597.0
2022-04-01,1555.0
2022-05-01,1591.0
2022-06-01,1624.0
2022-07-01,1579.0
2022-08-01,1599.0
2022-09-01,1599.0
2022-10-01,1572.0
2022-11-01,1577.0
2022-12-01,1580.0
2023-01-01,1591.0
2023-02-01,1518.0
2023-03-01,1566.0
2023-04-01,1554.0
2023-05-01,1573.0
2023-06-01,1595.0
2023-07-01,1593.0
2023-08-01,1573.0
2023-09-01,1583.0
2023-10-01,1567.0
2023-11-01,1587.0
2023-12-01,1576.0
2024-01-01,1574.0
2024-02-01,1555.0
2024-03-01,1560.0
2024-04-01,1562.0
2024-05-01,1623.0
2024-06-01,1576.0
2024-07-01,1623.0
2024-08-01,1609.0
2024-09-01,1611.0
2024-10-01,1635.0
2024-11-01,1599.0
2024-12-01,1608.0
2025-01-01,1580.0
2025-02-01,1599.0
2025-03-01,1595.0
2025-04-01,1593.0
2025-05-01,1689.0
2025-06-01,1682.0
2025-07-01,1687.0
2025-08-01,1673.0
2025-09-01,1656.0
