Tarih,TP_KVDB11
2013-09-01,9958.0
2013-10-01,11031.0
2013-11-01,11810.0
2013-12-01,11055.0
2014-01-01,10167.0
2014-02-01,10191.0
2014-03-01,10105.0
2014-04-01,10727.0
2014-05-01,10854.0
2014-06-01,12458.0
2014-07-01,12447.0
2014-08-01,11680.0
2014-09-01,12878.0
2014-10-01,11908.0
2014-11-01,13376.0
2014-12-01,13405.0
2015-01-01,13825.0
2015-02-01,12251.0
2015-03-01,12676.0
2015-04-01,12725.0
2015-05-01,12583.0
2015-06-01,13666.0
2015-07-01,14247.0
2015-08-01,14199.0
2015-09-01,14301.0
2015-10-01,15284.0
2015-11-01,15470.0
2015-12-01,9611.0
2016-01-01,11241.0
2016-02-01,13375.0
2016-03-01,14104.0
2016-04-01,14240.0
2016-05-01,13423.0
2016-06-01,13969.0
2016-07-01,13553.0
2016-08-01,14279.0
2016-09-01,14468.0
2016-10-01,13760.0
2016-11-01,12642.0
2016-12-01,12165.0
2017-01-01,12171.0
2017-02-01,14210.0
2017-03-01,14206.0
2017-04-01,13237.0
2017-05-01,13482.0
2017-06-01,14729.0
2017-07-01,14019.0
2017-08-01,13810.0
2017-09-01,13319.0
2017-10-01,12666.0
2017-11-01,12393.0
2017-12-01,13127.0
2018-01-01,14180.0
2018-02-01,14926.0
2018-03-01,14452.0
2018-04-01,14749.0
2018-05-01,13690.0
2018-06-01,13405.0
2018-07-01,12534.0
2018-08-01,10254.0
2018-09-01,10918.0
2018-10-01,12881.0
2018-11-01,14754.0
2018-12-01,14045.0
2019-01-01,15148.0
2019-02-01,14982.0
2019-03-01,14510.0
2019-04-01,13032.0
2019-05-01,12751.0
2019-06-01,13093.0
2019-07-01,13491.0
2019-08-01,12706.0
2019-09-01,12798.0
2019-10-01,12996.0
2019-11-01,13141.0
2019-12-01,12940.0
2020-01-01,14506.0
2020-02-01,14789.0
2020-03-01,14015.0
2020-04-01,13658.0
2020-05-01,14838.0
2020-06-01,15141.0
2020-07-01,15123.0
2020-08-01,15850.0
2020-09-01,14344.0
2020-10-01,13274.0
2020-11-01,14424.0
2020-12-01,15348.0
2021-01-01,16829.0
2021-02-01,17542.0
2021-03-01,15040.0
2021-04-01,15589.0
2021-05-01,15204.0
2021-06-01,14310.0
2021-07-01,14797.0
2021-08-01,15561.0
2021-09-01,14128.0
2021-10-01,13281.0
2021-11-01,10357.0
2021-12-01,9445.0
2022-01-01,10209.0
2022-02-01,12242.0
2022-03-01,11820.0
2022-04-01,12132.0
2022-05-01,11313.0
2022-06-01,11266.0
2022-07-01,10930.0
2022-08-01,10974.0
2022-09-01,11460.0
2022-10-01,12104.0
2022-11-01,12562.0
2022-12-01,13146.0
2023-01-01,15220.0
2023-02-01,16058.0
2023-03-01,16533.0
2023-04-01,16660.0
2023-05-01,16055.0
2023-06-01,13804.0
2023-07-01,13565.0
2023-08-01,14172.0
2023-09-01,14344.0
2023-10-01,14678.0
2023-11-01,14969.0
2023-12-01,15142.0
2024-01-01,16778.0
2024-02-01,16533.0
2024-03-01,16496.0
2024-04-01,18327.0
2024-05-01,20538.0
2024-06-01,19406.0
2024-07-01,20429.0
2024-08-01,18501.0
2024-09-01,19204.0
2024-10-01,20919.0
2024-11-01,20296.0
2024-12-01,20204.0
2025-01-01,22748.0
2025-02-01,21102.0
2025-03-01,21295.0
2025-04-01,20683.0
2025-05-01,22737.0
2025-06-01,22404.0
2025-07-01,24152.0
2025-08-01,22844.0
