Tarih,TP_KVDB10
2013-08-01,28645.0
2013-09-01,27142.0
2013-10-01,26221.0
2013-11-01,25888.0
2013-12-01,25390.0
2014-01-01,24642.0
2014-02-01,23967.0
2014-03-01,23992.0
2014-04-01,25463.0
2014-05-01,24734.0
2014-06-01,22933.0
2014-07-01,22865.0
2014-08-01,24077.0
2014-09-01,21998.0
2014-10-01,23749.0
2014-11-01,22567.0
2014-12-01,20068.0
2015-01-01,21575.0
2015-02-01,24240.0
2015-03-01,24492.0
2015-04-01,26125.0
2015-05-01,25964.0
2015-06-01,25329.0
2015-07-01,24902.0
2015-08-01,24335.0
2015-09-01,24102.0
2015-10-01,24260.0
2015-11-01,23875.0
2015-12-01,17391.0
2016-01-01,17986.0
2016-02-01,17968.0
2016-03-01,18780.0
2016-04-01,18667.0
2016-05-01,19532.0
2016-06-01,17176.0
2016-07-01,17140.0
2016-08-01,17287.0
2016-09-01,16679.0
2016-10-01,16631.0
2016-11-01,17556.0
2016-12-01,17192.0
2017-01-01,17935.0
2017-02-01,18673.0
2017-03-01,18197.0
2017-04-01,18275.0
2017-05-01,17345.0
2017-06-01,18789.0
2017-07-01,17816.0
2017-08-01,18261.0
2017-09-01,18474.0
2017-10-01,18212.0
2017-11-01,17815.0
2017-12-01,16952.0
2018-01-01,17321.0
2018-02-01,17263.0
2018-03-01,17315.0
2018-04-01,18406.0
2018-05-01,17936.0
2018-06-01,17281.0
2018-07-01,18148.0
2018-08-01,18039.0
2018-09-01,16816.0
2018-10-01,15161.0
2018-11-01,13398.0
2018-12-01,13015.0
2019-01-01,18313.0
2019-02-01,13194.0
2019-03-01,13191.0
2019-04-01,14820.0
2019-05-01,12808.0
2019-06-01,13146.0
2019-07-01,13891.0
2019-08-01,13665.0
2019-09-01,13212.0
2019-10-01,13365.0
2019-11-01,13514.0
2019-12-01,13357.0
2020-01-01,13102.0
2020-02-01,13399.0
2020-03-01,11928.0
2020-04-01,11442.0
2020-05-01,11291.0
2020-06-01,10782.0
2020-07-01,10666.0
2020-08-01,10764.0
2020-09-01,10230.0
2020-10-01,10595.0
2020-11-01,11242.0
2020-12-01,12133.0
2021-01-01,13460.0
2021-02-01,13415.0
2021-03-01,13216.0
2021-04-01,12487.0
2021-05-01,12896.0
2021-06-01,12839.0
2021-07-01,12925.0
2021-08-01,13112.0
2021-09-01,13529.0
2021-10-01,13883.0
2021-11-01,13749.0
2021-12-01,13943.0
2022-01-01,14764.0
2022-02-01,14358.0
2022-03-01,14866.0
2022-04-01,15017.0
2022-05-01,15575.0
2022-06-01,16210.0
2022-07-01,15627.0
2022-08-01,15718.0
2022-09-01,15718.0
2022-10-01,16169.0
2022-11-01,16754.0
2022-12-01,16811.0
2023-01-01,17152.0
2023-02-01,16380.0
2023-03-01,16880.0
2023-04-01,17228.0
2023-05-01,17015.0
2023-06-01,18328.0
2023-07-01,18981.0
2023-08-01,18590.0
2023-09-01,18053.0
2023-10-01,18512.0
2023-11-01,19081.0
2023-12-01,20705.0
2024-01-01,20413.0
2024-02-01,20316.0
2024-03-01,20788.0
2024-04-01,20951.0
2024-05-01,20528.0
2024-06-01,19693.0
2024-07-01,19570.0
2024-08-01,20085.0
2024-09-01,19791.0
2024-10-01,18835.0
2024-11-01,18794.0
2024-12-01,18682.0
2025-01-01,18001.0
2025-02-01,18261.0
2025-03-01,18565.0
2025-04-01,19021.0
2025-05-01,18788.0
2025-06-01,19911.0
2025-07-01,19511.0
2025-08-01,19813.0
