Tarih,TP_SEKBIL5039_GENEL
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,36712382.7
2010-01-01,32787876.6
2011-01-01,60498790.9
2012-01-01,48090916.8
2013-01-01,78285673.2
2014-01-01,81426681.7
2015-01-01,129578034.7
2016-01-01,147125402.5
2017-01-01,183812272.4
2018-01-01,377146359.3
2019-01-01,318980906.1
2020-01-01,394677501.3
2021-01-01,794374411.4
2022-01-01,1092832961.6
2023-01-01,1845314929.1
