Tarih,TP_SEKBILA01A_70
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,253.9
2010-01-01,288.7
2011-01-01,442.1
2012-01-01,322.6
2013-01-01,266.9
2014-01-01,210.0
2015-01-01,298.9
2016-01-01,203.8
2017-01-01,187.9
2018-01-01,168.5
2019-01-01,170.6
2020-01-01,186.5
2021-01-01,177.8
2022-01-01,163.3
2023-01-01,177.5
