Tarih,TP_KB_GEN43
2014-02-01,3452540.0
2014-03-01,152265.0
2014-04-01,3061285.0
2014-05-01,28687.0
2014-06-01,512993.0
2014-07-01,470868.0
2014-08-01,81202.0
2014-09-01,2033961.0
2014-10-01,1803611.0
2014-11-01,2241453.0
2014-12-01,1256966.0
2015-01-01,3453110.0
2015-02-01,0.0
2015-03-01,269030.0
2015-04-01,4352034.0
2015-05-01,0.0
2015-06-01,247534.0
2015-07-01,243410.0
2015-08-01,38949.0
2015-09-01,94478.0
2015-10-01,235395.0
2015-11-01,605071.0
2015-12-01,765910.0
2016-01-01,23469.0
2016-02-01,287189.0
2016-03-01,4493034.0
2016-04-01,238611.0
2016-05-01,196235.0
2016-06-01,7321139.0
2016-07-01,96985.0
2016-08-01,213895.0
2016-09-01,25216.0
2016-10-01,4832672.0
2016-11-01,568138.0
2016-12-01,839573.0
2017-01-01,8621310.0
2017-02-01,5181975.0
2017-03-01,234954.0
2017-04-01,4642839.0
2017-05-01,6442024.0
2017-06-01,4122380.0
2017-07-01,563576.0
2017-08-01,27347.0
2017-09-01,6737028.0
2017-10-01,360570.0
2017-11-01,1934828.0
2017-12-01,3602032.0
2018-01-01,7620941.0
2018-02-01,191364.0
2018-03-01,493049.0
2018-04-01,8207625.0
2018-05-01,653422.0
2018-06-01,40528.0
2018-07-01,1336416.0
2018-08-01,19997.0
2018-09-01,78992.0
2018-10-01,11652134.0
2018-11-01,9831681.0
2018-12-01,1228179.0
2019-01-01,18608041.0
2019-02-01,10854961.0
2019-03-01,6048666.0
2019-04-01,533946.0
2019-05-01,31584.0
2019-06-01,481434.0
2019-07-01,12915883.0
2019-08-01,77932.0
2019-09-01,58446.0
2019-10-01,726772.0
2019-11-01,14938152.0
2019-12-01,1068177.0
2020-01-01,389.0
2020-02-01,24275811.0
2020-03-01,204128.0
2020-04-01,28733.0
2020-05-01,87650.0
2020-06-01,39849.0
2020-07-01,506716.0
2020-08-01,1256793.0
2020-09-01,40889.0
2020-10-01,19739713.0
2020-11-01,1317954.0
2020-12-01,20396725.0
2021-01-01,25703031.0
2021-02-01,427809.0
2021-03-01,361662.0
2021-04-01,116239.0
2021-05-01,1632996.0
2021-06-01,21938930.0
2021-07-01,19367151.0
2021-08-01,8084.0
2021-09-01,19804622.0
2021-10-01,492689.0
2021-11-01,531084.0
2021-12-01,775741.0
2022-01-01,270380.0
2022-02-01,41398750.0
2022-03-01,35121650.0
2022-04-01,1042402.0
2022-05-01,4670703.0
2022-06-01,1441216.0
2022-07-01,749785.0
2022-08-01,1565796.0
2022-09-01,639386.0
2022-10-01,48706895.0
2022-11-01,28533367.0
2022-12-01,50886262.0
2023-01-01,50499054.0
2023-02-01,1466352.0
2023-03-01,45806766.0
2023-04-01,52369850.0
2023-05-01,3349435.0
2023-06-01,203511.0
2023-07-01,3386533.0
2023-08-01,1896543.0
2023-09-01,9274518.0
2023-10-01,6386655.0
2023-11-01,77430868.0
2023-12-01,11007356.0
2024-01-01,2712464.0
2024-02-01,94670392.0
2024-03-01,75571921.0
2024-04-01,3081253.0
2024-05-01,7225163.0
2024-06-01,8214444.0
2024-07-01,63305046.0
2024-08-01,2121367.0
2024-09-01,11560055.0
2024-10-01,84619272.0
2024-11-01,93448938.0
2024-12-01,19884198.0
2025-01-01,10307918.0
2025-02-01,92903094.0
2025-03-01,5505380.0
2025-04-01,2525729.0
2025-05-01,87472129.0
2025-06-01,6725785.0
2025-07-01,202321267.0
2025-08-01,6094552.0
