Tarih,TP_KB_GEN30
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,293719.0
2006-02-01,341604.0
2006-03-01,317239.0
2006-04-01,424852.0
2006-05-01,571529.0
2006-06-01,630464.0
2006-07-01,928228.0
2006-08-01,962306.0
2006-09-01,648720.0
2006-10-01,864388.0
2006-11-01,731784.0
2006-12-01,3330611.0
2007-01-01,144967.0
2007-02-01,476018.0
2007-03-01,541830.0
2007-04-01,839315.0
2007-05-01,705998.0
2007-06-01,1167120.0
2007-07-01,997403.0
2007-08-01,859303.0
2007-09-01,601141.0
2007-10-01,751614.0
2007-11-01,836854.0
2007-12-01,2761476.0
2008-01-01,9271.0
2008-02-01,72862.0
2008-03-01,672308.0
2008-04-01,841339.0
2008-05-01,889599.0
2008-06-01,1566032.0
2008-07-01,1397562.0
2008-08-01,1175171.0
2008-09-01,1848895.0
2008-10-01,1119814.0
2008-11-01,1773143.0
2008-12-01,4457902.0
2009-01-01,5262.0
2009-02-01,227205.0
2009-03-01,677642.0
2009-04-01,1671771.0
2009-05-01,642782.0
2009-06-01,1011252.0
2009-07-01,1471283.0
2009-08-01,1067260.0
2009-09-01,2093552.0
2009-10-01,1077256.0
2009-11-01,1888268.0
2009-12-01,5076994.0
2010-01-01,9721.0
2010-02-01,125007.0
2010-03-01,580485.0
2010-04-01,989217.0
2010-05-01,1222206.0
2010-06-01,1590910.0
2010-07-01,1680999.0
2010-08-01,2534772.0
2010-09-01,1740669.0
2010-10-01,2315267.0
2010-11-01,2359693.0
2010-12-01,7224235.0
2011-01-01,27117.0
2011-02-01,200751.0
2011-03-01,585673.0
2011-04-01,908658.0
2011-05-01,818601.0
2011-06-01,869361.0
2011-07-01,1121623.0
2011-08-01,1297167.0
2011-09-01,752658.0
2011-10-01,1406816.0
2011-11-01,1213860.0
2011-12-01,5456094.0
2012-01-01,7414.0
2012-02-01,177747.0
2012-03-01,253917.0
2012-04-01,445686.0
2012-05-01,604575.0
2012-06-01,401747.0
2012-07-01,984114.0
2012-08-01,705863.0
2012-09-01,629481.0
2012-10-01,1320886.0
2012-11-01,1074101.0
2012-12-01,4059777.0
2013-01-01,22741.0
2013-02-01,254334.0
2013-03-01,320939.0
2013-04-01,971924.0
2013-05-01,829918.0
2013-06-01,720668.0
2013-07-01,1732630.0
2013-08-01,628596.0
2013-09-01,923525.0
2013-10-01,1099112.0
2013-11-01,1295181.0
2013-12-01,8097680.0
2014-01-01,15016.0
2014-02-01,184052.0
