Tarih,TP_KB_GEN14
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,3189547.0
2006-02-01,2455023.0
2006-03-01,2509920.0
2006-04-01,2932349.0
2006-05-01,2796848.0
2006-06-01,2840197.0
2006-07-01,3033951.0
2006-08-01,2639605.0
2006-09-01,3084369.0
2006-10-01,3259478.0
2006-11-01,2987021.0
2006-12-01,2309969.0
2007-01-01,3943665.0
2007-02-01,3090070.0
2007-03-01,3065152.0
2007-04-01,3232005.0
2007-05-01,3199446.0
2007-06-01,3212422.0
2007-07-01,3370316.0
2007-08-01,3036288.0
2007-09-01,3483221.0
2007-10-01,3351181.0
2007-11-01,3329913.0
2007-12-01,2576783.0
2008-01-01,4373120.0
2008-02-01,3437219.0
2008-03-01,3395394.0
2008-04-01,3573438.0
2008-05-01,3573392.0
2008-06-01,3536945.0
2008-07-01,3735287.0
2008-08-01,3172612.0
2008-09-01,4426431.0
2008-10-01,3715753.0
2008-11-01,3829797.0
2008-12-01,2839515.0
2009-01-01,5141731.0
2009-02-01,3912029.0
2009-03-01,3947852.0
2009-04-01,4168611.0
2009-05-01,4086412.0
2009-06-01,4155330.0
2009-07-01,4349939.0
2009-08-01,3917790.0
2009-09-01,4339086.0
2009-10-01,4306583.0
2009-11-01,4343568.0
2009-12-01,3172136.0
2010-01-01,5708627.0
2010-02-01,4365692.0
2010-03-01,4434874.0
2010-04-01,4598842.0
2010-05-01,4552568.0
2010-06-01,4630428.0
2010-07-01,4760943.0
2010-08-01,4330934.0
2010-09-01,4904545.0
2010-10-01,4741808.0
2010-11-01,4797946.0
2010-12-01,3579066.0
2011-01-01,6496983.0
2011-02-01,5082122.0
2011-03-01,5063874.0
2011-04-01,5278635.0
2011-05-01,5209628.0
2011-06-01,5364368.0
2011-07-01,5554607.0
2011-08-01,5219346.0
2011-09-01,5587844.0
2011-10-01,5572802.0
2011-11-01,5579803.0
2011-12-01,4048388.0
2012-01-01,7460760.0
2012-02-01,5735746.0
2012-03-01,5735172.0
2012-04-01,5969448.0
2012-05-01,5964765.0
2012-06-01,7227187.0
2012-07-01,6451368.0
2012-08-01,6035994.0
2012-09-01,6542609.0
2012-10-01,6541328.0
2012-11-01,6442298.0
2012-12-01,4669168.0
2013-01-01,8805406.0
2013-02-01,6644570.0
2013-03-01,6534719.0
2013-04-01,6949565.0
2013-05-01,6846030.0
2013-06-01,6820199.0
2013-07-01,7250015.0
2013-08-01,6549133.0
2013-09-01,7331059.0
