Tarih,TP_KB_GEN12
2013-10-01,31719907.0
2013-11-01,31739659.0
2013-12-01,47974487.0
2014-01-01,34591626.0
2014-02-01,33453214.0
2014-03-01,35273634.0
2014-04-01,34749777.0
2014-05-01,34149842.0
2014-06-01,33821627.0
2014-07-01,39025660.0
2014-08-01,31306180.0
2014-09-01,37306533.0
2014-10-01,36600360.0
2014-11-01,34839652.0
2014-12-01,49147434.0
2015-01-01,34450493.0
2015-02-01,46173270.0
2015-03-01,35395117.0
2015-04-01,39035647.0
2015-05-01,37811404.0
2015-06-01,35401250.0
2015-07-01,43335128.0
2015-08-01,36515404.0
2015-09-01,46797517.0
2015-10-01,36424550.0
2015-11-01,42429343.0
2015-12-01,58095332.0
2016-01-01,48838781.0
2016-02-01,39275868.0
2016-03-01,43316306.0
2016-04-01,40435870.0
2016-05-01,44555014.0
2016-06-01,50302759.0
2016-07-01,41512425.0
2016-08-01,43250715.0
2016-09-01,49866382.0
2016-10-01,41232490.0
2016-11-01,52367849.0
2016-12-01,74162176.0
2017-01-01,44066892.0
2017-02-01,59097020.0
2017-03-01,53851706.0
2017-04-01,49920515.0
2017-05-01,47263770.0
2017-06-01,55015729.0
2017-07-01,51466860.0
2017-08-01,56000295.0
2017-09-01,53318703.0
2017-10-01,55068083.0
2017-11-01,53097182.0
2017-12-01,81392214.0
2018-01-01,53239873.0
2018-02-01,62621260.0
2018-03-01,67990720.0
2018-04-01,58934814.0
2018-05-01,65774991.0
2018-06-01,73923806.0
2018-07-01,58164829.0
2018-08-01,72311142.0
2018-09-01,64551314.0
2018-10-01,69154651.0
2018-11-01,73538725.0
2018-12-01,84184409.0
2019-01-01,90612587.0
2019-02-01,83374878.0
2019-03-01,75620448.0
2019-04-01,70818649.0
2019-05-01,81609395.0
2019-06-01,65121642.0
2019-07-01,81324078.0
2019-08-01,91959276.0
2019-09-01,79120499.0
2019-10-01,76996306.0
2019-11-01,74629253.0
2019-12-01,106865175.0
2020-01-01,101033472.0
2020-02-01,93865381.0
2020-03-01,87170670.0
2020-04-01,103353700.0
2020-05-01,82795761.0
2020-06-01,85119224.0
2020-07-01,114009252.0
2020-08-01,78680884.0
2020-09-01,106312789.0
2020-10-01,96012405.0
2020-11-01,93947893.0
2020-12-01,139354518.0
2021-01-01,114062321.0
2021-02-01,96878966.0
2021-03-01,109591974.0
2021-04-01,103233150.0
2021-05-01,113390415.0
2021-06-01,110253144.0
2021-07-01,137534938.0
2021-08-01,104820511.0
2021-09-01,138243682.0
2021-10-01,129194142.0
2021-11-01,134357463.0
2021-12-01,281420307.0
2022-01-01,145951247.0
2022-02-01,199723137.0
2022-03-01,219998771.0
2022-04-01,202530045.0
2022-05-01,170574749.0
2022-06-01,204427523.0
2022-07-01,257502372.0
2022-08-01,296089612.0
2022-09-01,279856341.0
2022-10-01,307207604.0
2022-11-01,241727915.0
2022-12-01,361121037.0
2023-01-01,319720994.0
2023-02-01,398271838.0
2023-03-01,327208789.0
2023-04-01,388126898.0
2023-05-01,422359618.0
2023-06-01,477135726.0
2023-07-01,459241954.0
2023-08-01,538923970.0
2023-09-01,566382954.0
2023-10-01,575692025.0
2023-11-01,641242156.0
2023-12-01,1382898545.0
2024-01-01,792615929.0
2024-02-01,742693480.0
2024-03-01,672153694.0
2024-04-01,728521314.0
2024-05-01,728617458.0
2024-06-01,802936303.0
2024-07-01,817811793.0
2024-08-01,846343865.0
2024-09-01,913919891.0
2024-10-01,943162295.0
2024-11-01,950588007.0
2024-12-01,1778988474.0
2025-01-01,1051065850.0
2025-02-01,1098363873.0
2025-03-01,1003373124.0
2025-04-01,1080241050.0
2025-05-01,1037279239.0
2025-06-01,1235655541.0
2025-07-01,1091794390.0
2025-08-01,1165586738.0
