Tarih,TP_KB_GEN27
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,278.0
2006-02-01,354.0
2006-03-01,1838.0
2006-04-01,1436.0
2006-05-01,1659.0
2006-06-01,2007.0
2006-07-01,2018.0
2006-08-01,1721.0
2006-09-01,2602.0
2006-10-01,1445.0
2006-11-01,1697.0
2006-12-01,894.0
2007-01-01,152.0
2007-02-01,1719.0
2007-03-01,1249.0
2007-04-01,2124.0
2007-05-01,1938.0
2007-06-01,1799.0
2007-07-01,2416.0
2007-08-01,3594.0
2007-09-01,4330.0
2007-10-01,5053.0
2007-11-01,16129.0
2007-12-01,15077.0
2008-01-01,2222.0
2008-02-01,13070.0
2008-03-01,22051.0
2008-04-01,27130.0
2008-05-01,25482.0
2008-06-01,24910.0
2008-07-01,48634.0
2008-08-01,55042.0
2008-09-01,49120.0
2008-10-01,49057.0
2008-11-01,51580.0
2008-12-01,59321.0
2009-01-01,51702.0
2009-02-01,67439.0
2009-03-01,69502.0
2009-04-01,74720.0
2009-05-01,73062.0
2009-06-01,81281.0
2009-07-01,86286.0
2009-08-01,102169.0
2009-09-01,97921.0
2009-10-01,97266.0
2009-11-01,102244.0
2009-12-01,109626.0
2010-01-01,104317.0
2010-02-01,114049.0
2010-03-01,118560.0
2010-04-01,123757.0
2010-05-01,124176.0
2010-06-01,127755.0
2010-07-01,131899.0
2010-08-01,142607.0
2010-09-01,153001.0
2010-10-01,154040.0
2010-11-01,148955.0
2010-12-01,153059.0
2011-01-01,151851.0
2011-02-01,163986.0
2011-03-01,169242.0
2011-04-01,174970.0
2011-05-01,177242.0
2011-06-01,180590.0
2011-07-01,184422.0
2011-08-01,203223.0
2011-09-01,193243.0
2011-10-01,209450.0
2011-11-01,214852.0
2011-12-01,217191.0
2012-01-01,203241.0
2012-02-01,226569.0
2012-03-01,228639.0
2012-04-01,230067.0
2012-05-01,238282.0
2012-06-01,236437.0
2012-07-01,242689.0
2012-08-01,254031.0
2012-09-01,259673.0
2012-10-01,262680.0
2012-11-01,263771.0
2012-12-01,260209.0
2013-01-01,248632.0
2013-02-01,278930.0
2013-03-01,281395.0
2013-04-01,282866.0
2013-05-01,285244.0
2013-06-01,1135678.0
2013-07-01,292633.0
2013-08-01,1158599.0
2013-09-01,312520.0
2013-10-01,320661.0
2013-11-01,966134.0
2013-12-01,295956.0
2014-01-01,315884.0
2014-02-01,336663.0
2014-03-01,1307646.0
2014-04-01,349413.0
2014-05-01,349419.0
