Tarih,TP_KB_GEN55
2013-12-01,-202271.0
2014-01-01,39292.0
2014-02-01,-111780.0
2014-03-01,-2354.0
2014-04-01,-93601.0
2014-05-01,-123887.0
2014-06-01,-39325.0
2014-07-01,-104538.0
2014-08-01,-125673.0
2014-09-01,1001.0
2014-10-01,-111956.0
2014-11-01,-65024.0
2014-12-01,-500139.0
2015-01-01,13310.0
2015-02-01,0.0
2015-03-01,34569.0
2015-04-01,35445.0
2015-05-01,-187680.0
2015-06-01,-288334.0
2015-07-01,-48050.0
2015-08-01,-86984.0
2015-09-01,2892.0
2015-10-01,0.0
2015-11-01,-103971.0
2015-12-01,-311359.0
2016-01-01,0.0
2016-02-01,1006.0
2016-03-01,459.0
2016-04-01,-277150.0
2016-05-01,-27647.0
2016-06-01,-48592.0
2016-07-01,-105006.0
2016-08-01,5316.0
2016-09-01,-68723.0
2016-10-01,-152409.0
2016-11-01,-102627.0
2016-12-01,-187123.0
2017-01-01,0.0
2017-02-01,-73800.0
2017-03-01,-8165.0
2017-04-01,-6084.0
2017-05-01,-64777.0
2017-06-01,-89102.0
2017-07-01,25776.0
2017-08-01,-21354.0
2017-09-01,216065.0
2017-10-01,-99071.0
2017-11-01,-117489.0
2017-12-01,-125418.0
2018-01-01,1338.0
2018-02-01,-98904.0
2018-03-01,-164689.0
2018-04-01,-221080.0
2018-05-01,-82915.0
2018-06-01,-315.0
2018-07-01,-103658.0
2018-08-01,-1345.0
2018-09-01,-1459.0
2018-10-01,-174327.0
2018-11-01,-33379.0
2018-12-01,-218334.0
2019-01-01,-1249.0
2019-02-01,-37153.0
2019-03-01,-106548.0
2019-04-01,-74256.0
2019-05-01,-118433.0
2019-06-01,-5999.0
2019-07-01,-176592.0
2019-08-01,0.0
2019-09-01,-832.0
2019-10-01,-19252.0
2019-11-01,-139949.0
2019-12-01,-381758.0
2020-01-01,-250.0
2020-02-01,-59519.0
2020-03-01,-120711.0
2020-04-01,-17571.0
2020-05-01,-20760.0
2020-06-01,0.0
2020-07-01,-215545.0
2020-08-01,-22619.0
2020-09-01,-117554.0
2020-10-01,-22158.0
2020-11-01,-86444.0
2020-12-01,-539137.0
2021-01-01,0.0
2021-02-01,-118209.0
2021-03-01,-149370.0
2021-04-01,-110602.0
2021-05-01,-131519.0
2021-06-01,-218493.0
2021-07-01,-290725.0
2021-08-01,-77200.0
2021-09-01,-117392.0
2021-10-01,-43794.0
2021-11-01,-52187.0
2021-12-01,-304502.0
2022-01-01,-2380.0
2022-02-01,-141330.0
2022-03-01,-29179.0
2022-04-01,-292983.0
2022-05-01,-296186.0
2022-06-01,-47234.0
2022-07-01,-271900.0
2022-08-01,-412240.0
2022-09-01,-199921.0
2022-10-01,-517102.0
2022-11-01,-39891.0
2022-12-01,-921859.0
2023-01-01,0.0
2023-02-01,-100626.0
2023-03-01,-123718.0
2023-04-01,-269267.0
2023-05-01,-106886.0
2023-06-01,0.0
2023-07-01,-367380.0
2023-08-01,555060.0
2023-09-01,-6469.0
2023-10-01,-498695.0
2023-11-01,-67168.0
2023-12-01,-633879.0
2024-01-01,0.0
2024-02-01,694011.0
2024-03-01,-234191.0
2024-04-01,-571031.0
2024-05-01,-344253.0
2024-06-01,0.0
2024-07-01,636315.0
2024-08-01,-444583.0
2024-09-01,-463.0
2024-10-01,874343.0
2024-11-01,-262830.0
2024-12-01,-533020.0
2025-01-01,-8436.0
2025-02-01,-13832.0
2025-03-01,697608.0
2025-04-01,-607439.0
2025-05-01,-251780.0
2025-06-01,-168786.0
2025-07-01,-498160.0
2025-08-01,367960.0
