Tarih,TP_KB_GEN60
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,-4623137.0
2006-02-01,2691626.0
2006-03-01,1177248.0
2006-04-01,293882.0
2006-05-01,-1668629.0
2006-06-01,116063.0
2006-07-01,-3394535.0
2006-08-01,-2354638.0
2006-09-01,3157750.0
2006-10-01,1433349.0
2006-11-01,-3338839.0
2006-12-01,1960708.0
2007-01-01,-4514842.0
2007-02-01,-1785954.0
2007-03-01,-4077983.0
2007-04-01,3504851.0
2007-05-01,1956540.0
2007-06-01,7475736.0
2007-07-01,1760520.0
2007-08-01,-3877090.0
2007-09-01,2340034.0
2007-10-01,2060525.0
2007-11-01,-1597592.0
2007-12-01,2178258.0
2008-01-01,-3030414.0
2008-02-01,-1361699.0
2008-03-01,5921184.0
2008-04-01,-3328014.0
2008-05-01,-2295287.0
2008-06-01,-3453560.0
2008-07-01,2398971.0
2008-08-01,-7180456.0
2008-09-01,5306098.0
2008-10-01,688407.0
2008-11-01,1633637.0
2008-12-01,7935146.0
2009-01-01,1977273.0
2009-02-01,1426932.0
2009-03-01,5217142.0
2009-04-01,-5825984.0
2009-05-01,-6185727.0
2009-06-01,2735207.0
2009-07-01,193942.0
2009-08-01,-7799944.0
2009-09-01,2823265.0
2009-10-01,-2594768.0
2009-11-01,-471275.0
2009-12-01,7120885.0
2010-01-01,-9980662.0
2010-02-01,6226354.0
2010-03-01,1948558.0
2010-04-01,-2580584.0
2010-05-01,-3063841.0
2010-06-01,4462680.0
2010-07-01,-215626.0
2010-08-01,-8264471.0
2010-09-01,1376106.0
2010-10-01,1926504.0
2010-11-01,-7158696.0
2010-12-01,22070549.0
2011-01-01,-4579969.0
2011-02-01,-2862448.0
2011-03-01,-113934.0
2011-04-01,-966780.0
2011-05-01,-4872779.0
2011-06-01,-3228608.0
2011-07-01,6352801.0
2011-08-01,-7615459.0
2011-09-01,1016378.0
2011-10-01,1954349.0
2011-11-01,-554116.0
2011-12-01,13691463.0
2012-01-01,-10060957.0
2012-02-01,-1238735.0
2012-03-01,5707475.0
2012-04-01,-1624354.0
2012-05-01,-5656236.0
2012-06-01,3196778.0
2012-07-01,-4785845.0
2012-08-01,-1467230.0
2012-09-01,822409.0
2012-10-01,163873.0
2012-11-01,-1023049.0
2012-12-01,20912385.0
2013-01-01,-17187840.0
2013-02-01,6646498.0
2013-03-01,1930434.0
2013-04-01,-6185783.0
2013-05-01,-5429118.0
2013-06-01,-545318.0
2013-07-01,-8616073.0
