Tarih,TP_KB_GEN35
2013-06-01,-407514.0
2013-07-01,-506607.0
2013-08-01,-4190492.0
2013-09-01,-2572766.0
2013-10-01,-2452581.0
2013-11-01,4144166.0
2013-12-01,-18000128.0
2014-01-01,2670214.0
2014-02-01,-718995.0
2014-03-01,-4527090.0
2014-04-01,-1170192.0
2014-05-01,2197355.0
2014-06-01,-776674.0
2014-07-01,-5242266.0
2014-08-01,5182906.0
2014-09-01,-7916004.0
2014-10-01,-3480186.0
2014-11-01,3358449.0
2014-12-01,-12883280.0
2015-01-01,4726452.0
2015-02-01,-7902950.0
2015-03-01,-3689701.0
2015-04-01,3316337.0
2015-05-01,2397006.0
2015-06-01,2676932.0
2015-07-01,-4017341.0
2015-08-01,4423707.0
2015-09-01,-14238340.0
2015-10-01,6270703.0
2015-11-01,69296.0
2015-12-01,-19217481.0
2016-01-01,-3288974.0
2016-02-01,3230001.0
2016-03-01,-4564500.0
2016-04-01,8286247.0
2016-05-01,3178485.0
2016-06-01,-8006641.0
2016-07-01,513561.0
2016-08-01,6239698.0
2016-09-01,-14857607.0
2016-10-01,768095.0
2016-11-01,6705574.0
2016-12-01,-31057849.0
2017-01-01,13023775.0
2017-02-01,-14557823.0
2017-03-01,-16792545.0
2017-04-01,2308126.0
2017-05-01,8680096.0
2017-06-01,-12668443.0
2017-07-01,157771.0
2017-08-01,-334286.0
2017-09-01,-7146447.0
2017-10-01,-3839688.0
2017-11-01,10176927.0
2017-12-01,-28307427.0
2018-01-01,3275049.0
2018-02-01,-4665865.0
2018-03-01,-22217565.0
2018-04-01,4510687.0
2018-05-01,1981913.0
2018-06-01,-24201886.0
2018-07-01,2608216.0
2018-08-01,-3609472.0
2018-09-01,-5692472.0
2018-10-01,-8515327.0
2018-11-01,5198837.0
2018-12-01,-20758467.0
2019-01-01,5910703.0
2019-02-01,-18675315.0
2019-03-01,-24573567.0
2019-04-01,-14309064.0
2019-05-01,-11869039.0
2019-06-01,-11454947.0
2019-07-01,10138765.0
2019-08-01,1189050.0
2019-09-01,-18138105.0
2019-10-01,-13236708.0
2019-11-01,6181359.0
2019-12-01,-36067505.0
2020-01-01,20773403.0
2020-02-01,-12750732.0
2020-03-01,-41951225.0
2020-04-01,-37892546.0
2020-05-01,-16104759.0
2020-06-01,-20688771.0
2020-07-01,-28207544.0
2020-08-01,27990695.0
2020-09-01,-29436117.0
2020-10-01,-4572021.0
2020-11-01,13028471.0
2020-12-01,-45934715.0
2021-01-01,-24749434.0
2021-02-01,17791850.0
2021-03-01,22771705.0
2021-04-01,-10052342.0
2021-05-01,-11036928.0
2021-06-01,-25304760.0
2021-07-01,-43146802.0
2021-08-01,38564825.0
2021-09-01,-23094162.0
2021-10-01,-17113694.0
2021-11-01,29859054.0
2021-12-01,-151342198.0
2022-01-01,29074968.0
2022-02-01,62913458.0
2022-03-01,-67999702.0
2022-04-01,-40356894.0
2022-05-01,143769900.0
2022-06-01,-30045461.0
2022-07-01,-62077127.0
2022-08-01,5232664.0
2022-09-01,-77858601.0
2022-10-01,-85529198.0
2022-11-01,99674554.0
2022-12-01,-113987115.0
2023-01-01,-37262854.0
2023-02-01,-191299161.0
2023-03-01,-49015194.0
2023-04-01,-123320822.0
2023-05-01,119806780.0
2023-06-01,-215385487.0
2023-07-01,40844172.0
2023-08-01,67920592.0
2023-09-01,-133551243.0
2023-10-01,-109380800.0
2023-11-01,94308255.0
2023-12-01,-849974266.0
2024-01-01,-184331058.0
2024-02-01,-241075201.0
2024-03-01,-200473948.0
2024-04-01,-137215331.0
2024-05-01,261921011.0
2024-06-01,-228428763.0
2024-07-01,-100935380.0
2024-08-01,-170555179.0
2024-09-01,-98059765.0
2024-10-01,-188380414.0
2024-11-01,-33425694.0
2024-12-01,-934535138.0
2025-01-01,-148404035.0
2025-02-01,-415884353.0
2025-03-01,-255748865.0
2025-04-01,-146286189.0
2025-05-01,265635850.0
2025-06-01,-352970243.0
2025-07-01,-8428072.0
2025-08-01,98238143.0
