Tarih,TP_KB_GEN25
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,3962.0
2006-02-01,12773.0
2006-03-01,52243.0
2006-04-01,61990.0
2006-05-01,58111.0
2006-06-01,32211.0
2006-07-01,39701.0
2006-08-01,33071.0
2006-09-01,29169.0
2006-10-01,42475.0
2006-11-01,64061.0
2006-12-01,85714.0
2007-01-01,4967.0
2007-02-01,13216.0
2007-03-01,74907.0
2007-04-01,110656.0
2007-05-01,49651.0
2007-06-01,16338.0
2007-07-01,70939.0
2007-08-01,30416.0
2007-09-01,40043.0
2007-10-01,78496.0
2007-11-01,56330.0
2007-12-01,69399.0
2008-01-01,10857.0
2008-02-01,12604.0
2008-03-01,76268.0
2008-04-01,117192.0
2008-05-01,56670.0
2008-06-01,17945.0
2008-07-01,58191.0
2008-08-01,35374.0
2008-09-01,41311.0
2008-10-01,53619.0
2008-11-01,95272.0
2008-12-01,105195.0
2009-01-01,15967.0
2009-02-01,49728.0
2009-03-01,56663.0
2009-04-01,134754.0
2009-05-01,49032.0
2009-06-01,22400.0
2009-07-01,107054.0
2009-08-01,43665.0
2009-09-01,27392.0
2009-10-01,68967.0
2009-11-01,72866.0
2009-12-01,132703.0
2010-01-01,12739.0
2010-02-01,85964.0
2010-03-01,93314.0
2010-04-01,119639.0
2010-05-01,38446.0
2010-06-01,19334.0
2010-07-01,100592.0
2010-08-01,70523.0
2010-09-01,37547.0
2010-10-01,103507.0
2010-11-01,84683.0
2010-12-01,147689.0
2011-01-01,27519.0
2011-02-01,52139.0
2011-03-01,119012.0
2011-04-01,177279.0
2011-05-01,45404.0
2011-06-01,84423.0
2011-07-01,89504.0
2011-08-01,43979.0
2011-09-01,51180.0
2011-10-01,156745.0
2011-11-01,64739.0
2011-12-01,189733.0
2012-01-01,21118.0
2012-02-01,110949.0
2012-03-01,70209.0
2012-04-01,188370.0
2012-05-01,66267.0
2012-06-01,82004.0
2012-07-01,89330.0
2012-08-01,58453.0
2012-09-01,93906.0
2012-10-01,109644.0
2012-11-01,163806.0
2012-12-01,473844.0
2013-01-01,51823.0
2013-02-01,64223.0
2013-03-01,337895.0
2013-04-01,232349.0
2013-05-01,39267.0
2013-06-01,77833.0
2013-07-01,202690.0
2013-08-01,49072.0
2013-09-01,57218.0
2013-10-01,141860.0
2013-11-01,113109.0
2013-12-01,468476.0
2014-01-01,43137.0
2014-02-01,121903.0
2014-03-01,332188.0
2014-04-01,265830.0
2014-05-01,50871.0
