Tarih,TP_KB_GEN03
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,3031741.0
2006-02-01,5172980.0
2006-03-01,2198111.0
2006-04-01,2138115.0
2006-05-01,5689233.0
2006-06-01,2409882.0
2006-07-01,3444048.0
2006-08-01,5112212.0
2006-09-01,2322841.0
2006-10-01,2912337.0
2006-11-01,5694785.0
2006-12-01,3131584.0
2007-01-01,3459127.0
2007-02-01,5359406.0
2007-03-01,2610934.0
2007-04-01,2616971.0
2007-05-01,6618274.0
2007-06-01,2917382.0
2007-07-01,3050725.0
2007-08-01,7605802.0
2007-09-01,3171105.0
2007-10-01,3836500.0
2007-11-01,7323308.0
2007-12-01,3274091.0
2008-01-01,4781606.0
2008-02-01,6811565.0
2008-03-01,2865732.0
2008-04-01,3636960.0
2008-05-01,7485329.0
2008-06-01,3117478.0
2008-07-01,4051224.0
2008-08-01,8535790.0
2008-09-01,2774691.0
2008-10-01,4021696.0
2008-11-01,7371419.0
2008-12-01,3569604.0
2009-01-01,5259993.0
2009-02-01,6679557.0
2009-03-01,3224437.0
2009-04-01,3431391.0
2009-05-01,6907332.0
2009-06-01,2839021.0
2009-07-01,4432940.0
2009-08-01,8896113.0
2009-09-01,2972788.0
2009-10-01,3892804.0
2009-11-01,7250895.0
2009-12-01,5345400.0
2010-01-01,5300832.0
2010-02-01,6837575.0
2010-03-01,4137250.0
2010-04-01,4067167.0
2010-05-01,8096157.0
2010-06-01,3634983.0
2010-07-01,4823498.0
2010-08-01,9441821.0
2010-09-01,3252316.0
2010-10-01,3960674.0
2010-11-01,9103645.0
2010-12-01,3909802.0
2011-01-01,5946385.0
2011-02-01,9248988.0
2011-03-01,4094737.0
2011-04-01,5115654.0
2011-05-01,9350253.0
2011-06-01,6439674.0
2011-07-01,4185562.0
2011-08-01,12525976.0
2011-09-01,4223683.0
2011-10-01,4968671.0
2011-11-01,11147324.0
2011-12-01,4809972.0
2012-01-01,8114631.0
2012-02-01,10224601.0
2012-03-01,4915030.0
2012-04-01,5692671.0
2012-05-01,11061311.0
2012-06-01,4748623.0
2012-07-01,7966351.0
2012-08-01,11017229.0
2012-09-01,4584111.0
2012-10-01,5808808.0
2012-11-01,12605430.0
2012-12-01,5781265.0
2013-01-01,8885940.0
2013-02-01,11213936.0
2013-03-01,4948045.0
2013-04-01,6455042.0
2013-05-01,11255852.0
2013-06-01,6005820.0
2013-07-01,9428887.0
2013-08-01,10330466.0
2013-09-01,5282453.0
