Tarih,TP_KB_GEN16
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,471345.0
2006-02-01,865533.0
2006-03-01,1178824.0
2006-04-01,1124202.0
2006-05-01,1207085.0
2006-06-01,1339415.0
2006-07-01,1715538.0
2006-08-01,1138906.0
2006-09-01,1049377.0
2006-10-01,1226234.0
2006-11-01,1365219.0
2006-12-01,4291392.0
2007-01-01,798622.0
2007-02-01,1132515.0
2007-03-01,1261506.0
2007-04-01,1641020.0
2007-05-01,1445292.0
2007-06-01,1195434.0
2007-07-01,2033956.0
2007-08-01,1316523.0
2007-09-01,1240912.0
2007-10-01,1498547.0
2007-11-01,2026927.0
2007-12-01,4156118.0
2008-01-01,1012737.0
2008-02-01,1052864.0
2008-03-01,1347995.0
2008-04-01,1628286.0
2008-05-01,1612783.0
2008-06-01,1509546.0
2008-07-01,1816718.0
2008-08-01,1776021.0
2008-09-01,1708244.0
2008-10-01,1533282.0
2008-11-01,2067582.0
2008-12-01,4495292.0
2009-01-01,1053159.0
2009-02-01,1303798.0
2009-03-01,2023895.0
2009-04-01,2067573.0
2009-05-01,1441576.0
2009-06-01,1670058.0
2009-07-01,2144116.0
2009-08-01,2081358.0
2009-09-01,1731483.0
2009-10-01,2090182.0
2009-11-01,2232637.0
2009-12-01,6780426.0
2010-01-01,678817.0
2010-02-01,1165740.0
2010-03-01,1899863.0
2010-04-01,1921583.0
2010-05-01,1898847.0
2010-06-01,1721288.0
2010-07-01,2034090.0
2010-08-01,1872740.0
2010-09-01,1654679.0
2010-10-01,2064895.0
2010-11-01,2097759.0
2010-12-01,6736808.0
2011-01-01,832408.0
2011-02-01,1514094.0
2011-03-01,1813400.0
2011-04-01,2241785.0
2011-05-01,2017085.0
2011-06-01,2375559.0
2011-07-01,2365791.0
2011-08-01,2510059.0
2011-09-01,1641874.0
2011-10-01,2322001.0
2011-11-01,2244226.0
2011-12-01,5090890.0
2012-01-01,769432.0
2012-02-01,1688597.0
2012-03-01,1493183.0
2012-04-01,2479465.0
2012-05-01,1877181.0
2012-06-01,1770047.0
2012-07-01,2398329.0
2012-08-01,1749509.0
2012-09-01,1963195.0
2012-10-01,2164310.0
2012-11-01,2208017.0
2012-12-01,5314857.0
2013-01-01,989502.0
2013-02-01,1705675.0
2013-03-01,1795153.0
2013-04-01,2199912.0
2013-05-01,2206417.0
2013-06-01,1836931.0
2013-07-01,2533361.0
2013-08-01,2005153.0
2013-09-01,1854247.0
2013-10-01,2215745.0
