Tarih,TP_KY_DVDY04
2007-09-01,542.0
2007-10-01,621.0
2007-11-01,588.0
2007-12-01,550.0
2008-01-01,542.0
2008-02-01,685.0
2008-03-01,818.0
2008-04-01,901.0
2008-05-01,656.0
2008-06-01,805.0
2008-07-01,693.0
2008-08-01,717.0
2008-09-01,894.0
2008-10-01,980.0
2008-11-01,1180.0
2008-12-01,1068.0
2009-01-01,1095.0
2009-02-01,1131.0
2009-03-01,847.0
2009-04-01,924.0
2009-05-01,773.0
2009-06-01,839.0
2009-07-01,859.0
2009-08-01,746.0
2009-09-01,985.0
2009-10-01,728.0
2009-11-01,682.0
2009-12-01,918.0
2010-01-01,839.0
2010-02-01,830.0
2010-03-01,1272.0
2010-04-01,812.0
2010-05-01,1615.0
2010-06-01,1327.0
2010-07-01,1057.0
2010-08-01,1088.0
2010-09-01,1405.0
2010-10-01,1162.0
2010-11-01,1134.0
2010-12-01,29857.0
2011-01-01,5615.0
2011-02-01,45607.0
2011-03-01,2450.0
2011-04-01,136410.0
2011-05-01,70337.0
2011-06-01,3008.0
2011-07-01,2424.0
2011-08-01,2327.0
2011-09-01,3400.0
2011-10-01,2751.0
2011-11-01,3087.0
2011-12-01,1980.0
2012-01-01,2652.0
2012-02-01,1849.0
2012-03-01,4220.0
2012-04-01,3753.0
2012-05-01,2161.0
2012-06-01,2611.0
2012-07-01,2211.0
2012-08-01,2888.0
2012-09-01,2360.0
2012-10-01,2437.0
2012-11-01,2202.0
2012-12-01,13827.0
2013-01-01,2053.0
2013-02-01,2345.0
2013-03-01,1796.0
2013-04-01,2136.0
2013-05-01,2777.0
2013-06-01,2306.0
2013-07-01,2235.0
2013-08-01,1595.0
2013-09-01,2267.0
2013-10-01,3419.0
2013-11-01,2090.0
2013-12-01,2187.0
2014-01-01,2664.0
2014-02-01,2226.0
2014-03-01,7508.0
2014-04-01,3380.0
2014-05-01,6747.0
2014-06-01,3456.0
2014-07-01,2785.0
2014-08-01,3151.0
2014-09-01,3157.0
2014-10-01,4338.0
2014-11-01,3958.0
2014-12-01,4582.0
2015-01-01,2731.0
2015-02-01,2491.0
2015-03-01,3186.0
2015-04-01,2605.0
2015-05-01,3294.0
2015-06-01,3429.0
2015-07-01,4429.0
2015-08-01,17408.0
2015-09-01,6661.0
2015-10-01,7804.0
2015-11-01,5315.0
2015-12-01,7637.0
2016-01-01,5391.0
2016-02-01,4185.0
2016-03-01,11553.0
2016-04-01,4815.0
2016-05-01,4015.0
2016-06-01,5065.0
2016-07-01,7899.0
2016-08-01,7770.0
2016-09-01,10409.0
2016-10-01,18413.0
2016-11-01,11217.0
2016-12-01,13607.0
2017-01-01,7126.0
2017-02-01,14617.0
2017-03-01,10153.0
2017-04-01,14820.0
2017-05-01,14736.0
2017-06-01,12774.0
2017-07-01,14065.0
2017-08-01,11101.0
2017-09-01,26836.0
2017-10-01,20875.0
2017-11-01,20374.0
2017-12-01,19537.0
2018-01-01,20386.0
2018-02-01,11874.0
2018-03-01,16748.0
2018-04-01,16198.0
2018-05-01,15137.0
2018-06-01,17064.0
2018-07-01,18493.0
2018-08-01,29119.0
2018-09-01,19486.0
2018-10-01,23644.0
2018-11-01,20309.0
2018-12-01,21629.0
2019-01-01,20680.0
2019-02-01,27149.0
2019-03-01,17444.0
2019-04-01,24534.0
2019-05-01,17903.0
2019-06-01,25500.0
2019-07-01,19042.0
2019-08-01,16454.0
2019-09-01,17689.0
2019-10-01,19558.0
2019-11-01,16243.0
2019-12-01,22319.0
2020-01-01,22835.0
2020-02-01,21360.0
2020-03-01,38281.0
2020-04-01,45289.0
2020-05-01,41568.0
2020-06-01,68355.0
2020-07-01,58523.0
2020-08-01,82965.0
2020-09-01,104258.0
2020-10-01,102135.0
2020-11-01,138822.0
2020-12-01,81748.0
2021-01-01,122627.0
2021-02-01,73012.0
2021-03-01,127746.0
2021-04-01,108060.0
2021-05-01,168943.0
2021-06-01,151382.0
2021-07-01,201740.0
2021-08-01,142737.0
2021-09-01,359818.0
2021-10-01,474255.0
2021-11-01,373804.0
2021-12-01,316078.0
2022-01-01,375301.0
2022-02-01,328579.0
2022-03-01,360929.0
2022-04-01,376036.0
2022-05-01,408500.0
2022-06-01,519545.0
2022-07-01,500366.0
2022-08-01,817376.0
2022-09-01,719184.0
2022-10-01,880279.0
2022-11-01,934546.0
2022-12-01,599254.0
2023-01-01,667605.0
2023-02-01,598726.0
2023-03-01,708413.0
2023-04-01,655060.0
2023-05-01,1431253.0
2023-06-01,1016839.0
2023-07-01,1640837.0
2023-08-01,2043654.0
2023-09-01,1045101.0
2023-10-01,1427614.0
2023-11-01,1745673.0
2023-12-01,1343022.0
2024-01-01,962363.0
2024-02-01,1578061.0
2024-03-01,1754441.0
2024-04-01,3368638.0
2024-05-01,2011452.0
2024-06-01,2262176.0
2024-07-01,2078573.0
2024-08-01,1375248.0
2024-09-01,1981512.0
2024-10-01,1889455.0
2024-11-01,1481830.0
2024-12-01,2506935.0
2025-01-01,3613547.0
2025-02-01,2945668.0
2025-03-01,1790458.0
2025-04-01,2217357.0
2025-05-01,1147299.0
2025-06-01,2069171.0
2025-07-01,1858957.0
2025-08-01,1916989.0
