Tarih,TP_KY_DVDY20
2015-03-01,371217.0
2015-04-01,335025.0
2015-05-01,293398.0
2015-06-01,234195.0
2015-07-01,334676.0
2015-08-01,448229.0
2015-09-01,485018.0
2015-10-01,304870.0
2015-11-01,276590.0
2015-12-01,180640.0
2016-01-01,281912.0
2016-02-01,349888.0
2016-03-01,265529.0
2016-04-01,209647.0
2016-05-01,244083.0
2016-06-01,358432.0
2016-07-01,351797.0
2016-08-01,195660.0
2016-09-01,228012.0
2016-10-01,308197.0
2016-11-01,757940.0
2016-12-01,769430.0
2017-01-01,1020084.0
2017-02-01,769285.0
2017-03-01,723337.0
2017-04-01,548054.0
2017-05-01,393182.0
2017-06-01,280640.0
2017-07-01,265366.0
2017-08-01,257815.0
2017-09-01,326346.0
2017-10-01,574004.0
2017-11-01,724697.0
2017-12-01,381125.0
2018-01-01,374777.0
2018-02-01,420094.0
2018-03-01,489024.0
2018-04-01,530213.0
2018-05-01,977775.0
2018-06-01,1002340.0
2018-07-01,1070061.0
2018-08-01,1919360.0
2018-09-01,1631176.0
2018-10-01,1563047.0
2018-11-01,1349820.0
2018-12-01,1422154.0
2019-01-01,1361103.0
2019-02-01,1584113.0
2019-03-01,2077081.0
2019-04-01,2104134.0
2019-05-01,2287408.0
2019-06-01,1869741.0
2019-07-01,2062620.0
2019-08-01,2568222.0
2019-09-01,2574934.0
2019-10-01,2207673.0
2019-11-01,2457726.0
2019-12-01,2126037.0
2020-01-01,2639901.0
2020-02-01,2998190.0
2020-03-01,3465611.0
2020-04-01,3884556.0
2020-05-01,3029127.0
2020-06-01,2791712.0
2020-07-01,2006248.0
2020-08-01,2042990.0
2020-09-01,2257409.0
2020-10-01,2658181.0
2020-11-01,1852435.0
2020-12-01,1359486.0
2021-01-01,1462438.0
2021-02-01,1374587.0
2021-03-01,1971652.0
2021-04-01,1279375.0
2021-05-01,1253265.0
2021-06-01,1608824.0
2021-07-01,1437852.0
2021-08-01,1497217.0
2021-09-01,1545930.0
2021-10-01,1598932.0
2021-11-01,3317937.0
2021-12-01,3433422.0
2022-01-01,2915945.0
2022-02-01,3037141.0
2022-03-01,2887677.0
2022-04-01,4348374.0
2022-05-01,4272966.0
2022-06-01,5284862.0
2022-07-01,5768226.0
2022-08-01,6626393.0
2022-09-01,5703727.0
2022-10-01,5504417.0
2022-11-01,4357446.0
2022-12-01,3602230.0
2023-01-01,2381974.0
2023-02-01,3312633.0
2023-03-01,2617472.0
2023-04-01,2456368.0
2023-05-01,3869362.0
2023-06-01,5354112.0
2023-07-01,4322785.0
2023-08-01,3999034.0
2023-09-01,5001666.0
2023-10-01,5222976.0
2023-11-01,3995119.0
2023-12-01,3100345.0
2024-01-01,3369736.0
2024-02-01,3208037.0
2024-03-01,3674156.0
2024-04-01,3936448.0
2024-05-01,3025265.0
2024-06-01,3377531.0
2024-07-01,2876782.0
2024-08-01,2523571.0
2024-09-01,2560867.0
2024-10-01,3355832.0
2024-11-01,5079951.0
2024-12-01,5851371.0
2025-01-01,5079636.0
2025-02-01,5411273.0
2025-03-01,3598876.0
2025-04-01,2819776.0
2025-05-01,2589168.0
2025-06-01,2425322.0
2025-07-01,4436711.0
2025-08-01,2630371.0
