Tarih,TP_KY_DVDY26
2000-01-01,897099.0
2000-02-01,1130189.0
2000-03-01,1152178.0
2000-04-01,1158424.0
2000-05-01,1252724.0
2000-06-01,1243892.0
2000-07-01,1265511.0
2000-08-01,1238125.0
2000-09-01,1223074.0
2000-10-01,1426711.0
2000-11-01,1430699.0
2000-12-01,1482777.0
2001-01-01,1469530.0
2001-02-01,1921786.0
2001-03-01,1828172.0
2001-04-01,2143572.0
2001-05-01,1835092.0
2001-06-01,2015612.0
2001-07-01,2323325.0
2001-08-01,2501937.0
2001-09-01,2841262.0
2001-10-01,2703740.0
2001-11-01,2739675.0
2001-12-01,2639960.0
2002-01-01,2427777.0
2002-02-01,2540554.0
2002-03-01,2466887.0
2002-04-01,2499396.0
2002-05-01,2740647.0
2002-06-01,3034416.0
2002-07-01,3270115.0
2002-08-01,2991193.0
2002-09-01,3044668.0
2002-10-01,3313198.0
2002-11-01,2560559.0
2002-12-01,2805306.0
2003-01-01,2737401.0
2003-02-01,2763613.0
2003-03-01,3140922.0
2003-04-01,3060514.0
2003-05-01,3026946.0
2003-06-01,2739731.0
2003-07-01,2815066.0
2003-08-01,2676002.0
2003-09-01,2708719.0
2003-10-01,3065492.0
2003-11-01,2943371.0
2003-12-01,2832452.0
2004-01-01,2615941.0
2004-02-01,2486035.0
2004-03-01,2560446.0
2004-04-01,3124619.0
2004-05-01,3242493.0
2004-06-01,3191823.0
2004-07-01,2885778.0
2004-08-01,3183228.0
2004-09-01,3233128.0
2004-10-01,2944340.0
2004-11-01,3032897.0
2004-12-01,2864191.0
2005-01-01,3119736.0
2005-02-01,2563101.0
2005-03-01,2700378.0
2005-04-01,2966584.0
2005-05-01,2869515.0
2005-06-01,2812498.0
2005-07-01,2876272.0
2005-08-01,2933471.0
2005-09-01,3094570.0
2005-10-01,3045336.0
2005-11-01,3139569.0
2005-12-01,2937980.0
2006-01-01,2963062.0
2006-02-01,2972245.0
2006-03-01,3634909.0
2006-04-01,3840987.0
2006-05-01,4536710.0
2006-06-01,4032647.0
2006-07-01,3744323.0
2006-08-01,3941404.0
2006-09-01,3970984.0
2006-10-01,3928347.0
2006-11-01,4025016.0
2006-12-01,3886122.0
2007-01-01,3938238.0
2007-02-01,3679112.0
2007-03-01,4026442.0
2007-04-01,3978279.0
2007-05-01,4022449.0
2007-06-01,4175433.0
2007-07-01,4166060.0
2007-08-01,4236047.0
2007-09-01,4153703.0
2007-10-01,4258985.0
2007-11-01,4226675.0
2007-12-01,4357256.0
2008-01-01,4415824.0
2008-02-01,4476598.0
2008-03-01,4822747.0
2008-04-01,5134925.0
2008-05-01,4991026.0
2008-06-01,5211920.0
2008-07-01,5192324.0
2008-08-01,5183757.0
2008-09-01,5326677.0
2008-10-01,6127516.0
2008-11-01,6272443.0
2008-12-01,6462735.0
2009-01-01,6594788.0
2009-02-01,6696833.0
2009-03-01,6321679.0
2009-04-01,6343651.0
2009-05-01,6235329.0
2009-06-01,6358673.0
2009-07-01,6077326.0
2009-08-01,6131057.0
2009-09-01,6234128.0
2009-10-01,6867859.0
2009-11-01,6832960.0
2009-12-01,7024544.0
2010-01-01,6906200.0
2010-02-01,7052184.0
2010-03-01,6949257.0
2010-04-01,7266248.0
2010-05-01,7592010.0
2010-06-01,7818852.0
2010-07-01,7499753.0
2010-08-01,7710121.0
2010-09-01,7200393.0
2010-10-01,7357268.0
2010-11-01,7873789.0
2010-12-01,8772389.0
2011-01-01,9248861.0
2011-02-01,9602295.0
2011-03-01,9649958.0
2011-04-01,9776054.0
2011-05-01,9903422.0
2011-06-01,10780163.0
2011-07-01,11048492.0
2011-08-01,11623566.0
2011-09-01,12090716.0
2011-10-01,11710242.0
2011-11-01,13146946.0
2011-12-01,13283612.0
2012-01-01,12801795.0
2012-02-01,13152091.0
2012-03-01,13520657.0
2012-04-01,14697161.0
2012-05-01,15390633.0
2012-06-01,14921750.0
2012-07-01,15102314.0
2012-08-01,15716486.0
2012-09-01,15466499.0
2012-10-01,16241102.0
2012-11-01,16324721.0
2012-12-01,16512973.0
2013-01-01,16303615.0
2013-02-01,16726809.0
2013-03-01,16325301.0
2013-04-01,16711883.0
2013-05-01,16805150.0
2013-06-01,16745525.0
2013-07-01,17677791.0
2013-08-01,19139247.0
2013-09-01,19316959.0
2013-10-01,19084068.0
2013-11-01,19666569.0
2013-12-01,21282571.0
2014-01-01,22150369.0
2014-02-01,21263150.0
2014-03-01,21861278.0
2014-04-01,21569738.0
2014-05-01,21448416.0
2014-06-01,21960908.0
2014-07-01,22376287.0
2014-08-01,22186949.0
2014-09-01,24507702.0
2014-10-01,24481540.0
2014-11-01,24649562.0
2014-12-01,26077552.0
2015-01-01,26476861.0
2015-02-01,27222878.0
2015-03-01,29905899.0
2015-04-01,31500199.0
2015-05-01,32631037.0
2015-06-01,33573815.0
2015-07-01,36250333.0
2015-08-01,38534162.0
2015-09-01,39539994.0
2015-10-01,38274486.0
2015-11-01,37878750.0
2015-12-01,37995351.0
2016-01-01,39520004.0
2016-02-01,41599121.0
2016-03-01,40149495.0
2016-04-01,40416636.0
2016-05-01,42729268.0
2016-06-01,43002738.0
2016-07-01,46478413.0
2016-08-01,46080234.0
2016-09-01,48264380.0
2016-10-01,50220939.0
2016-11-01,53899915.0
2016-12-01,56677914.0
2017-01-01,60488229.0
2017-02-01,56995933.0
2017-03-01,58003473.0
2017-04-01,57337101.0
2017-05-01,57216285.0
2017-06-01,59130105.0
2017-07-01,58383779.0
2017-08-01,59784225.0
2017-09-01,63305585.0
2017-10-01,66818908.0
2017-11-01,71420971.0
2017-12-01,69310968.0
2018-01-01,71821223.0
2018-02-01,72092849.0
2018-03-01,72231304.0
2018-04-01,75359140.0
2018-05-01,83407738.0
2018-06-01,86463592.0
2018-07-01,95886408.0
2018-08-01,124247038.0
2018-09-01,111089647.0
2018-10-01,103442021.0
2018-11-01,96598327.0
2018-12-01,96876436.0
2019-01-01,99547761.0
2019-02-01,100775958.0
2019-03-01,107154967.0
2019-04-01,109990133.0
2019-05-01,107260522.0
2019-06-01,106139786.0
2019-07-01,103354670.0
2019-08-01,108712445.0
2019-09-01,105151986.0
2019-10-01,102907575.0
2019-11-01,102524610.0
2019-12-01,107063212.0
2020-01-01,106873118.0
2020-02-01,112781556.0
2020-03-01,117307936.0
2020-04-01,118091125.0
2020-05-01,119112733.0
2020-06-01,119721369.0
2020-07-01,125830926.0
2020-08-01,133055925.0
2020-09-01,138977922.0
2020-10-01,147536417.0
2020-11-01,138941221.0
2020-12-01,133284392.0
2021-01-01,135101896.0
2021-02-01,133182745.0
2021-03-01,148789354.0
2021-04-01,146848649.0
2021-05-01,153577895.0
2021-06-01,157437891.0
2021-07-01,158114820.0
2021-08-01,155407712.0
2021-09-01,160373270.0
2021-10-01,170652262.0
2021-11-01,227064538.0
2021-12-01,231538506.0
2022-01-01,232645601.0
2022-02-01,232932894.0
2022-03-01,243176535.0
2022-04-01,244588480.0
2022-05-01,273790585.0
2022-06-01,275381145.0
2022-07-01,291781804.0
2022-08-01,292035008.0
2022-09-01,292833199.0
2022-10-01,297760827.0
2022-11-01,301619900.0
2022-12-01,304761837.0
2023-01-01,314749298.0
2023-02-01,314354709.0
2023-03-01,317664809.0
2023-04-01,324640208.0
2023-05-01,337885775.0
2023-06-01,422296807.0
2023-07-01,432362354.0
2023-08-01,430781151.0
2023-09-01,458643447.0
2023-10-01,471496529.0
2023-11-01,495656589.0
2023-12-01,499171824.0
2024-01-01,509304291.0
2024-02-01,541046578.0
2024-03-01,548421257.0
2024-04-01,541306587.0
2024-05-01,551860393.0
2024-06-01,596249890.0
2024-07-01,594237895.0
2024-08-01,636125019.0
2024-09-01,647970646.0
2024-10-01,647840851.0
2024-11-01,671540895.0
2024-12-01,690925931.0
2025-01-01,700468236.0
2025-02-01,737870075.0
2025-03-01,814802989.0
2025-04-01,849785592.0
2025-05-01,892440866.0
2025-06-01,935688554.0
2025-07-01,952661114.0
2025-08-01,976572922.0
