Tarih,TP_KY_DVDY38
2018-04-01,80904.0
2018-05-01,85570.0
2018-06-01,87422.0
2018-07-01,93757.0
2018-08-01,24429.0
2018-09-01,44164.0
2018-10-01,44525.0
2018-11-01,43725.0
2018-12-01,21688.0
2019-01-01,22699.0
2019-02-01,20640.0
2019-03-01,20648.0
2019-04-01,19221.0
2019-05-01,28984.0
2019-06-01,20721.0
2019-07-01,44754.0
2019-08-01,21830.0
2019-09-01,28400.0
2019-10-01,70826.0
2019-11-01,114220.0
2019-12-01,475613.0
2020-01-01,35645.0
2020-02-01,45682.0
2020-03-01,42472.0
2020-04-01,135741.0
2020-05-01,135503.0
2020-06-01,138647.0
2020-07-01,136500.0
2020-08-01,169512.0
2020-09-01,203211.0
2020-10-01,943896.0
2020-11-01,1648457.0
2020-12-01,1430958.0
2021-01-01,1432279.0
2021-02-01,1493813.0
2021-03-01,1795029.0
2021-04-01,2159306.0
2021-05-01,4406378.0
2021-06-01,4336117.0
2021-07-01,4318146.0
2021-08-01,4299891.0
2021-09-01,4791966.0
2021-10-01,5578379.0
2021-11-01,6540698.0
2021-12-01,6556317.0
2022-01-01,5679888.0
2022-02-01,5848173.0
2022-03-01,5374497.0
2022-04-01,6576299.0
2022-05-01,7710736.0
2022-06-01,7486088.0
2022-07-01,7188575.0
2022-08-01,7699822.0
2022-09-01,7520720.0
2022-10-01,7708300.0
2022-11-01,7581252.0
2022-12-01,7841203.0
2023-01-01,8695071.0
2023-02-01,8399327.0
2023-03-01,7992739.0
2023-04-01,9514631.0
2023-05-01,9872499.0
2023-06-01,12605526.0
2023-07-01,12833461.0
2023-08-01,13133319.0
2023-09-01,12899077.0
2023-10-01,11922942.0
2023-11-01,13884987.0
2023-12-01,13671634.0
2024-01-01,14222333.0
2024-02-01,17188766.0
2024-03-01,17092279.0
2024-04-01,13521686.0
2024-05-01,17709414.0
2024-06-01,18090365.0
2024-07-01,16367257.0
2024-08-01,17852666.0
2024-09-01,17645743.0
2024-10-01,12676185.0
2024-11-01,18182699.0
2024-12-01,18642766.0
2025-01-01,24644615.0
2025-02-01,31861772.0
2025-03-01,33287761.0
2025-04-01,33327986.0
2025-05-01,35652365.0
2025-06-01,31899959.0
2025-07-01,30299885.0
2025-08-01,25489904.0
