Tarih,TP_KY_DVDY35
2018-11-01,445655.0
2018-12-01,493834.0
2019-01-01,524711.0
2019-02-01,521235.0
2019-03-01,561937.0
2019-04-01,571731.0
2019-05-01,561649.0
2019-06-01,542100.0
2019-07-01,510096.0
2019-08-01,542013.0
2019-09-01,514209.0
2019-10-01,519548.0
2019-11-01,568532.0
2019-12-01,534075.0
2020-01-01,534135.0
2020-02-01,561009.0
2020-03-01,576289.0
2020-04-01,618308.0
2020-05-01,590285.0
2020-06-01,588732.0
2020-07-01,600075.0
2020-08-01,634849.0
2020-09-01,656260.0
2020-10-01,692486.0
2020-11-01,652753.0
2020-12-01,616942.0
2021-01-01,600460.0
2021-02-01,621725.0
2021-03-01,657405.0
2021-04-01,646430.0
2021-05-01,662086.0
2021-06-01,664700.0
2021-07-01,661246.0
2021-08-01,674250.0
2021-09-01,694353.0
2021-10-01,739491.0
2021-11-01,974746.0
2021-12-01,984302.0
2022-01-01,1032471.0
2022-02-01,1095091.0
2022-03-01,1116445.0
2022-04-01,1109252.0
2022-05-01,1336874.0
2022-06-01,1371308.0
2022-07-01,1502620.0
2022-08-01,1496662.0
2022-09-01,1484882.0
2022-10-01,1487389.0
2022-11-01,1454004.0
2022-12-01,1435297.0
2023-01-01,1522698.0
2023-02-01,1455979.0
2023-03-01,1441997.0
2023-04-01,1454094.0
2023-05-01,1509119.0
2023-06-01,1867118.0
2023-07-01,1942402.0
2023-08-01,2276795.0
2023-09-01,2039111.0
2023-10-01,2054559.0
2023-11-01,2095493.0
2023-12-01,2109980.0
2024-01-01,2273297.0
2024-02-01,2241329.0
2024-03-01,2288619.0
2024-04-01,2325395.0
2024-05-01,2194634.0
2024-06-01,2217312.0
2024-07-01,2663831.0
2024-08-01,2370234.0
2024-09-01,2293932.0
2024-10-01,2238008.0
2024-11-01,2298021.0
2024-12-01,2257034.0
2025-01-01,2374376.0
2025-02-01,2390912.0
2025-03-01,2444851.0
2025-04-01,2673699.0
2025-05-01,2931261.0
2025-06-01,3122126.0
2025-07-01,2698214.0
2025-08-01,2741981.0
