Tarih,TP_KY_DVDY21
2018-08-01,2677018.0
2018-09-01,1666104.0
2018-10-01,1197010.0
2018-11-01,1012960.0
2018-12-01,879561.0
2019-01-01,888264.0
2019-02-01,838139.0
2019-03-01,816651.0
2019-04-01,874023.0
2019-05-01,869336.0
2019-06-01,677455.0
2019-07-01,642035.0
2019-08-01,646840.0
2019-09-01,632397.0
2019-10-01,610040.0
2019-11-01,493314.0
2019-12-01,461853.0
2020-01-01,361642.0
2020-02-01,375452.0
2020-03-01,451338.0
2020-04-01,587806.0
2020-05-01,631871.0
2020-06-01,266688.0
2020-07-01,614395.0
2020-08-01,607649.0
2020-09-01,617614.0
2020-10-01,758264.0
2020-11-01,724614.0
2020-12-01,1020787.0
2021-01-01,780901.0
2021-02-01,923935.0
2021-03-01,498242.0
2021-04-01,666736.0
2021-05-01,843302.0
2021-06-01,486707.0
2021-07-01,485822.0
2021-08-01,352521.0
2021-09-01,325697.0
2021-10-01,311449.0
2021-11-01,322350.0
2021-12-01,980838.0
2022-01-01,239021.0
2022-02-01,452042.0
2022-03-01,425558.0
2022-04-01,328252.0
2022-05-01,1568503.0
2022-06-01,3348535.0
2022-07-01,3687913.0
2022-08-01,2951402.0
2022-09-01,2124092.0
2022-10-01,1536000.0
2022-11-01,684522.0
2022-12-01,856967.0
2023-01-01,1029691.0
2023-02-01,1111051.0
2023-03-01,1444332.0
2023-04-01,1974415.0
2023-05-01,2394252.0
2023-06-01,1715374.0
2023-07-01,2340178.0
2023-08-01,259844.0
2023-09-01,350315.0
2023-10-01,196552.0
2023-11-01,266054.0
2023-12-01,320652.0
2024-01-01,407522.0
2024-02-01,217923.0
2024-03-01,331669.0
2024-04-01,394066.0
2024-05-01,244909.0
2024-06-01,312618.0
2024-07-01,430122.0
2024-08-01,456444.0
2024-09-01,485608.0
2024-10-01,500122.0
2024-11-01,541471.0
2024-12-01,457691.0
2025-01-01,523731.0
2025-02-01,645019.0
2025-03-01,804497.0
2025-04-01,843461.0
2025-05-01,782289.0
2025-06-01,812788.0
2025-07-01,805965.0
2025-08-01,829580.0
