Tarih,TP_KY_DVDY22
2018-08-01,65432.0
2018-09-01,98480.0
2018-10-01,95247.0
2018-11-01,90656.0
2018-12-01,90394.0
2019-01-01,95610.0
2019-02-01,93872.0
2019-03-01,93921.0
2019-04-01,93825.0
2019-05-01,90370.0
2019-06-01,87628.0
2019-07-01,96051.0
2019-08-01,97235.0
2019-09-01,103730.0
2019-10-01,101735.0
2019-11-01,100155.0
2019-12-01,98780.0
2020-01-01,115285.0
2020-02-01,114765.0
2020-03-01,116173.0
2020-04-01,114812.0
2020-05-01,111461.0
2020-06-01,107964.0
2020-07-01,118324.0
2020-08-01,118007.0
2020-09-01,116357.0
2020-10-01,117118.0
2020-11-01,117935.0
2020-12-01,113485.0
2021-01-01,127564.0
2021-02-01,127145.0
2021-03-01,144695.0
2021-04-01,139760.0
2021-05-01,144924.0
2021-06-01,142453.0
2021-07-01,153821.0
2021-08-01,147591.0
2021-09-01,146009.0
2021-10-01,145753.0
2021-11-01,158125.0
2021-12-01,157164.0
2022-01-01,168865.0
2022-02-01,204310.0
2022-03-01,184773.0
2022-04-01,255957.0
2022-05-01,198666.0
2022-06-01,196346.0
2022-07-01,222454.0
2022-08-01,217615.0
2022-09-01,223684.0
2022-10-01,224952.0
2022-11-01,217399.0
2022-12-01,234436.0
2023-01-01,232976.0
2023-02-01,221717.0
2023-03-01,823641.0
2023-04-01,209828.0
2023-05-01,266040.0
2023-06-01,261985.0
2023-07-01,598797.0
2023-08-01,380498.0
2023-09-01,395788.0
2023-10-01,530664.0
2023-11-01,729424.0
2023-12-01,419980.0
2024-01-01,464684.0
2024-02-01,1083271.0
2024-03-01,1637649.0
2024-04-01,1720805.0
2024-05-01,1045710.0
2024-06-01,688622.0
2024-07-01,1335127.0
2024-08-01,911526.0
2024-09-01,625467.0
2024-10-01,806910.0
2024-11-01,823843.0
2024-12-01,823380.0
2025-01-01,907087.0
2025-02-01,881282.0
2025-03-01,881960.0
2025-04-01,884550.0
2025-05-01,890311.0
2025-06-01,975925.0
2025-07-01,1019783.0
2025-08-01,1113237.0
