Tarih,TP_FDVY28
2014-01-01,1667.0
2014-02-01,2225.0
2014-03-01,1483.0
2014-04-01,2061.0
2014-05-01,2184.0
2014-06-01,1220.0
2014-07-01,2128.0
2014-08-01,2443.0
2014-09-01,1445.0
2014-10-01,2075.0
2014-11-01,2648.0
2014-12-01,1345.0
2015-01-01,1826.0
2015-02-01,1974.0
2015-03-01,1256.0
2015-04-01,1319.0
2015-05-01,1326.0
2015-06-01,1022.0
2015-07-01,1022.0
2015-08-01,1190.0
2015-09-01,787.0
2015-10-01,1094.0
2015-11-01,1391.0
2015-12-01,611.0
2016-01-01,1161.0
2016-02-01,1118.0
2016-03-01,1026.0
2016-04-01,1130.0
2016-05-01,1329.0
2016-06-01,887.0
2016-07-01,1114.0
2016-08-01,1393.0
2016-09-01,816.0
2016-10-01,1168.0
2016-11-01,1292.0
2016-12-01,705.0
2017-01-01,1016.0
2017-02-01,1054.0
2017-03-01,944.0
2017-04-01,1455.0
2017-05-01,1461.0
2017-06-01,1072.0
2017-07-01,1229.0
2017-08-01,1290.0
2017-09-01,901.0
2017-10-01,1317.0
2017-11-01,1473.0
2017-12-01,1185.0
2018-01-01,1428.0
2018-02-01,1637.0
2018-03-01,1357.0
2018-04-01,1552.0
2018-05-01,1558.0
2018-06-01,1159.0
2018-07-01,1584.0
2018-08-01,1586.0
2018-09-01,1563.0
2018-10-01,1811.0
2018-11-01,1847.0
2018-12-01,1886.0
2019-01-01,1861.0
2019-02-01,1621.0
2019-03-01,1674.0
2019-04-01,1774.0
2019-05-01,1652.0
2019-06-01,1689.0
2019-07-01,1513.0
2019-08-01,1528.0
2019-09-01,1492.0
2019-10-01,1473.0
2019-11-01,1422.0
2019-12-01,540.0
2020-01-01,498.0
2020-02-01,468.0
2020-03-01,590.0
2020-04-01,571.0
2020-05-01,312.0
2020-06-01,307.0
2020-07-01,333.0
2020-08-01,337.0
2020-09-01,376.0
2020-10-01,340.0
2020-11-01,392.0
2020-12-01,420.0
2021-01-01,384.0
2021-02-01,359.0
2021-03-01,359.0
2021-04-01,406.0
2021-05-01,359.0
2021-06-01,353.0
2021-07-01,367.0
2021-08-01,218.0
2021-09-01,204.0
2021-10-01,201.0
2021-11-01,288.0
2021-12-01,291.0
2022-01-01,296.0
2022-02-01,363.0
2022-03-01,374.0
2022-04-01,444.0
2022-05-01,465.0
2022-06-01,465.0
2022-07-01,496.0
2022-08-01,458.0
2022-09-01,531.0
2022-10-01,574.0
2022-11-01,473.0
2022-12-01,528.0
2023-01-01,499.0
2023-02-01,500.0
2023-03-01,591.0
2023-04-01,851.0
2023-05-01,860.0
2023-06-01,871.0
2023-07-01,875.0
2023-08-01,872.0
2023-09-01,880.0
2023-10-01,825.0
2023-11-01,963.0
2023-12-01,971.0
2024-01-01,966.0
2024-02-01,910.0
2024-03-01,363.0
2024-04-01,570.0
2024-05-01,557.0
2024-06-01,585.0
2024-07-01,524.0
2024-08-01,549.0
2024-09-01,614.0
2024-10-01,600.0
2024-11-01,619.0
2024-12-01,554.0
2025-01-01,679.0
2025-02-01,705.0
2025-03-01,727.0
2025-04-01,867.0
2025-05-01,948.0
2025-06-01,1015.0
2025-07-01,876.0
