Tarih,TP_FDVY16
2013-06-01,105603.0
2013-07-01,107950.0
2013-08-01,108897.0
2013-09-01,110548.0
2013-10-01,112996.0
2013-11-01,114107.0
2013-12-01,116890.0
2014-01-01,116155.0
2014-02-01,117906.0
2014-03-01,117666.0
2014-04-01,120829.0
2014-05-01,122159.0
2014-06-01,124325.0
2014-07-01,127195.0
2014-08-01,127163.0
2014-09-01,127832.0
2014-10-01,128658.0
2014-11-01,132240.0
2014-12-01,133987.0
2015-01-01,132358.0
2015-02-01,133783.0
2015-03-01,133560.0
2015-04-01,136204.0
2015-05-01,136242.0
2015-06-01,138950.0
2015-07-01,139581.0
2015-08-01,140127.0
2015-09-01,140022.0
2015-10-01,141230.0
2015-11-01,137691.0
2015-12-01,140397.0
2016-01-01,140449.0
2016-02-01,141506.0
2016-03-01,144870.0
2016-04-01,145963.0
2016-05-01,145664.0
2016-06-01,147285.0
2016-07-01,147211.0
2016-08-01,148260.0
2016-09-01,149378.0
2016-10-01,149916.0
2016-11-01,148017.0
2016-12-01,146234.0
2017-01-01,146964.0
2017-02-01,144845.0
2017-03-01,144912.0
2017-04-01,146295.0
2017-05-01,147764.0
2017-06-01,149578.0
2017-07-01,151588.0
2017-08-01,153378.0
2017-09-01,153177.0
2017-10-01,152449.0
2017-11-01,153107.0
2017-12-01,153718.0
2018-01-01,156206.0
2018-02-01,155138.0
2018-03-01,156675.0
2018-04-01,157341.0
2018-05-01,156253.0
2018-06-01,155491.0
2018-07-01,155785.0
2018-08-01,154786.0
2018-09-01,153863.0
2018-10-01,151370.0
2018-11-01,151719.0
2018-12-01,151821.0
2019-01-01,150755.0
2019-02-01,151490.0
2019-03-01,150734.0
2019-04-01,148896.0
2019-05-01,149212.0
2019-06-01,150543.0
2019-07-01,148062.0
2019-08-01,147272.0
2019-09-01,144008.0
2019-10-01,143853.0
2019-11-01,141912.0
2019-12-01,142159.0
2020-01-01,139707.0
2020-02-01,137816.0
2020-03-01,139491.0
2020-04-01,138298.0
2020-05-01,138832.0
2020-06-01,138408.0
2020-07-01,138342.0
2020-08-01,137880.0
2020-09-01,135492.0
2020-10-01,137225.0
2020-11-01,136817.0
2020-12-01,137560.0
2021-01-01,137231.0
2021-02-01,139395.0
2021-03-01,137202.0
2021-04-01,140075.0
2021-05-01,139027.0
2021-06-01,137130.0
2021-07-01,137032.0
2021-08-01,137307.0
2021-09-01,137027.0
2021-10-01,136232.0
2021-11-01,132663.0
2021-12-01,130498.0
2022-01-01,128855.0
2022-02-01,130425.0
2022-03-01,129232.0
2022-04-01,124481.0
2022-05-01,123724.0
2022-06-01,119183.0
2022-07-01,115583.0
2022-08-01,111385.0
2022-09-01,107307.0
2022-10-01,107781.0
2022-11-01,107584.0
2022-12-01,105686.0
2023-01-01,107259.0
2023-02-01,104379.0
2023-03-01,105755.0
2023-04-01,105790.0
2023-05-01,103710.0
2023-06-01,103235.0
2023-07-01,102911.0
2023-08-01,101853.0
2023-09-01,101678.0
2023-10-01,102202.0
2023-11-01,105064.0
2023-12-01,104756.0
2024-01-01,105549.0
2024-02-01,107507.0
2024-03-01,111089.0
2024-04-01,117426.0
2024-05-01,126267.0
2024-06-01,127439.0
2024-07-01,131468.0
2024-08-01,136913.0
2024-09-01,139293.0
2024-10-01,139656.0
2024-11-01,141611.0
2024-12-01,144663.0
2025-01-01,148489.0
2025-02-01,151677.0
2025-03-01,154696.0
2025-04-01,160611.0
2025-05-01,161753.0
2025-06-01,166174.0
2025-07-01,166091.0
