Tarih,TP_FDVY33
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,5756.0
2003-01-01,5603.0
2003-02-01,5308.0
2003-03-01,5455.0
2003-04-01,5753.0
2003-05-01,6264.0
2003-06-01,6253.0
2003-07-01,6654.0
2003-08-01,6822.0
2003-09-01,7004.0
2003-10-01,7121.0
2003-11-01,6844.0
2003-12-01,7614.0
2004-01-01,7521.0
2004-02-01,7860.0
2004-03-01,7943.0
2004-04-01,8551.0
2004-05-01,9254.0
2004-06-01,9260.0
2004-07-01,9562.0
2004-08-01,9521.0
2004-09-01,9529.0
2004-10-01,9286.0
2004-11-01,9546.0
2004-12-01,10300.0
2005-01-01,9970.0
2005-02-01,9878.0
2005-03-01,9772.0
2005-04-01,10674.0
2005-05-01,11239.0
2005-06-01,11144.0
2005-07-01,11145.0
2005-08-01,11319.0
2005-09-01,11478.0
2005-10-01,11666.0
2005-11-01,11438.0
2005-12-01,11938.0
2006-01-01,11200.0
2006-02-01,11247.0
2006-03-01,11218.0
2006-04-01,12524.0
2006-05-01,13624.0
2006-06-01,13951.0
2006-07-01,13998.0
2006-08-01,13838.0
2006-09-01,13720.0
2006-10-01,13526.0
2006-11-01,13762.0
2006-12-01,14102.0
2007-01-01,13871.0
2007-02-01,13297.0
2007-03-01,13367.0
2007-04-01,14250.0
2007-05-01,15599.0
2007-06-01,15991.0
2007-07-01,16862.0
2007-08-01,16766.0
2007-09-01,16839.0
2007-10-01,16996.0
2007-11-01,17737.0
2007-12-01,18367.0
2008-01-01,18638.0
2008-02-01,18408.0
2008-03-01,18670.0
2008-04-01,19259.0
2008-05-01,20504.0
2008-06-01,21516.0
2008-07-01,22529.0
2008-08-01,22508.0
2008-09-01,21903.0
2008-10-01,19771.0
2008-11-01,17047.0
2008-12-01,14586.0
2009-01-01,12438.0
2009-02-01,11299.0
2009-03-01,13462.0
2009-04-01,14310.0
2009-05-01,15327.0
2009-06-01,15840.0
2009-07-01,16874.0
2009-08-01,16621.0
2009-09-01,16702.0
2009-10-01,16521.0
2009-11-01,16506.0
2009-12-01,17258.0
2010-01-01,16572.0
2010-02-01,15926.0
2010-03-01,16097.0
2010-04-01,17602.0
2010-05-01,18747.0
2010-06-01,18563.0
2010-07-01,19106.0
2010-08-01,20661.0
2010-09-01,20870.0
2010-10-01,21786.0
2010-11-01,22053.0
2010-12-01,25362.0
2011-01-01,24613.0
2011-02-01,23829.0
2011-03-01,23350.0
2011-04-01,24999.0
2011-05-01,26934.0
2011-06-01,26885.0
2011-07-01,27002.0
2011-08-01,26220.0
2011-09-01,26348.0
2011-10-01,25581.0
2011-11-01,26391.0
2011-12-01,25579.0
2012-01-01,24653.0
2012-02-01,22946.0
2012-03-01,23117.0
2012-04-01,24239.0
2012-05-01,25535.0
2012-06-01,24805.0
2012-07-01,24670.0
2012-08-01,24058.0
2012-09-01,24009.0
2012-10-01,23632.0
2012-11-01,24480.0
2012-12-01,25718.0
2013-01-01,25698.0
2013-02-01,25297.0
2013-03-01,24062.0
2013-04-01,25103.0
2013-05-01,25824.0
