Tarih,TP_FDVY26
2013-07-01,1946.0
2013-08-01,1437.0
2013-09-01,1437.0
2013-10-01,1437.0
2013-11-01,1441.0
2013-12-01,1440.0
2014-01-01,1413.0
2014-02-01,1412.0
2014-03-01,1399.0
2014-04-01,1397.0
2014-05-01,1358.0
2014-06-01,1358.0
2014-07-01,1359.0
2014-08-01,1359.0
2014-09-01,1353.0
2014-10-01,1354.0
2014-11-01,1384.0
2014-12-01,1383.0
2015-01-01,1385.0
2015-02-01,1387.0
2015-03-01,1387.0
2015-04-01,1375.0
2015-05-01,1369.0
2015-06-01,1352.0
2015-07-01,1317.0
2015-08-01,1320.0
2015-09-01,1320.0
2015-10-01,1319.0
2015-11-01,1319.0
2015-12-01,1315.0
2016-01-01,1313.0
2016-02-01,1314.0
2016-03-01,1313.0
2016-04-01,1315.0
2016-05-01,1313.0
2016-06-01,1314.0
2016-07-01,1312.0
2016-08-01,1316.0
2016-09-01,1315.0
2016-10-01,1316.0
2016-11-01,1315.0
2016-12-01,1311.0
2017-01-01,1311.0
2017-02-01,1310.0
2017-03-01,1304.0
2017-04-01,1299.0
2017-05-01,1297.0
2017-06-01,1286.0
2017-07-01,1285.0
2017-08-01,1286.0
2017-09-01,1284.0
2017-10-01,1283.0
2017-11-01,1282.0
2017-12-01,1261.0
2018-01-01,1261.0
2018-02-01,1261.0
2018-03-01,1259.0
2018-04-01,1258.0
2018-05-01,1256.0
2018-06-01,1255.0
2018-07-01,1254.0
2018-08-01,1253.0
2018-09-01,1253.0
2018-10-01,1254.0
2018-11-01,1249.0
2018-12-01,1248.0
2019-01-01,1249.0
2019-02-01,1249.0
2019-03-01,1249.0
2019-04-01,1250.0
2019-05-01,969.0
2019-06-01,969.0
2019-07-01,970.0
2019-08-01,969.0
2019-09-01,970.0
2019-10-01,970.0
2019-11-01,970.0
2019-12-01,967.0
2020-01-01,967.0
2020-02-01,967.0
2020-03-01,967.0
2020-04-01,967.0
2020-05-01,967.0
2020-06-01,967.0
2020-07-01,967.0
2020-08-01,954.0
2020-09-01,954.0
2020-10-01,954.0
2020-11-01,953.0
2020-12-01,952.0
2021-01-01,952.0
2021-02-01,709.0
2021-03-01,710.0
2021-04-01,710.0
2021-05-01,729.0
2021-06-01,727.0
2021-07-01,727.0
2021-08-01,727.0
2021-09-01,727.0
2021-10-01,726.0
2021-11-01,726.0
2021-12-01,726.0
2022-01-01,726.0
2022-02-01,726.0
2022-03-01,726.0
2022-04-01,726.0
2022-05-01,726.0
2022-06-01,726.0
2022-07-01,726.0
2022-08-01,726.0
2022-09-01,725.0
2022-10-01,726.0
2022-11-01,726.0
2022-12-01,726.0
2023-01-01,726.0
2023-02-01,725.0
2023-03-01,669.0
2023-04-01,535.0
2023-05-01,535.0
2023-06-01,535.0
2023-07-01,536.0
2023-08-01,535.0
2023-09-01,535.0
2023-10-01,535.0
2023-11-01,535.0
2023-12-01,536.0
2024-01-01,535.0
2024-02-01,535.0
2024-03-01,535.0
2024-04-01,535.0
2024-05-01,535.0
2024-06-01,535.0
2024-07-01,535.0
2024-08-01,536.0
2024-09-01,536.0
2024-10-01,535.0
2024-11-01,536.0
2024-12-01,535.0
2025-01-01,536.0
2025-02-01,536.0
2025-03-01,536.0
2025-04-01,536.0
2025-05-01,536.0
2025-06-01,597.0
2025-07-01,597.0
