Tarih,TP_FDVY21
2015-02-01,12666.0
2015-03-01,12665.0
2015-04-01,12857.0
2015-05-01,12821.0
2015-06-01,13918.0
2015-07-01,13376.0
2015-08-01,13789.0
2015-09-01,13608.0
2015-10-01,13683.0
2015-11-01,13861.0
2015-12-01,13874.0
2016-01-01,13911.0
2016-02-01,14040.0
2016-03-01,14050.0
2016-04-01,14345.0
2016-05-01,14042.0
2016-06-01,13749.0
2016-07-01,13841.0
2016-08-01,13299.0
2016-09-01,13121.0
2016-10-01,13098.0
2016-11-01,12476.0
2016-12-01,11924.0
2017-01-01,11586.0
2017-02-01,11381.0
2017-03-01,11129.0
2017-04-01,11103.0
2017-05-01,11085.0
2017-06-01,11285.0
2017-07-01,11355.0
2017-08-01,11624.0
2017-09-01,11432.0
2017-10-01,11443.0
2017-11-01,11334.0
2017-12-01,11321.0
2018-01-01,11513.0
2018-02-01,11267.0
2018-03-01,10913.0
2018-04-01,10727.0
2018-05-01,10253.0
2018-06-01,9598.0
2018-07-01,9220.0
2018-08-01,8866.0
2018-09-01,8186.0
2018-10-01,7719.0
2018-11-01,7319.0
2018-12-01,6902.0
2019-01-01,6193.0
2019-02-01,5973.0
2019-03-01,5731.0
2019-04-01,5432.0
2019-05-01,5011.0
2019-06-01,4692.0
2019-07-01,4399.0
2019-08-01,4226.0
2019-09-01,3850.0
2019-10-01,3654.0
2019-11-01,3419.0
2019-12-01,3208.0
2020-01-01,2971.0
2020-02-01,2835.0
2020-03-01,2631.0
2020-04-01,2408.0
2020-05-01,2350.0
2020-06-01,2180.0
2020-07-01,2076.0
2020-08-01,1977.0
2020-09-01,1847.0
2020-10-01,1800.0
2020-11-01,1649.0
2020-12-01,1598.0
2021-01-01,1527.0
2021-02-01,1515.0
2021-03-01,1387.0
2021-04-01,1379.0
2021-05-01,1326.0
2021-06-01,1269.0
2021-07-01,1229.0
2021-08-01,1142.0
2021-09-01,1112.0
2021-10-01,1025.0
2021-11-01,983.0
2021-12-01,934.0
2022-01-01,854.0
2022-02-01,823.0
2022-03-01,788.0
2022-04-01,731.0
2022-05-01,675.0
2022-06-01,600.0
2022-07-01,579.0
2022-08-01,553.0
2022-09-01,527.0
2022-10-01,518.0
2022-11-01,503.0
2022-12-01,489.0
2023-01-01,475.0
2023-02-01,452.0
2023-03-01,437.0
2023-04-01,419.0
2023-05-01,404.0
2023-06-01,381.0
2023-07-01,375.0
2023-08-01,352.0
2023-09-01,326.0
2023-10-01,313.0
2023-11-01,304.0
2023-12-01,287.0
2024-01-01,275.0
2024-02-01,274.0
2024-03-01,261.0
2024-04-01,253.0
2024-05-01,251.0
2024-06-01,236.0
2024-07-01,231.0
2024-08-01,224.0
2024-09-01,222.0
2024-10-01,201.0
2024-11-01,194.0
2024-12-01,187.0
2025-01-01,179.0
2025-02-01,171.0
2025-03-01,171.0
2025-04-01,171.0
2025-05-01,167.0
2025-06-01,165.0
2025-07-01,157.0
