Tarih,TP_FDVY31
2013-11-01,62066.0
2013-12-01,63066.0
2014-01-01,63223.0
2014-02-01,63685.0
2014-03-01,64518.0
2014-04-01,65249.0
2014-05-01,65740.0
2014-06-01,67104.0
2014-07-01,67160.0
2014-08-01,66321.0
2014-09-01,65611.0
2014-10-01,65617.0
2014-11-01,65947.0
2014-12-01,66347.0
2015-01-01,63753.0
2015-02-01,63800.0
2015-03-01,62951.0
2015-04-01,64089.0
2015-05-01,64732.0
2015-06-01,64875.0
2015-07-01,64324.0
2015-08-01,64956.0
2015-09-01,65315.0
2015-10-01,66130.0
2015-11-01,65647.0
2015-12-01,66808.0
2016-01-01,67525.0
2016-02-01,69275.0
2016-03-01,71321.0
2016-04-01,72057.0
2016-05-01,72116.0
2016-06-01,74502.0
2016-07-01,75344.0
2016-08-01,76842.0
2016-09-01,77297.0
2016-10-01,76975.0
2016-11-01,75489.0
2016-12-01,75858.0
2017-01-01,76675.0
2017-02-01,76763.0
2017-03-01,77021.0
2017-04-01,77293.0
2017-05-01,78138.0
2017-06-01,78694.0
2017-07-01,80076.0
2017-08-01,81206.0
2017-09-01,81136.0
2017-10-01,82157.0
2017-11-01,83497.0
2017-12-01,83878.0
2018-01-01,85265.0
2018-02-01,85876.0
2018-03-01,86163.0
2018-04-01,87462.0
2018-05-01,86295.0
2018-06-01,86404.0
2018-07-01,86339.0
2018-08-01,85545.0
2018-09-01,85710.0
2018-10-01,85171.0
2018-11-01,85875.0
2018-12-01,83549.0
2019-01-01,84084.0
2019-02-01,84435.0
2019-03-01,84686.0
2019-04-01,83715.0
2019-05-01,83021.0
2019-06-01,82311.0
2019-07-01,82591.0
2019-08-01,82704.0
2019-09-01,82448.0
2019-10-01,82066.0
2019-11-01,82179.0
2019-12-01,80667.0
2020-01-01,79468.0
2020-02-01,79341.0
2020-03-01,79821.0
2020-04-01,79141.0
2020-05-01,78704.0
2020-06-01,79080.0
2020-07-01,80660.0
2020-08-01,80581.0
2020-09-01,79465.0
2020-10-01,81333.0
2020-11-01,81459.0
2020-12-01,81845.0
2021-01-01,81280.0
2021-02-01,81665.0
2021-03-01,80418.0
2021-04-01,82023.0
2021-05-01,84730.0
2021-06-01,84381.0
2021-07-01,83695.0
2021-08-01,85831.0
2021-09-01,85884.0
2021-10-01,84537.0
2021-11-01,83442.0
2021-12-01,83943.0
2022-01-01,82730.0
2022-02-01,82974.0
2022-03-01,82910.0
2022-04-01,79649.0
2022-05-01,80216.0
2022-06-01,79042.0
2022-07-01,81728.0
2022-08-01,82972.0
2022-09-01,82466.0
2022-10-01,83688.0
2022-11-01,84652.0
2022-12-01,84803.0
2023-01-01,86245.0
2023-02-01,84557.0
2023-03-01,85210.0
2023-04-01,85820.0
2023-05-01,83900.0
2023-06-01,82872.0
2023-07-01,84847.0
2023-08-01,82822.0
2023-09-01,82090.0
2023-10-01,81887.0
2023-11-01,83501.0
2023-12-01,83999.0
2024-01-01,82183.0
2024-02-01,82134.0
2024-03-01,82589.0
2024-04-01,82608.0
2024-05-01,83209.0
2024-06-01,82718.0
2024-07-01,85073.0
2024-08-01,86594.0
2024-09-01,87675.0
2024-10-01,86917.0
2024-11-01,86583.0
2024-12-01,88452.0
2025-01-01,90430.0
2025-02-01,92901.0
2025-03-01,96801.0
2025-04-01,101152.0
2025-05-01,98996.0
2025-06-01,101692.0
2025-07-01,100554.0
