Tarih,TP_FDVY05
2014-02-01,297.0
2014-03-01,293.0
2014-04-01,296.0
2014-05-01,301.0
2014-06-01,287.0
2014-07-01,287.0
2014-08-01,285.0
2014-09-01,282.0
2014-10-01,284.0
2014-11-01,288.0
2014-12-01,278.0
2015-01-01,285.0
2015-02-01,225.0
2015-03-01,202.0
2015-04-01,189.0
2015-05-01,188.0
2015-06-01,196.0
2015-07-01,185.0
2015-08-01,195.0
2015-09-01,181.0
2015-10-01,185.0
2015-11-01,182.0
2015-12-01,182.0
2016-01-01,182.0
2016-02-01,200.0
2016-03-01,200.0
2016-04-01,201.0
2016-05-01,198.0
2016-06-01,195.0
2016-07-01,199.0
2016-08-01,200.0
2016-09-01,193.0
2016-10-01,190.0
2016-11-01,182.0
2016-12-01,224.0
2017-01-01,225.0
2017-02-01,237.0
2017-03-01,170.0
2017-04-01,161.0
2017-05-01,153.0
2017-06-01,153.0
2017-07-01,141.0
2017-08-01,314.0
2017-09-01,306.0
2017-10-01,306.0
2017-11-01,312.0
2017-12-01,315.0
2018-01-01,317.0
2018-02-01,315.0
2018-03-01,315.0
2018-04-01,317.0
2018-05-01,311.0
2018-06-01,305.0
2018-07-01,421.0
2018-08-01,432.0
2018-09-01,459.0
2018-10-01,411.0
2018-11-01,480.0
2018-12-01,501.0
2019-01-01,524.0
2019-02-01,572.0
2019-03-01,574.0
2019-04-01,473.0
2019-05-01,570.0
2019-06-01,588.0
2019-07-01,575.0
2019-08-01,592.0
2019-09-01,605.0
2019-10-01,651.0
2019-11-01,701.0
2019-12-01,431.0
2020-01-01,451.0
2020-02-01,421.0
2020-03-01,587.0
2020-04-01,784.0
2020-05-01,760.0
2020-06-01,1153.0
2020-07-01,1300.0
2020-08-01,1495.0
2020-09-01,1591.0
2020-10-01,1617.0
2020-11-01,1629.0
2020-12-01,1622.0
2021-01-01,1580.0
2021-02-01,1490.0
2021-03-01,1397.0
2021-04-01,1478.0
2021-05-01,1115.0
2021-06-01,1152.0
2021-07-01,1119.0
2021-08-01,1174.0
2021-09-01,1201.0
2021-10-01,1319.0
2021-11-01,1305.0
2021-12-01,1259.0
2022-01-01,1320.0
2022-02-01,1188.0
2022-03-01,1311.0
2022-04-01,1296.0
2022-05-01,1333.0
2022-06-01,1277.0
2022-07-01,1252.0
2022-08-01,1257.0
2022-09-01,1233.0
2022-10-01,1291.0
2022-11-01,1451.0
2022-12-01,1499.0
2023-01-01,1816.0
2023-02-01,1940.0
2023-03-01,2087.0
2023-04-01,2046.0
2023-05-01,1999.0
2023-06-01,2201.0
2023-07-01,1831.0
2023-08-01,1713.0
2023-09-01,1732.0
2023-10-01,1692.0
2023-11-01,1740.0
2023-12-01,1661.0
2024-01-01,1926.0
2024-02-01,1961.0
2024-03-01,2073.0
2024-04-01,2157.0
2024-05-01,2165.0
2024-06-01,2025.0
2024-07-01,2105.0
2024-08-01,2065.0
2024-09-01,2161.0
2024-10-01,1918.0
2024-11-01,1834.0
2024-12-01,1785.0
2025-01-01,1928.0
2025-02-01,1848.0
2025-03-01,1839.0
2025-04-01,2280.0
2025-05-01,2338.0
2025-06-01,2368.0
2025-07-01,2513.0
