Tarih,TP_FDVY10
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,6190.0
2003-01-01,6210.0
2003-02-01,5809.0
2003-03-01,6208.0
2003-04-01,6284.0
2003-05-01,6845.0
2003-06-01,6778.0
2003-07-01,7122.0
2003-08-01,7103.0
2003-09-01,7294.0
2003-10-01,7646.0
2003-11-01,7731.0
2003-12-01,8018.0
2004-01-01,7896.0
2004-02-01,7713.0
2004-03-01,8086.0
2004-04-01,8358.0
2004-05-01,9259.0
2004-06-01,9298.0
2004-07-01,9633.0
2004-08-01,9356.0
2004-09-01,9579.0
2004-10-01,9719.0
2004-11-01,10334.0
2004-12-01,10864.0
2005-01-01,10343.0
2005-02-01,10294.0
2005-03-01,10325.0
2005-04-01,11002.0
2005-05-01,11197.0
2005-06-01,10866.0
2005-07-01,10647.0
2005-08-01,10393.0
2005-09-01,10857.0
2005-10-01,11461.0
2005-11-01,11695.0
2005-12-01,11953.0
2006-01-01,10972.0
2006-02-01,11041.0
2006-03-01,11140.0
2006-04-01,11932.0
2006-05-01,12522.0
2006-06-01,12764.0
2006-07-01,13130.0
2006-08-01,12992.0
2006-09-01,12866.0
2006-10-01,12760.0
2006-11-01,13856.0
2006-12-01,14453.0
2007-01-01,14259.0
2007-02-01,13669.0
2007-03-01,13881.0
2007-04-01,14928.0
2007-05-01,15821.0
2007-06-01,15834.0
2007-07-01,16208.0
2007-08-01,15963.0
2007-09-01,15998.0
2007-10-01,16571.0
2007-11-01,18117.0
2007-12-01,18527.0
2008-01-01,18969.0
2008-02-01,18824.0
2008-03-01,19846.0
2008-04-01,20284.0
2008-05-01,21122.0
2008-06-01,21327.0
2008-07-01,22064.0
2008-08-01,21207.0
2008-09-01,21819.0
2008-10-01,20099.0
2008-11-01,19111.0
2008-12-01,16074.0
2009-01-01,14973.0
2009-02-01,14397.0
2009-03-01,15163.0
2009-04-01,15464.0
2009-05-01,15373.0
2009-06-01,15799.0
2009-07-01,16492.0
2009-08-01,16804.0
2009-09-01,16676.0
2009-10-01,17242.0
2009-11-01,17746.0
2009-12-01,17995.0
2010-01-01,16468.0
2010-02-01,15895.0
2010-03-01,15776.0
2010-04-01,16872.0
2010-05-01,18010.0
2010-06-01,18019.0
2010-07-01,18227.0
2010-08-01,17479.0
2010-09-01,16754.0
2010-10-01,17461.0
2010-11-01,17716.0
2010-12-01,19500.0
2011-01-01,18393.0
2011-02-01,18552.0
2011-03-01,18653.0
2011-04-01,19748.0
2011-05-01,20362.0
2011-06-01,20132.0
2011-07-01,20291.0
2011-08-01,20606.0
2011-09-01,19941.0
2011-10-01,20233.0
2011-11-01,20166.0
2011-12-01,21151.0
2012-01-01,19832.0
2012-02-01,19911.0
2012-03-01,20212.0
2012-04-01,21591.0
2012-05-01,22791.0
2012-06-01,22698.0
2012-07-01,22851.0
2012-08-01,22438.0
2012-09-01,22152.0
2012-10-01,21994.0
2012-11-01,22686.0
2012-12-01,22482.0
2013-01-01,22190.0
2013-02-01,21740.0
2013-03-01,22577.0
2013-04-01,23473.0
2013-05-01,24219.0
