Tarih,TP_FDVY32
2013-06-01,26172.0
2013-07-01,26712.0
2013-08-01,25180.0
2013-09-01,26110.0
2013-10-01,24680.0
2013-11-01,25798.0
2013-12-01,25788.0
2014-01-01,25565.0
2014-02-01,24346.0
2014-03-01,23642.0
2014-04-01,24459.0
2014-05-01,25204.0
2014-06-01,25016.0
2014-07-01,24805.0
2014-08-01,24712.0
2014-09-01,25029.0
2014-10-01,24767.0
2014-11-01,24672.0
2014-12-01,24735.0
2015-01-01,23788.0
2015-02-01,22734.0
2015-03-01,21597.0
2015-04-01,21937.0
2015-05-01,22180.0
2015-06-01,22528.0
2015-07-01,22597.0
2015-08-01,21717.0
2015-09-01,20621.0
2015-10-01,19979.0
2015-11-01,20159.0
2015-12-01,21247.0
2016-01-01,19967.0
2016-02-01,19984.0
2016-03-01,19669.0
2016-04-01,20807.0
2016-05-01,21592.0
2016-06-01,22348.0
2016-07-01,22067.0
2016-08-01,21522.0
2016-09-01,19547.0
2016-10-01,19760.0
2016-11-01,19745.0
2016-12-01,20616.0
2017-01-01,20478.0
2017-02-01,19998.0
2017-03-01,20210.0
2017-04-01,20669.0
2017-05-01,22333.0
2017-06-01,22388.0
2017-07-01,23536.0
2017-08-01,23517.0
2017-09-01,24699.0
2017-10-01,25973.0
2017-11-01,26318.0
2017-12-01,26956.0
2018-01-01,25694.0
2018-02-01,24995.0
2018-03-01,24374.0
2018-04-01,24474.0
2018-05-01,25912.0
2018-06-01,25217.0
2018-07-01,25494.0
2018-08-01,22939.0
2018-09-01,22289.0
2018-10-01,20682.0
2018-11-01,20801.0
2018-12-01,20389.0
2019-01-01,19984.0
2019-02-01,20394.0
2019-03-01,20790.0
2019-04-01,21693.0
2019-05-01,22493.0
2019-06-01,22336.0
2019-07-01,22911.0
2019-08-01,21676.0
2019-09-01,21570.0
2019-10-01,20959.0
2019-11-01,21713.0
2019-12-01,22588.0
2020-01-01,22926.0
2020-02-01,22673.0
2020-03-01,21920.0
2020-04-01,19881.0
2020-05-01,18146.0
2020-06-01,17594.0
2020-07-01,18866.0
2020-08-01,20604.0
2020-09-01,21961.0
2020-10-01,22682.0
2020-11-01,23601.0
2020-12-01,24127.0
2021-01-01,23387.0
2021-02-01,22738.0
2021-03-01,24000.0
2021-04-01,26352.0
2021-05-01,27292.0
2021-06-01,28393.0
2021-07-01,28791.0
2021-08-01,29791.0
2021-09-01,29903.0
2021-10-01,30823.0
2021-11-01,32032.0
2021-12-01,33256.0
2022-01-01,33605.0
2022-02-01,33742.0
2022-03-01,34410.0
2022-04-01,36770.0
2022-05-01,37786.0
2022-06-01,38783.0
2022-07-01,37570.0
2022-08-01,38421.0
2022-09-01,38546.0
2022-10-01,39412.0
2022-11-01,40076.0
2022-12-01,40692.0
2023-01-01,41429.0
2023-02-01,41308.0
2023-03-01,41548.0
2023-04-01,42470.0
2023-05-01,43378.0
2023-06-01,42053.0
2023-07-01,43042.0
2023-08-01,44307.0
2023-09-01,44599.0
2023-10-01,45628.0
2023-11-01,44808.0
2023-12-01,46125.0
2024-01-01,43425.0
2024-02-01,42079.0
2024-03-01,41932.0
2024-04-01,43124.0
2024-05-01,44423.0
2024-06-01,44218.0
2024-07-01,45715.0
2024-08-01,45868.0
2024-09-01,45546.0
2024-10-01,45545.0
2024-11-01,45262.0
2024-12-01,48284.0
2025-01-01,46802.0
2025-02-01,45995.0
2025-03-01,45738.0
2025-04-01,47868.0
2025-05-01,49619.0
2025-06-01,50032.0
2025-07-01,50799.0
