Tarih,TP_FDVY03
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,6891.0
2003-01-01,6863.0
2003-02-01,6599.0
2003-03-01,5856.0
2003-04-01,6260.0
2003-05-01,6478.0
2003-06-01,6557.0
2003-07-01,6713.0
2003-08-01,6922.0
2003-09-01,7244.0
2003-10-01,7442.0
2003-11-01,7797.0
2003-12-01,8573.0
2004-01-01,8029.0
2004-02-01,8159.0
2004-03-01,7914.0
2004-04-01,7439.0
2004-05-01,7818.0
2004-06-01,8307.0
2004-07-01,8609.0
2004-08-01,8619.0
2004-09-01,9042.0
2004-10-01,9404.0
2004-11-01,9726.0
2004-12-01,10598.0
2005-01-01,9922.0
2005-02-01,9578.0
2005-03-01,9111.0
2005-04-01,9777.0
2005-05-01,9534.0
2005-06-01,10227.0
2005-07-01,10485.0
2005-08-01,10611.0
2005-09-01,11535.0
2005-10-01,10796.0
2005-11-01,10447.0
2005-12-01,12095.0
2006-01-01,13113.0
2006-02-01,13349.0
2006-03-01,12600.0
2006-04-01,13257.0
2006-05-01,14061.0
2006-06-01,13276.0
2006-07-01,13744.0
2006-08-01,15327.0
2006-09-01,15102.0
2006-10-01,16410.0
2006-11-01,17046.0
2006-12-01,18756.0
2007-01-01,18054.0
2007-02-01,18984.0
2007-03-01,18991.0
2007-04-01,20288.0
2007-05-01,21838.0
2007-06-01,20921.0
2007-07-01,21419.0
2007-08-01,21198.0
2007-09-01,22414.0
2007-10-01,23351.0
2007-11-01,23213.0
2007-12-01,24401.0
2008-01-01,23367.0
2008-02-01,23751.0
2008-03-01,24051.0
2008-04-01,24865.0
2008-05-01,26188.0
2008-06-01,26092.0
2008-07-01,27021.0
2008-08-01,27131.0
2008-09-01,26494.0
2008-10-01,25737.0
2008-11-01,25106.0
2008-12-01,27261.0
2009-01-01,24971.0
2009-02-01,24594.0
2009-03-01,25092.0
2009-04-01,26059.0
2009-05-01,27083.0
2009-06-01,27133.0
2009-07-01,27989.0
2009-08-01,28056.0
2009-09-01,28991.0
2009-10-01,29068.0
2009-11-01,29275.0
2009-12-01,29833.0
2010-01-01,30813.0
2010-02-01,27599.0
2010-03-01,27453.0
2010-04-01,29142.0
2010-05-01,27005.0
2010-06-01,26685.0
2010-07-01,29762.0
2010-08-01,29921.0
2010-09-01,31795.0
2010-10-01,32119.0
2010-11-01,30689.0
2010-12-01,30638.0
2011-01-01,29982.0
2011-02-01,32849.0
2011-03-01,36671.0
2011-04-01,36815.0
2011-05-01,34741.0
2011-06-01,34541.0
2011-07-01,33367.0
2011-08-01,34025.0
2011-09-01,34122.0
2011-10-01,36250.0
2011-11-01,35159.0
2011-12-01,35864.0
2012-01-01,37774.0
2012-02-01,39009.0
2012-03-01,38793.0
2012-04-01,40202.0
2012-05-01,40609.0
2012-06-01,40594.0
2012-07-01,40076.0
2012-08-01,38958.0
2012-09-01,40157.0
2012-10-01,39704.0
2012-11-01,39542.0
2012-12-01,40825.0
2013-01-01,43360.0
2013-02-01,40606.0
2013-03-01,41418.0
2013-04-01,43593.0
2013-05-01,41423.0
