Tarih,TP_FDVY38
2015-06-01,87952.0
2015-07-01,87419.0
2015-08-01,87106.0
2015-09-01,85692.0
2015-10-01,90141.0
2015-11-01,88022.0
2015-12-01,84928.0
2016-01-01,82185.0
2016-02-01,82661.0
2016-03-01,91266.0
2016-04-01,90443.0
2016-05-01,85669.0
2016-06-01,87579.0
2016-07-01,82095.0
2016-08-01,84425.0
2016-09-01,82268.0
2016-10-01,84355.0
2016-11-01,85150.0
2016-12-01,86945.0
2017-01-01,86604.0
2017-02-01,88012.0
2017-03-01,91337.0
2017-04-01,97431.0
2017-05-01,100026.0
2017-06-01,98532.0
2017-07-01,97071.0
2017-08-01,102102.0
2017-09-01,99548.0
2017-10-01,99277.0
2017-11-01,98875.0
2017-12-01,103401.0
2018-01-01,101624.0
2018-02-01,101374.0
2018-03-01,100919.0
2018-04-01,104435.0
2018-05-01,104978.0
2018-06-01,100306.0
2018-07-01,100930.0
2018-08-01,97548.0
2018-09-01,98525.0
2018-10-01,99364.0
2018-11-01,100055.0
2018-12-01,101452.0
2019-01-01,103860.0
2019-02-01,103609.0
2019-03-01,109958.0
2019-04-01,108894.0
2019-05-01,111212.0
2019-06-01,106999.0
2019-07-01,107766.0
2019-08-01,102849.0
2019-09-01,107298.0
2019-10-01,109938.0
2019-11-01,110636.0
2019-12-01,110092.0
2020-01-01,109556.0
2020-02-01,111038.0
2020-03-01,110338.0
2020-04-01,106529.0
2020-05-01,105901.0
2020-06-01,107709.0
2020-07-01,114201.0
2020-08-01,116164.0
2020-09-01,118138.0
2020-10-01,120125.0
2020-11-01,124003.0
2020-12-01,127779.0
2021-01-01,126249.0
2021-02-01,125659.0
2021-03-01,123287.0
2021-04-01,126376.0
2021-05-01,125771.0
2021-06-01,127961.0
2021-07-01,134258.0
2021-08-01,138302.0
2021-09-01,137737.0
2021-10-01,139161.0
2021-11-01,135251.0
2021-12-01,135365.0
2022-01-01,133913.0
2022-02-01,135863.0
2022-03-01,142393.0
2022-04-01,143848.0
2022-05-01,146470.0
2022-06-01,148872.0
2022-07-01,151143.0
2022-08-01,148930.0
2022-09-01,149490.0
2022-10-01,154124.0
2022-11-01,153034.0
2022-12-01,152739.0
2023-01-01,156487.0
2023-02-01,151053.0
2023-03-01,148716.0
2023-04-01,154317.0
2023-05-01,154347.0
2023-06-01,150121.0
2023-07-01,152398.0
2023-08-01,156173.0
2023-09-01,155358.0
2023-10-01,159022.0
2023-11-01,159300.0
2023-12-01,157603.0
2024-01-01,155396.0
2024-02-01,153416.0
2024-03-01,155918.0
2024-04-01,151564.0
2024-05-01,145529.0
2024-06-01,139619.0
2024-07-01,142070.0
2024-08-01,141819.0
2024-09-01,139382.0
2024-10-01,135738.0
2024-11-01,129637.0
2024-12-01,130724.0
2025-01-01,125293.0
2025-02-01,123928.0
2025-03-01,131341.0
2025-04-01,132392.0
2025-05-01,134363.0
2025-06-01,134870.0
2025-07-01,137759.0
