Tarih,TP_FDVY12
2013-06-01,243978.0
2013-07-01,248743.0
2013-08-01,249008.0
2013-09-01,251565.0
2013-10-01,255609.0
2013-11-01,257835.0
2013-12-01,259751.0
2014-01-01,273176.0
2014-02-01,273704.0
2014-03-01,272456.0
2014-04-01,277298.0
2014-05-01,278617.0
2014-06-01,278669.0
2014-07-01,282094.0
2014-08-01,280550.0
2014-09-01,279956.0
2014-10-01,279493.0
2014-11-01,282412.0
2014-12-01,282405.0
2015-01-01,277384.0
2015-02-01,280571.0
2015-03-01,277131.0
2015-04-01,283144.0
2015-05-01,283681.0
2015-06-01,287558.0
2015-07-01,287548.0
2015-08-01,290926.0
2015-09-01,288007.0
2015-10-01,288287.0
2015-11-01,283847.0
2015-12-01,288235.0
2016-01-01,287874.0
2016-02-01,290920.0
2016-03-01,297102.0
2016-04-01,299555.0
2016-05-01,301354.0
2016-06-01,304840.0
2016-07-01,306039.0
2016-08-01,306735.0
2016-09-01,305777.0
2016-10-01,306634.0
2016-11-01,304617.0
2016-12-01,301861.0
2017-01-01,303168.0
2017-02-01,300750.0
2017-03-01,302128.0
2017-04-01,303678.0
2017-05-01,306883.0
2017-06-01,309952.0
2017-07-01,314410.0
2017-08-01,317951.0
2017-09-01,317977.0
2017-10-01,321399.0
2017-11-01,325418.0
2017-12-01,325849.0
2018-01-01,327836.0
2018-02-01,327573.0
2018-03-01,329330.0
2018-04-01,328523.0
2018-05-01,327235.0
2018-06-01,322367.0
2018-07-01,319905.0
2018-08-01,313800.0
2018-09-01,309713.0
2018-10-01,302224.0
2018-11-01,301587.0
2018-12-01,299536.0
2019-01-01,296878.0
2019-02-01,297924.0
2019-03-01,297745.0
2019-04-01,294034.0
2019-05-01,293460.0
2019-06-01,293035.0
2019-07-01,289576.0
2019-08-01,286486.0
2019-09-01,282428.0
2019-10-01,282909.0
2019-11-01,281382.0
2019-12-01,279146.0
2020-01-01,275893.0
2020-02-01,273799.0
2020-03-01,274137.0
2020-04-01,268153.0
2020-05-01,266082.0
2020-06-01,265292.0
2020-07-01,268185.0
2020-08-01,269411.0
2020-09-01,265896.0
2020-10-01,269286.0
2020-11-01,269584.0
2020-12-01,271801.0
2021-01-01,269785.0
2021-02-01,271731.0
2021-03-01,268150.0
2021-04-01,274751.0
2021-05-01,276788.0
2021-06-01,275355.0
2021-07-01,275066.0
2021-08-01,277544.0
2021-09-01,277117.0
2021-10-01,277183.0
2021-11-01,273063.0
2021-12-01,271770.0
2022-01-01,269575.0
2022-02-01,271101.0
2022-03-01,270454.0
2022-04-01,265321.0
2022-05-01,266199.0
2022-06-01,261579.0
2022-07-01,258029.0
2022-08-01,254883.0
2022-09-01,249447.0
2022-10-01,251409.0
2022-11-01,252302.0
2022-12-01,252371.0
2023-01-01,255643.0
2023-02-01,250597.0
2023-03-01,253508.0
2023-04-01,254065.0
2023-05-01,250610.0
2023-06-01,248164.0
2023-07-01,250315.0
2023-08-01,247909.0
2023-09-01,246977.0
2023-10-01,248222.0
2023-11-01,252546.0
2023-12-01,254384.0
2024-01-01,249982.0
2024-02-01,250968.0
2024-03-01,254454.0
2024-04-01,262566.0
2024-05-01,274821.0
2024-06-01,275432.0
2024-07-01,284515.0
2024-08-01,291700.0
2024-09-01,295656.0
2024-10-01,296355.0
2024-11-01,297019.0
2024-12-01,305350.0
2025-01-01,312367.0
2025-02-01,317679.0
2025-03-01,324653.0
2025-04-01,337383.0
2025-05-01,341763.0
2025-06-01,351474.0
2025-07-01,351491.0
