Tarih,TP_FDVY11
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,4805.0
2003-01-01,4843.0
2003-02-01,4862.0
2003-03-01,4896.0
2003-04-01,4948.0
2003-05-01,4977.0
2003-06-01,5021.0
2003-07-01,5043.0
2003-08-01,5070.0
2003-09-01,5132.0
2003-10-01,5208.0
2003-11-01,5244.0
2003-12-01,4945.0
2004-01-01,4999.0
2004-02-01,5044.0
2004-03-01,5136.0
2004-04-01,5234.0
2004-05-01,5309.0
2004-06-01,5355.0
2004-07-01,5412.0
2004-08-01,5557.0
2004-09-01,5611.0
2004-10-01,5661.0
2004-11-01,5733.0
2004-12-01,5783.0
2005-01-01,5833.0
2005-02-01,5874.0
2005-03-01,5909.0
2005-04-01,5999.0
2005-05-01,6060.0
2005-06-01,6216.0
2005-07-01,6270.0
2005-08-01,6479.0
2005-09-01,6541.0
2005-10-01,6617.0
2005-11-01,6722.0
2005-12-01,7056.0
2006-01-01,6781.0
2006-02-01,6843.0
2006-03-01,7109.0
2006-04-01,7155.0
2006-05-01,7240.0
2006-06-01,7124.0
2006-07-01,7241.0
2006-08-01,7390.0
2006-09-01,7230.0
2006-10-01,7359.0
2006-11-01,7708.0
2006-12-01,7457.0
2007-01-01,8507.0
2007-02-01,8555.0
2007-03-01,8971.0
2007-04-01,9075.0
2007-05-01,9222.0
2007-06-01,9205.0
2007-07-01,9406.0
2007-08-01,9471.0
2007-09-01,9776.0
2007-10-01,9833.0
2007-11-01,9978.0
2007-12-01,10191.0
2008-01-01,10337.0
2008-02-01,10379.0
2008-03-01,10403.0
2008-04-01,10748.0
2008-05-01,11070.0
2008-06-01,11160.0
2008-07-01,11253.0
2008-08-01,11610.0
2008-09-01,11506.0
2008-10-01,11560.0
2008-11-01,11590.0
2008-12-01,10834.0
2009-01-01,10893.0
2009-02-01,10538.0
2009-03-01,10629.0
2009-04-01,10814.0
2009-05-01,10880.0
2009-06-01,11247.0
2009-07-01,11377.0
2009-08-01,11139.0
2009-09-01,11256.0
2009-10-01,11511.0
2009-11-01,11728.0
2009-12-01,12658.0
2010-01-01,12684.0
2010-02-01,12750.0
2010-03-01,12914.0
2010-04-01,12978.0
2010-05-01,13119.0
2010-06-01,13179.0
2010-07-01,13247.0
2010-08-01,13288.0
2010-09-01,13359.0
2010-10-01,13405.0
2010-11-01,13465.0
2010-12-01,13415.0
2011-01-01,14182.0
2011-02-01,14264.0
2011-03-01,14378.0
2011-04-01,14519.0
2011-05-01,14469.0
2011-06-01,14559.0
2011-07-01,14694.0
2011-08-01,14797.0
2011-09-01,14924.0
2011-10-01,15060.0
2011-11-01,15365.0
2011-12-01,15555.0
2012-01-01,15554.0
2012-02-01,15555.0
2012-03-01,15563.0
2012-04-01,15563.0
2012-05-01,15563.0
2012-06-01,15563.0
2012-07-01,15563.0
2012-08-01,15563.0
2012-09-01,15564.0
2012-10-01,15565.0
2012-11-01,15567.0
2012-12-01,15568.0
2013-01-01,15633.0
2013-02-01,15699.0
2013-03-01,15757.0
2013-04-01,15837.0
2013-05-01,15932.0
