Tarih,TP_FDVY25
2013-10-01,8316.0
2013-11-01,8316.0
2013-12-01,8316.0
2014-01-01,8277.0
2014-02-01,8277.0
2014-03-01,8277.0
2014-04-01,8479.0
2014-05-01,8479.0
2014-06-01,8479.0
2014-07-01,8461.0
2014-08-01,8461.0
2014-09-01,8461.0
2014-10-01,8758.0
2014-11-01,8758.0
2014-12-01,8758.0
2015-01-01,8315.0
2015-02-01,8315.0
2015-03-01,8315.0
2015-04-01,8504.0
2015-05-01,8504.0
2015-06-01,8504.0
2015-07-01,8612.0
2015-08-01,8612.0
2015-09-01,8612.0
2015-10-01,8613.0
2015-11-01,8613.0
2015-12-01,8613.0
2016-01-01,8755.0
2016-02-01,8755.0
2016-03-01,8755.0
2016-04-01,8716.0
2016-05-01,8716.0
2016-06-01,8716.0
2016-07-01,9022.0
2016-08-01,9022.0
2016-09-01,9022.0
2016-10-01,8806.0
2016-11-01,8806.0
2016-12-01,8806.0
2017-01-01,8772.0
2017-02-01,8772.0
2017-03-01,8772.0
2017-04-01,9108.0
2017-05-01,9108.0
2017-06-01,9108.0
2017-07-01,9349.0
2017-08-01,9349.0
2017-09-01,9349.0
2017-10-01,9502.0
2017-11-01,9502.0
2017-12-01,9502.0
2018-01-01,9541.0
2018-02-01,9541.0
2018-03-01,9541.0
2018-04-01,9204.0
2018-05-01,9204.0
2018-06-01,9204.0
2018-07-01,8929.0
2018-08-01,8929.0
2018-09-01,8929.0
2018-10-01,8576.0
2018-11-01,8576.0
2018-12-01,8576.0
2019-01-01,8599.0
2019-02-01,7961.0
2019-03-01,7786.0
2019-04-01,7549.0
2019-05-01,7381.0
2019-06-01,7346.0
2019-07-01,7155.0
2019-08-01,7023.0
2019-09-01,6811.0
2019-10-01,6737.0
2019-11-01,6619.0
2019-12-01,6618.0
2020-01-01,6319.0
2020-02-01,6251.0
2020-03-01,6078.0
2020-04-01,5908.0
2020-05-01,6019.0
2020-06-01,5879.0
2020-07-01,5963.0
2020-08-01,5836.0
2020-09-01,5623.0
2020-10-01,5648.0
2020-11-01,5522.0
2020-12-01,5650.0
2021-01-01,5470.0
2021-02-01,5528.0
2021-03-01,5210.0
2021-04-01,5339.0
2021-05-01,5312.0
2021-06-01,5186.0
2021-07-01,5084.0
2021-08-01,5063.0
2021-09-01,4987.0
2021-10-01,4903.0
2021-11-01,4721.0
2021-12-01,4705.0
2022-01-01,4632.0
2022-02-01,4540.0
2022-03-01,4544.0
2022-04-01,4355.0
2022-05-01,4413.0
2022-06-01,4270.0
2022-07-01,4128.0
2022-08-01,4052.0
2022-09-01,3952.0
2022-10-01,4082.0
2022-11-01,4175.0
2022-12-01,4268.0
2023-01-01,4338.0
2023-02-01,4172.0
2023-03-01,4245.0
2023-04-01,4275.0
2023-05-01,4205.0
2023-06-01,4141.0
2023-07-01,4103.0
2023-08-01,4021.0
2023-09-01,3917.0
2023-10-01,3937.0
2023-11-01,4007.0
2023-12-01,4040.0
2024-01-01,3903.0
2024-02-01,3864.0
2024-03-01,3830.0
2024-04-01,3779.0
2024-05-01,3835.0
2024-06-01,3864.0
2024-07-01,4004.0
2024-08-01,4210.0
2024-09-01,4356.0
2024-10-01,4343.0
2024-11-01,4337.0
2024-12-01,4531.0
2025-01-01,4596.0
2025-02-01,4668.0
2025-03-01,4902.0
2025-04-01,5239.0
2025-05-01,5283.0
2025-06-01,5577.0
2025-07-01,5700.0
