Tarih,TP_FDVY13
2013-06-01,217805.0
2013-07-01,222031.0
2013-08-01,223828.0
2013-09-01,225455.0
2013-10-01,230929.0
2013-11-01,232037.0
2013-12-01,233963.0
2014-01-01,233090.0
2014-02-01,235600.0
2014-03-01,234812.0
2014-04-01,239888.0
2014-05-01,240613.0
2014-06-01,242527.0
2014-07-01,246597.0
2014-08-01,245772.0
2014-09-01,243553.0
2014-10-01,244788.0
2014-11-01,249141.0
2014-12-01,249467.0
2015-01-01,244683.0
2015-02-01,246872.0
2015-03-01,244584.0
2015-04-01,248915.0
2015-05-01,249256.0
2015-06-01,252430.0
2015-07-01,252542.0
2015-08-01,254986.0
2015-09-01,255007.0
2015-10-01,257097.0
2015-11-01,252782.0
2015-12-01,256687.0
2016-01-01,257624.0
2016-02-01,260076.0
2016-03-01,266387.0
2016-04-01,268555.0
2016-05-01,269101.0
2016-06-01,272384.0
2016-07-01,272484.0
2016-08-01,274917.0
2016-09-01,275761.0
2016-10-01,275408.0
2016-11-01,272131.0
2016-12-01,268464.0
2017-01-01,269513.0
2017-02-01,266913.0
2017-03-01,266392.0
2017-04-01,268685.0
2017-05-01,271378.0
2017-06-01,273516.0
2017-07-01,277719.0
2017-08-01,281498.0
2017-09-01,279881.0
2017-10-01,281129.0
2017-11-01,282915.0
2017-12-01,283320.0
2018-01-01,288114.0
2018-02-01,288199.0
2018-03-01,289243.0
2018-04-01,288409.0
2018-05-01,284205.0
2018-06-01,281653.0
2018-07-01,281097.0
2018-08-01,278769.0
2018-09-01,276641.0
2018-10-01,271718.0
2018-11-01,271737.0
2018-12-01,270344.0
2019-01-01,267982.0
2019-02-01,267605.0
2019-03-01,266063.0
2019-04-01,263019.0
2019-05-01,262338.0
2019-06-01,262726.0
2019-07-01,258862.0
2019-08-01,257579.0
2019-09-01,253664.0
2019-10-01,253308.0
2019-11-01,251083.0
2019-12-01,247880.0
2020-01-01,243854.0
2020-02-01,241250.0
2020-03-01,243346.0
2020-04-01,240411.0
2020-05-01,240643.0
2020-06-01,240175.0
2020-07-01,241417.0
2020-08-01,240586.0
2020-09-01,236261.0
2020-10-01,238979.0
2020-11-01,238157.0
2020-12-01,240055.0
2021-01-01,238885.0
2021-02-01,241373.0
2021-03-01,236589.0
2021-04-01,241025.0
2021-05-01,242139.0
2021-06-01,239550.0
2021-07-01,239183.0
2021-08-01,240877.0
2021-09-01,239846.0
2021-10-01,238422.0
2021-11-01,233526.0
2021-12-01,232226.0
2022-01-01,230028.0
2022-02-01,231819.0
2022-03-01,230641.0
2022-04-01,223350.0
2022-05-01,223265.0
2022-06-01,217990.0
2022-07-01,216198.0
2022-08-01,212871.0
2022-09-01,207636.0
2022-10-01,209073.0
2022-11-01,209477.0
2022-12-01,208931.0
2023-01-01,211569.0
2023-02-01,207026.0
2023-03-01,209783.0
2023-04-01,209704.0
2023-05-01,205477.0
2023-06-01,204222.0
2023-07-01,205686.0
2023-08-01,202370.0
2023-09-01,201232.0
2023-10-01,201474.0
2023-11-01,206402.0
2023-12-01,206724.0
2024-01-01,205165.0
2024-02-01,207041.0
2024-03-01,210551.0
2024-04-01,217055.0
2024-05-01,226721.0
2024-06-01,227375.0
2024-07-01,234200.0
2024-08-01,241642.0
2024-09-01,245460.0
2024-10-01,244917.0
2024-11-01,245190.0
2024-12-01,249768.0
2025-01-01,255723.0
2025-02-01,261284.0
2025-03-01,267942.0
2025-04-01,278533.0
2025-05-01,280865.0
2025-06-01,288857.0
2025-07-01,287864.0
