Tarih,TP_FDVY30
2013-11-01,15269.0
2013-12-01,14473.0
2014-01-01,13998.0
2014-02-01,14000.0
2014-03-01,13692.0
2014-04-01,13568.0
2014-05-01,13082.0
2014-06-01,12005.0
2014-07-01,11713.0
2014-08-01,11724.0
2014-09-01,10834.0
2014-10-01,10359.0
2014-11-01,10277.0
2014-12-01,9830.0
2015-01-01,10076.0
2015-02-01,10441.0
2015-03-01,10259.0
2015-04-01,10262.0
2015-05-01,10482.0
2015-06-01,11136.0
2015-07-01,11721.0
2015-08-01,12637.0
2015-09-01,13131.0
2015-10-01,13177.0
2015-11-01,13372.0
2015-12-01,14086.0
2016-01-01,13634.0
2016-02-01,13423.0
2016-03-01,14092.0
2016-04-01,14367.0
2016-05-01,14631.0
2016-06-01,14184.0
2016-07-01,13369.0
2016-08-01,13134.0
2016-09-01,13268.0
2016-10-01,13044.0
2016-11-01,13598.0
2016-12-01,12655.0
2017-01-01,12500.0
2017-02-01,12378.0
2017-03-01,12052.0
2017-04-01,12481.0
2017-05-01,12935.0
2017-06-01,12819.0
2017-07-01,12900.0
2017-08-01,13329.0
2017-09-01,12867.0
2017-10-01,12801.0
2017-11-01,12463.0
2017-12-01,12250.0
2018-01-01,12656.0
2018-02-01,13080.0
2018-03-01,13058.0
2018-04-01,10755.0
2018-05-01,10970.0
2018-06-01,11240.0
2018-07-01,11757.0
2018-08-01,12167.0
2018-09-01,12315.0
2018-10-01,11704.0
2018-11-01,11624.0
2018-12-01,13311.0
2019-01-01,12609.0
2019-02-01,12584.0
2019-03-01,12366.0
2019-04-01,12942.0
2019-05-01,13685.0
2019-06-01,13769.0
2019-07-01,13077.0
2019-08-01,12786.0
2019-09-01,13019.0
2019-10-01,13526.0
2019-11-01,13540.0
2019-12-01,12723.0
2020-01-01,12995.0
2020-02-01,12623.0
2020-03-01,12849.0
2020-04-01,12278.0
2020-05-01,12621.0
2020-06-01,12484.0
2020-07-01,12246.0
2020-08-01,12266.0
2020-09-01,11783.0
2020-10-01,10973.0
2020-11-01,10666.0
2020-12-01,11295.0
2021-01-01,11327.0
2021-02-01,11476.0
2021-03-01,10663.0
2021-04-01,10409.0
2021-05-01,9953.0
2021-06-01,9811.0
2021-07-01,10393.0
2021-08-01,9918.0
2021-09-01,9233.0
2021-10-01,10106.0
2021-11-01,10018.0
2021-12-01,10394.0
2022-01-01,11253.0
2022-02-01,11269.0
2022-03-01,11345.0
2022-04-01,12263.0
2022-05-01,12367.0
2022-06-01,13045.0
2022-07-01,12351.0
2022-08-01,12148.0
2022-09-01,11580.0
2022-10-01,11149.0
2022-11-01,10786.0
2022-12-01,11822.0
2023-01-01,11426.0
2023-02-01,11659.0
2023-03-01,12255.0
2023-04-01,11384.0
2023-05-01,11230.0
2023-06-01,11549.0
2023-07-01,11403.0
2023-08-01,11277.0
2023-09-01,11174.0
2023-10-01,11143.0
2023-11-01,11359.0
2023-12-01,11423.0
2024-01-01,11172.0
2024-02-01,11162.0
2024-03-01,11220.0
2024-04-01,11219.0
2024-05-01,11297.0
2024-06-01,11227.0
2024-07-01,11543.0
2024-08-01,11746.0
2024-09-01,11888.0
2024-10-01,11782.0
2024-11-01,10416.0
2024-12-01,9863.0
2025-01-01,9825.0
2025-02-01,9673.0
2025-03-01,9110.0
2025-04-01,8804.0
2025-05-01,12006.0
2025-06-01,12329.0
2025-07-01,12586.0
