Tarih,TP_FDVY02
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,10374.0
2003-01-01,10767.0
2003-02-01,10503.0
2003-03-01,9760.0
2003-04-01,10160.0
2003-05-01,10378.0
2003-06-01,10457.0
2003-07-01,10960.0
2003-08-01,11169.0
2003-09-01,11491.0
2003-10-01,11493.0
2003-11-01,11848.0
2003-12-01,12624.0
2004-01-01,12809.0
2004-02-01,12939.0
2004-03-01,12694.0
2004-04-01,11949.0
2004-05-01,12328.0
2004-06-01,12817.0
2004-07-01,13021.0
2004-08-01,13031.0
2004-09-01,13454.0
2004-10-01,14374.0
2004-11-01,14696.0
2004-12-01,15568.0
2005-01-01,15098.0
2005-02-01,14754.0
2005-03-01,14287.0
2005-04-01,15039.0
2005-05-01,14796.0
2005-06-01,15489.0
2005-07-01,15980.0
2005-08-01,16106.0
2005-09-01,17030.0
2005-10-01,17294.0
2005-11-01,16945.0
2005-12-01,18593.0
2006-01-01,19946.0
2006-02-01,20182.0
2006-03-01,19433.0
2006-04-01,20419.0
2006-05-01,21223.0
2006-06-01,20438.0
2006-07-01,21803.0
2006-08-01,23386.0
2006-09-01,23161.0
2006-10-01,25907.0
2006-11-01,26543.0
2006-12-01,28253.0
2007-01-01,27597.0
2007-02-01,28527.0
2007-03-01,28534.0
2007-04-01,29626.0
2007-05-01,31176.0
2007-06-01,30259.0
2007-07-01,31657.0
2007-08-01,31436.0
2007-09-01,32652.0
2007-10-01,34176.0
2007-11-01,34038.0
2007-12-01,35226.0
2008-01-01,34508.0
2008-02-01,34892.0
2008-03-01,35192.0
2008-04-01,37470.0
2008-05-01,38793.0
2008-06-01,38697.0
2008-07-01,40908.0
2008-08-01,41018.0
2008-09-01,40381.0
2008-10-01,37519.0
2008-11-01,36888.0
2008-12-01,39043.0
2009-01-01,36347.0
2009-02-01,35970.0
2009-03-01,36468.0
2009-04-01,37255.0
2009-05-01,38279.0
2009-06-01,38329.0
2009-07-01,39082.0
2009-08-01,39149.0
2009-09-01,40084.0
2009-10-01,38842.0
2009-11-01,39049.0
2009-12-01,39607.0
2010-01-01,40256.0
2010-02-01,37042.0
2010-03-01,36896.0
2010-04-01,38707.0
2010-05-01,36570.0
2010-06-01,36250.0
2010-07-01,40363.0
2010-08-01,40522.0
2010-09-01,42396.0
2010-10-01,43332.0
2010-11-01,41902.0
2010-12-01,41851.0
2011-01-01,37565.0
2011-02-01,40432.0
2011-03-01,44254.0
2011-04-01,44382.0
2011-05-01,42308.0
2011-06-01,42108.0
2011-07-01,40508.0
2011-08-01,41166.0
2011-09-01,41263.0
2011-10-01,42971.0
2011-11-01,41880.0
2011-12-01,42585.0
2012-01-01,45371.0
2012-02-01,46606.0
2012-03-01,46390.0
2012-04-01,47271.0
2012-05-01,47678.0
2012-06-01,47663.0
2012-07-01,47407.0
2012-08-01,46289.0
2012-09-01,47488.0
2012-10-01,46977.0
2012-11-01,46815.0
2012-12-01,48098.0
2013-01-01,50518.0
2013-02-01,47764.0
2013-03-01,48576.0
2013-04-01,50932.0
2013-05-01,48762.0
